28600				    1
28611				    1
28623				    1
28635				    1
28647				    1
28659				    1
28671				    1
28683				    1
28695				    1
28707				    1
28719				    1.0	
28731				    1.6	
28742				    1.6	
28754				    1.6	
28766				    1.6	
28779				    1.6	
28790				    1.6	
28802				    1.6	
28814				    1.6	
28825				    1.6	
28837				    1.6	
28849				    1.6	
28860				    2.3	
28872				    2.7	
28883				    2.8	
28895				    2.8	
28907				    2.8	
28919				    2.8	
28930				    2.8	
28942				    2.8	
28953				    2.8	
28965				    2.8	
28977				    2.8	
28988				    2.8	
29000				    2.8	
29011				    2.8	
29023				    3.5	
29035				    3.6	
29047				    3.9	
29059				    4.6	
29071				    4.6	
29082				    4.6	
29093				    4.6	
29105				    4.6	
29117				    4.6	
29128				    4.6	
29140				    4.6	
29151				    4.6	
29163				    4.6	
29174				    4.6	
29186				    4.6	
29198				    5.2	
29210				    5.5	
29223				    5.6	
29235				    5.6	
29247				    5.6	
29258				    7.7	
29270				    7.8	
29282				    7.8	
29294				    7.7	
29306				    7.7	
29318				    7.7	
29329				    7.7	
29341				    7.7	
29352				    7.7	
29364				    7.7	
29375				    7.7	
29387				    7.7	
29398				    7.7	
29410				    8.0	
29421				    8.0	
29433				    7.9	
29444				    8.8	
29456				    8.9	
29468				    8.9	
29480				    9.3	
29491				    9.3	
29503				    9.9	
29514				    9.9	
29526				    9.7	
29538				    10.0	
29550				    10.1	
29562				    10.1	
29574				    10.0	
29587				    10.1	
29598				    10.3	
29610				    10.4	
29622				    10.4	
29633				    10.4	
29644				    10.4	
29656				    10.4	
29667				    10.4	
29679				    10.4	
29691				    10.4	
29702				    10.5	
29714				    10.5	
29725				    10.5	
29737				    10.5	
29748				    10.6	
29760				    10.9	
29771				    11.2	
29783				    11.1	
29795				    11.4	
29807				    11.5	
29819				    11.5	
29831				    12.6	
29843				    12.9	
29855				    12.9	
29867				    12.8	
29879				    12.7	
29891				    13.5	
29903				    13.5	
29914				    13.7	
29926				    13.7	
29938				    13.6	
29949				    13.6	
29961				    13.4	
29972				    13.4	
29984				    13.2	
29995				    13.7	
30007				    14.0	
30019				    14.0	
30030				    13.9	
30042				    14.0	
30054				    14.0	
30065				    14.0	
30077				    14.0	
30088				    14.0	
30100				    14.0	
30111				    14.0	
30123				    14.0	
30135				    14.0	
30147				    14.0	
30159				    14.0	
30171				    14.0	
30182				    14.0	
30194				    13.9	
30206				    13.9	
30218				    14.1	
30230				    14.1	
30241				    14.1	
30253				    14.2	
30264				    14.2	
30276				    14.3	
30287				    14.3	
30299				    15.3	
30311				    15.2	
30323				    15.1	
30335				    15.1	
30347				    15.1	
30358				    15.2	
30370				    1
30382				    1
30394				    1
30406				    1
30417				    1
30429				    1
30440				    1
30452				    1
30463				    1
30475				    1
30486				    1
30498				    1
30509				    1
30521				    8.4
