4232				    10
4243				    10
4254				    10
4265				    10
4276				    10
4287				    10
4298				    10
4309				    10
4320				    10
4331				    10
4342				    10
4354				    10
4365				    10
4376				    18
4387				    20
4397				    20
4408				    20
4419				    20
4430				    20
4441				    20
4452				    20
4463				    20
4474				    20
4485				    20
4496				    22
4507				    40
4518				    40
4529				    40
4540				    40
4551				    40
4562				    40
4573				    40
4584				    40
4595				    40
4606				    40
4617				    40
4628				    40
4639				    40
4649				    40
4660				    41
4671				    64
4682				    79
4693				    79
4705				    79
4716				    79
4727				    80
4738				    80
4749				    80
4759				    80
4770				    80
4781				    80
4792				    82
4803				    116
4815				    128
4826				    154
4837				    157
4848				    157
4859				    157
4870				    157
4881				    158
4892				    160
4902				    160
4914				    160
4924				    160
4935				    160
4946				    160
4957				    183
4968				    197
4979				    235
4990				    292
5001				    300
5012				    314
5023				    314
5035				    316
5046				    320
5056				    320
5067				    320
5079				    320
5090				    320
5101				    320
5112				    324
5123				    340
5134				    363
5145				    376
5156				    409
5166				    470
5178				    520
5189				    578
5200				    608
5211				    608
5222				    608
5233				    608
5244				    621
5255				    639
5266				    639
5277				    639
5288				    639
5299				    640
5311				    640
5322				    640
5333				    640
5344				    649
5355				    717
5366				    764
5377				    764
5388				    764
