5662				    38.035
5671				    38.035
5683				    38.035
5695				    37.253
5706				    40.422
5717				    40.422
5728				    40.422
5740				    41.397
5751				    43.703
5762				    43.703
5773				    35.557
5785				    37.285
5796				    42.363
5807				    36.779
5818				    36.18
5829				    36.18
5840				    36.18
5851				    36.18
5863				    51.181
5874				    51.181
5885				    51.181
5897				    49.136
5908				    49.136
5919				    49.136
5930				    51.1
5941				    51.1
5952				    51.1
5963				    48.074
5975				    46.722
5986				    46.722
5997				    40.046
6008				    40.194
6020				    41.201
6031				    38.435
6042				    38.427
6054				    39.86
6065				    35.899
6076				    36.584
6087				    36.817
6098				    35.72
6110				    34.822
6121				    36.659
6132				    38.984
6143				    35.427
6154				    35.871
6166				    33.695
6177				    33.842
6188				    35.829
6200				    35.563
6211				    35.413
6222				    38.542
6234				    34.753
6245				    37.698
6256				    37.457
6267				    37.108
6278				    35.38
6290				    34.761
6301				    35.995
6312				    43.506
6324				    40.918
6335				    39.98
6346				    39.487
6357				    40.547
6368				    37.073
6380				    36.846
6391				    39.08
6402				    42.837
6414				    43.84
6425				    39.123
6437				    38.153
