16396				    1
16408				    1
16420				    1
16431				    1
16444				    1
16456				    1
16468				    1
16480				    1
16491				    1
16503				    1
16515				    1
16527				    1.7	
16539				    1.7	
16551				    1.7	
16563				    1.7	
16574				    1.7	
16587				    1.7	
16598				    1.7	
16610				    1.7	
16622				    1.7	
16634				    1.7	
16645				    1.7	
16657				    1.7	
16669				    1.7	
16681				    2.6	
16693				    2.8	
16704				    2.8	
16716				    2.8	
16728				    2.8	
16740				    2.8	
16752				    2.8	
16764				    2.8	
16776				    2.8	
16788				    2.8	
16800				    2.8	
16813				    2.8	
16824				    2.8	
16836				    2.9	
16848				    3.0	
16859				    3.6	
16871				    3.6	
16883				    4.3	
16895				    4.6	
16907				    4.6	
16919				    4.6	
16931				    4.6	
16942				    4.6	
16954				    4.6	
16965				    4.6	
16977				    4.6	
16989				    4.6	
17000				    4.6	
17012				    4.6	
17024				    4.9	
17037				    4.9	
17048				    4.9	
17060				    5.3	
17072				    6.0	
17083				    6.6	
17096				    6.7	
17107				    7.2	
17119				    7.4	
17131				    7.4	
17143				    7.5	
17155				    7.5	
17167				    7.5	
17179				    7.5	
17191				    7.5	
17202				    7.5	
17214				    7.5	
17226				    7.5	
17238				    7.5	
17250				    7.5	
17261				    7.5	
17273				    7.6	
17284				    7.6	
17297				    8.3	
17309				    8.9	
17321				    9.0	
17332				    9.0	
17344				    9.9	
17356				    10.1	
17368				    10.6	
17380				    10.6	
17392				    10.6	
17404				    10.6	
17416				    10.9	
17428				    11.2	
17439				    11.6	
17451				    11.9	
17463				    12.0	
17475				    12.0	
17487				    12.0	
17498				    12.0	
17510				    12.0	
17522				    12.0	
17534				    12.0	
17546				    12.0	
17558				    12.0	
17569				    12.0	
17581				    12.1	
17593				    12.8	
17605				    13.2	
17616				    13.2	
17628				    13.2	
17640				    13.0	
17652				    13.0	
17665				    13.1	
17677				    13.4	
17689				    13.9	
17701				    13.9	
17713				    13.8	
17725				    14.0	
17737				    14.3	
17748				    14.8	
17760				    14.8	
17773				    14.6	
17784				    14.6	
17796				    16.0	
17808				    16.1	
17821				    16.1	
17833				    15.9	
17844				    16.1	
17856				    16.1	
17868				    16.1	
17880				    16.4	
17892				    16.4	
17904				    16.4	
17917				    16.3	
17929				    16.1	
17941				    16.1	
17953				    16.1	
17964				    16.1	
17976				    16.1	
17988				    16.1	
18000				    16.1	
18012				    16.1	
18024				    16.2	
18036				    16.4	
18048				    16.4	
18060				    16.4	
18071				    16.4	
18084				    16.2	
18096				    16.2	
18107				    15.9	
18119				    15.9	
18131				    16.2	
18143				    16.2	
18156				    16.1	
