14.258466000	1408
14.258473000	2816
14.258500000	4224
14.258503000	5632
14.258561000	7040
14.258566000	8448
14.258631000	9856
14.258634000	11264
14.258670000	12672
14.258674000	14080
14.299744000	14080
14.299748000	15488
14.299857000	8448
14.304137000	9856
14.304140000	11264
14.308383000	12672
14.308386000	14080
14.312615000	15488
14.312618000	16896
14.316856000	18304
14.316858000	19712
14.321074000	16896
14.321076000	18304
14.325316000	19712
14.325317000	21120
14.329593000	22528
14.329597000	23936
14.333829000	25344
14.333832000	26752
14.338109000	28160
14.354861000	28160
14.356844000	18304
14.356846000	19712
14.360225000	21120
14.360228000	22528
14.363565000	23936
14.363569000	25344
14.366922000	25344
14.366925000	26752
14.370159000	28160
14.370162000	29568
14.373391000	23936
14.373394000	25344
14.376386000	26752
14.376389000	28160
14.379351000	29568
14.379355000	30976
14.382348000	32384
14.382351000	33792
14.382423000	35200
14.385370000	36608
14.385373000	38016
14.388365000	32384
14.388368000	33792
14.391025000	35200
14.391029000	36608
14.393710000	38016
14.393714000	39424
14.396421000	40832
14.396425000	42240
14.399081000	43648
14.399085000	45056
14.401764000	46464
14.401766000	47872
14.404442000	47872
14.404443000	49280
14.406422000	45056
14.406423000	46464
14.408308000	47872
14.408309000	49280
14.410209000	50688
14.410211000	52096
14.412089000	53504
14.412093000	54912
14.413998000	56320
14.414000000	57728
14.420693000	57728
14.420697000	59136
14.421677000	53504
14.421680000	54912
14.423556000	53504
14.423559000	54912
14.425361000	56320
14.425364000	57728
14.427161000	59136
14.427164000	60544
14.427206000	61952
14.428955000	63360
14.429023000	64768
14.430757000	66176
14.430760000	67584
14.432549000	68992
14.436843000	68992
14.437747000	59136
14.437750000	60544
14.439482000	61952
14.439486000	63360
14.441212000	64768
14.441214000	66176
14.442969000	67584
14.442973000	68992
14.444671000	70400
14.444674000	71808
14.446397000	71808
14.446399000	73216
14.448131000	74624
14.448134000	76032
14.452717000	76032
14.452728000	76032
14.453596000	68992
14.453598000	70400
14.455114000	68992
14.455118000	70400
14.456578000	71808
14.456581000	73216
14.458021000	74624
14.458024000	76032
14.459423000	77440
14.459426000	78848
14.460858000	80256
14.460861000	81664
14.462326000	81664
14.462329000	83072
14.463732000	84480
14.463734000	85888
14.468720000	85888
14.469481000	83072
14.469484000	84480
14.470707000	80256
14.470710000	81664
14.471951000	83072
14.471953000	84480
14.473221000	85888
14.473224000	87296
14.474463000	88704
14.474466000	90112
14.475670000	91520
14.475672000	92928
14.476913000	94336
14.476915000	95744
14.478155000	97152
14.492751000	95744
14.493382000	95744
14.493387000	97152
14.494621000	98560
14.494625000	99968
14.495858000	101376
14.499730000	101376
14.500357000	91520
14.500359000	92928
14.501619000	84480
14.501621000	85888
14.502778000	84480
14.502779000	85888
14.503735000	87296
14.503738000	88704
14.504681000	90112
14.504683000	91520
14.505637000	92928
14.505639000	94336
14.506588000	95744
14.506589000	97152
14.506624000	98560
14.507566000	99968
14.507568000	101376
14.508556000	102784
14.508559000	104192
14.509478000	105600
14.509482000	107008
14.510402000	108416
14.512782000	108416
14.513265000	108416
14.513267000	109824
14.514218000	111232
14.519681000	111232
14.520163000	107008
14.520166000	108416
14.521114000	109824
14.521116000	111232
14.522068000	112640
14.522075000	114048
14.523019000	115456
14.523020000	116864
14.524002000	118272
14.534778000	116864
14.535273000	112640
14.535275000	114048
14.536214000	115456
14.536216000	116864
14.537168000	118272
14.537170000	119680
14.538118000	121088
14.538121000	122496
14.539071000	123904
14.539074000	125312
14.540040000	126720
14.557832000	125312
14.558344000	107008
14.558347000	108416
14.559270000	109824
14.559272000	111232
14.559306000	112640
14.560253000	114048
14.560257000	115456
14.561169000	116864
14.561171000	118272
14.562122000	119680
14.562124000	121088
14.563074000	122496
14.563076000	123904
14.564027000	125312
14.564029000	126720
14.564978000	128128
14.564980000	129536
14.565992000	130944
14.565995000	132352
14.572785000	130944
14.572789000	132352
14.573299000	128128
14.573302000	129536
14.574253000	130944
14.574256000	132352
14.579749000	130944
14.579752000	132352
14.580257000	114048
14.580259000	115456
14.581163000	107008
14.581165000	108416
14.581980000	109824
14.581983000	111232
14.582754000	112640
14.582755000	114048
14.583587000	115456
14.583590000	116864
14.584403000	118272
14.584406000	119680
14.585181000	121088
14.585183000	122496
14.585216000	123904
14.585990000	125312
14.585994000	126720
14.586792000	128128
14.586793000	129536
14.587622000	130944
14.587624000	132352
14.588411000	133760
14.588415000	135168
14.589242000	136576
14.589245000	137984
14.590085000	139392
14.590088000	140800
14.590829000	142208
14.590831000	143616
14.591659000	145024
14.591661000	146432
14.596680000	146432
14.596685000	147840
14.603670000	147840
14.603674000	149248
14.604706000	149248
14.604710000	150656
14.610819000	150656
14.610821000	152064
14.611244000	139392
14.611247000	140800
14.612066000	132352
14.612068000	133760
