15.337554000	1408
15.337563000	2816
15.337629000	4224
15.337635000	5632
15.337708000	7040
15.337712000	8448
15.337774000	9856
15.337776000	11264
15.337847000	12672
15.337850000	14080
15.379635000	14080
15.383973000	11264
15.384004000	12672
15.388305000	5632
15.388308000	7040
15.392220000	12672
15.392222000	14080
15.396179000	15488
15.396183000	16896
15.400068000	18304
15.400071000	19712
15.404012000	21120
15.404016000	22528
15.407933000	23936
15.407936000	25344
15.411856000	26752
15.411859000	28160
15.415772000	29568
15.415775000	30976
15.419661000	25344
15.419663000	26752
15.422688000	28160
15.426624000	28160
15.428140000	25344
15.428141000	26752
15.431164000	28160
15.431165000	29568
15.434192000	30976
15.434195000	32384
15.437212000	33792
15.449647000	35200
15.449657000	35200
15.451173000	33792
15.451174000	35200
15.454261000	36608
15.454265000	38016
15.457255000	28160
15.457258000	29568
15.460235000	28160
15.460239000	29568
15.462872000	30976
15.462876000	32384
15.465551000	33792
15.465553000	35200
15.468281000	36608
15.468284000	38016
15.470942000	39424
15.470946000	40832
15.473597000	42240
15.473600000	43648
15.476277000	45056
15.476280000	46464
15.478976000	47872
15.479578000	47872
15.486719000	47872
15.486723000	49280
15.487935000	38016
15.487937000	39424
15.489718000	39424
15.489721000	40832
15.491466000	42240
15.491469000	43648
15.493256000	45056
15.493259000	46464
15.494979000	47872
15.494982000	49280
15.496702000	50688
15.496705000	52096
15.496743000	53504
15.498455000	54912
15.498457000	56320
15.500207000	57728
15.500211000	59136
15.501988000	60544
15.501991000	61952
15.503740000	63360
15.511605000	63360
15.512487000	60544
15.512490000	61952
15.514198000	59136
15.514201000	60544
15.515750000	61952
15.515752000	63360
15.517363000	64768
15.517366000	66176
15.518854000	54912
15.518856000	56320
15.520462000	50688
15.520463000	52096
15.521762000	52096
15.521766000	53504
15.523138000	54912
15.523142000	56320
15.524463000	57728
15.524467000	59136
15.525870000	60544
15.525873000	61952
15.527197000	63360
15.527200000	64768
15.528540000	66176
15.528544000	67584
15.529866000	68992
15.529868000	70400
15.531220000	71808
15.531223000	73216
15.532593000	74624
15.532599000	76032
15.532677000	77440
15.533955000	78848
15.533958000	80256
15.535301000	81664
15.535304000	83072
15.536624000	84480
15.536627000	85888
15.539637000	85888
15.539644000	87296
15.540325000	85888
15.540328000	87296
15.541673000	88704
15.541676000	90112
15.546565000	90112
15.546579000	90112
15.547257000	83072
15.547259000	84480
15.548525000	74624
15.548527000	76032
15.549559000	77440
15.549561000	78848
15.550653000	80256
15.550656000	81664
15.551665000	83072
15.551668000	84480
15.552700000	85888
15.552704000	87296
15.553704000	88704
15.553707000	90112
15.554761000	91520
15.554764000	92928
15.555774000	88704
15.555776000	90112
15.556812000	91520
15.556815000	92928
15.557905000	94336
15.557908000	95744
15.557995000	97152
15.558912000	98560
15.558915000	99968
15.559917000	101376
15.559919000	102784
15.560984000	104192
15.560987000	105600
15.561990000	107008
15.561994000	108416
15.563023000	104192
15.563025000	105600
15.563989000	107008
15.563991000	108416
15.564952000	109824
15.564954000	111232
15.565919000	112640
15.565922000	114048
15.566945000	115456
15.585559000	114048
15.586069000	109824
15.586072000	111232
15.587011000	109824
15.587014000	111232
15.588006000	112640
15.588009000	114048
15.588958000	115456
15.588960000	116864
15.589906000	118272
15.589909000	119680
15.590870000	121088
15.590873000	122496
15.591893000	123904
15.592549000	122496
15.593058000	115456
15.593061000	116864
15.594024000	118272
15.594027000	119680
15.594098000	121088
15.594988000	122496
15.594991000	123904
15.600589000	121088
15.600593000	122496
15.601104000	123904
15.607604000	122496
15.608092000	118272
15.608094000	119680
15.609055000	121088
15.609056000	122496
15.610017000	123904
15.622752000	122496
15.623268000	112640
15.623271000	114048
15.624206000	115456
15.624210000	116864
15.625231000	118272
15.625234000	119680
15.626195000	121088
15.626198000	122496
15.627098000	123904
15.637654000	122496
15.638174000	121088
15.638177000	122496
15.639136000	123904
15.645556000	122496
15.646048000	121088
15.646052000	122496
15.647010000	123904
15.652672000	123904
15.653158000	114048
15.653160000	115456
15.654153000	115456
15.654156000	116864
15.655118000	116864
15.655121000	118272
15.656083000	119680
15.656086000	121088
15.656122000	122496
15.657047000	123904
15.669611000	123904
15.670122000	116864
15.670125000	118272
15.671065000	119680
15.671069000	121088
15.672026000	116864
15.672029000	118272
15.672992000	119680
15.672995000	121088
15.673955000	122496
15.673956000	123904
15.694649000	123904
15.694658000	123904
15.695177000	116864
15.695180000	118272
15.696132000	116864
15.696135000	118272
15.697105000	119680
15.697108000	121088
15.698072000	122496
15.698076000	123904
15.701632000	123904
15.701652000	123904
15.702147000	118272
15.702150000	119680
