21593				    1
21605				    1
21617				    1
21628				    1
21640				    1
21651				    1
21663				    1
21675				    1
21686				    1
21698				    1
21710				    1
21721				    1.3	
21733				    1.3	
21744				    1.3	
21756				    1.3	
21767				    1.3	
21779				    1.3	
21790				    1.3	
21802				    1.3	
21813				    1.3	
21825				    1.3	
21836				    1.3	
21847				    1.6	
21859				    1.6	
21870				    1.6	
21881				    2.2	
21893				    2.2	
21904				    2.2	
21916				    2.2	
21927				    2.2	
21938				    2.2	
21950				    2.2	
21961				    2.2	
21973				    2.2	
21985				    2.2	
21997				    2.2	
22009				    3.8	
22021				    4.2	
22032				    4.3	
22043				    4.5	
22055				    4.5	
22066				    4.5	
22078				    4.5	
22089				    4.5	
22101				    4.5	
22112				    4.5	
22124				    4.5	
22135				    4.5	
22147				    4.5	
22159				    4.5	
22170				    4.7	
22182				    6.7	
22193				    6.8	
22205				    6.8	
22216				    6.9	
22227				    7.6	
22239				    7.6	
22250				    7.6	
22262				    7.6	
22273				    7.4	
22285				    7.4	
22297				    7.4	
22309				    7.4	
22320				    7.4	
22331				    7.4	
22343				    8.4	
22354				    8.8	
22366				    8.8	
22378				    9.4	
22389				    10.1	
22401				    10.1	
22413				    9.8	
22424				    11.3	
22436				    11.5	
22448				    11.5	
22459				    11.4	
22470				    11.4	
22482				    11.4	
22494				    11.3	
22505				    11.3	
22517				    11.3	
22529				    11.3	
22541				    11.3	
22553				    11.1	
22564				    11.1	
22576				    11.4	
22587				    11.5	
22599				    11.5	
22611				    11.5	
22622				    11.8	
22634				    11.8	
22646				    12.4	
22657				    12.5	
22669				    12.8	
22680				    13.4	
22692				    13.3	
22703				    13.4	
22715				    13.5	
22726				    13.5	
22738				    13.5	
22749				    14.1	
22761				    14.2	
22773				    14.1	
22785				    14.2	
22796				    14.3	
22807				    14.4	
22819				    14.8	
22830				    14.8	
22842				    14.7	
22853				    14.8	
22864				    14.8	
22876				    14.8	
22887				    14.8	
22899				    14.6	
22910				    14.7	
22922				    14.7	
22934				    14.7	
22945				    14.9	
22957				    14.9	
22968				    15.2	
22979				    15.2	
22990				    15.2	
23002				    15.6	
23013				    15.7	
23025				    15.7	
23037				    15.5	
23048				    16.0	
23060				    16.3	
23071				    16.2	
23082				    16.2	
23094				    16.0	
23106				    16.3	
23117				    16.3	
23128				    16.5	
23140				    16.3	
23151				    16.3	
23163				    16.2	
23174				    16.7	
23186				    16.7	
23197				    16.3	
23209				    16.4	
23222				    17.0	
23233				    17.0	
