27354				    1
27366				    1
27378				    1
27389				    1
27400				    1
27412				    1
27423				    1
27434				    1
27446				    1
27458				    1
27469				    1
27481				    1.4	
27493				    1.4	
27504				    1.4	
27516				    1.4	
27528				    1.4	
27539				    1.4	
27551				    1.4	
27562				    1.4	
27574				    1.4	
27585				    1.4	
27597				    1.4	
27608				    1.7	
27620				    1.9	
27631				    1.9	
27643				    2.4	
27654				    2.4	
27666				    2.4	
27677				    2.4	
27689				    2.4	
27700				    2.4	
27712				    2.4	
27724				    2.4	
27735				    2.4	
27746				    2.4	
27758				    2.6	
27770				    2.7	
27781				    2.9	
27792				    3.0	
27804				    3.2	
27816				    3.8	
27827				    4.0	
27839				    4.0	
27851				    4.0	
27862				    4.0	
27873				    4.0	
27885				    4.0	
27896				    4.0	
27908				    4.0	
27920				    4.0	
27931				    4.0	
27943				    4.0	
27955				    4.2	
27967				    4.2	
27978				    4.2	
27989				    4.9	
28000				    5.1	
28012				    5.1	
28024				    5.2	
28035				    5.2	
28047				    5.7	
28058				    5.7	
28070				    6.0	
28081				    6.0	
28093				    6.0	
28104				    6.0	
28115				    6.0	
28127				    6.0	
28139				    6.0	
28150				    6.7	
28161				    6.7	
28173				    7.9	
28184				    9.7	
28195				    9.7	
28207				    9.8	
28219				    10.8	
28230				    11.5	
28242				    11.6	
28253				    11.5	
28264				    13.2	
28276				    13.2	
28287				    13.2	
28299				    13.3	
28311				    13.3	
28322				    13.3	
28334				    13.3	
28345				    13.3	
28357				    13.3	
28368				    13.3	
28380				    13.4	
28391				    13.2	
28402				    13.2	
28414				    13.1	
28425				    13.2	
28437				    13.8	
28448				    13.7	
28460				    14.1	
28472				    14.2	
28484				    14.6	
28495				    14.9	
28507				    15.0	
28518				    15.0	
28529				    15.0	
28541				    16.2	
28552				    16.2	
28564				    16.4	
28576				    16.3	
28587				    16.2	
28599				    16.2	
28610				    16.1	
28622				    16.8	
28633				    17.0	
28644				    17.0	
28656				    16.9	
28667				    16.9	
28679				    16.9	
28691				    16.9	
28703				    16.9	
28714				    17.0	
28726				    17.2	
28737				    17.2	
28748				    17.3	
28760				    18.1	
28772				    18.2	
28784				    18.2	
28796				    18.0	
28807				    18.1	
28819				    18.7	
28830				    19.0	
28842				    19.0	
28853				    19.0	
28865				    18.9	
28876				    18.4	
28888				    18.3	
28900				    18.3	
28911				    18.0	
28923				    18.9	
28935				    18.9	
28946				    18.9	
28958				    18.3	
