9047				    1
9059				    1
9071				    1
9083				    1
9094				    1
9106				    1
9117				    1
9129				    1
9140				    1
9152				    1.7	
9163				    1.7	
9175				    1.7	
9187				    1.7	
9198				    1.7	
9210				    1.7	
9222				    1.7	
9233				    1.7	
9245				    1.9	
9256				    3.0	
9268				    3.3	
9279				    3.3	
9291				    3.3	
9303				    4.4	
9314				    10.1	
9326				    11.4	
9338				    12.9	
9349				    13.4	
9361				    14.1	
9372				    15.6	
9383				    17.6	
9395				    20.4	
9406				    20.4	
9418				    19.7	
9430				    27.1	
9441				    26.8	
9453				    26.1	
9464				    26.6	
9476				    27.0	
9487				    26.2	
9499				    23.9	
9511				    22.7	
9522				    24.7	
9534				    25.9	
9545				    26.1	
9557				    25.3	
9568				    24.2	
9580				    24.0	
9591				    24.9	
9603				    24.6	
9615				    24.6	
9626				    23.8	
9638				    22.8	
9649				    23.1	
9660				    23.0	
9672				    21.8	
9684				    21.7	
9696				    21.4	
9707				    22.3	
9719				    22.2	
9730				    22.2	
9741				    21.7	
9753				    22.3	
9764				    22.4	
9775				    22.6	
9787				    22.5	
9799				    22.3	
9810				    22.3	
9822				    21.9	
9833				    23.1	
9845				    23.1	
9856				    22.8	
9868				    22.7	
9879				    22.7	
9891				    22.7	
9903				    22.1	
9914				    22.5	
9925				    22.5	
9937				    21.9	
9949				    21.7	
9960				    21.9	
9972				    22.1	
9984				    22.1	
9995				    21.4	
10007				    21.0	
10018				    20.7	
10030				    21.0	
10042				    21.2	
10054				    20.9	
