28308				    1
28319				    1
28331				    1
28341				    1
28352				    1
28364				    1
28375				    1
28386				    1
28397				    1.2	
28408				    1.2	
28419				    1.5	
28430				    1.5	
28441				    1.5	
28452				    1.5	
28463				    1.5	
28474				    1.5	
28485				    1.6	
28496				    1.9	
28507				    1.9	
28518				    2.5	
28529				    3.1	
28540				    3.1	
28551				    3.1	
28563				    3.1	
28574				    3.1	
28585				    3.1	
28596				    3.3	
28608				    3.3	
28619				    4.6	
28630				    5.7	
28642				    5.7	
28653				    5.8	
28664				    5.8	
28675				    5.8	
28687				    5.8	
28697				    6.0	
28708				    6.1	
28720				    6.1	
28731				    6.5	
28742				    6.5	
28753				    7.0	
28764				    7.4	
28775				    7.4	
28786				    7.4	
28797				    7.1	
28808				    7.7	
28819				    7.9	
28830				    7.9	
28841				    7.9	
28853				    7.9	
28864				    7.9	
28875				    7.9	
28886				    7.9	
28897				    8.1	
28909				    8.9	
28920				    9.0	
28931				    9.9	
28942				    10.2	
28953				    10.1	
28964				    10.1	
28975				    10.0	
28987				    11.8	
28998				    11.8	
29009				    11.8	
29021				    11.6	
29032				    11.3	
29043				    12.2	
29054				    12.2	
29066				    12.2	
29077				    12.2	
29088				    12.2	
29099				    12.1	
29110				    12.5	
29121				    12.5	
29132				    12.6	
29143				    13.0	
29155				    13.1	
29166				    13.1	
29176				    13.1	
29188				    13.3	
29199				    13.4	
29210				    13.5	
29221				    13.5	
29232				    13.1	
29243				    13.2	
29254				    14.0	
29265				    14.2	
29276				    14.2	
29288				    14.7	
29299				    15.3	
29310				    15.9	
29321				    15.9	
29332				    15.7	
29343				    16.5	
29354				    16.6	
29365				    16.6	
29376				    16.5	
29387				    16.5	
29399				    16.1	
29410				    16.3	
29421				    16.6	
29432				    17.2	
29444				    17.2	
29455				    18.2	
29466				    18.6	
29478				    18.6	
29489				    18.6	
29500				    18.5	
29511				    19.4	
29522				    19.9	
29533				    19.9	
29544				    19.6	
29555				    20.0	
29567				    20.5	
29578				    20.6	
29590				    21.5	
29600				    21.5	
29612				    21.3	
29623				    21.3	
29635				    20.9	
29646				    21.6	
29657				    21.6	
29668				    21.6	
29679				    21.4	
29690				    21.7	
