13968				    1
13979				    1
13990				    1
14002				    1
14013				    1
14024				    1
14035				    1
14046				    1
14057				    1
14068				    1
14079				    1
14090				    1.3	
14102				    1.3	
14113				    1.5	
14124				    1.5	
14135				    1.5	
14146				    1.5	
14157				    1.5	
14168				    1.5	
14179				    1.5	
14190				    1.5	
14201				    1.5	
14212				    1.5	
14223				    1.6	
14234				    1.6	
14246				    2.3	
14256				    2.8	
14267				    2.8	
14279				    2.8	
14290				    2.8	
14301				    2.8	
14312				    2.8	
14323				    2.8	
14334				    2.8	
14346				    2.8	
14357				    2.9	
14367				    3.6	
14379				    4.3	
14389				    5.3	
14401				    5.7	
14412				    5.7	
14423				    5.7	
14434				    5.7	
14446				    5.7	
14457				    5.7	
14468				    5.7	
14479				    5.7	
14490				    5.7	
14501				    5.7	
14512				    5.7	
14523				    5.7	
14535				    6.1	
14546				    6.1	
14556				    6.4	
14567				    6.9	
14579				    8.0	
14590				    8.2	
14601				    8.2	
14612				    8.2	
14624				    8.2	
14635				    8.2	
14646				    8.0	
14657				    8.0	
14669				    8.0	
14680				    8.0	
14690				    8.0	
14702				    8.0	
14713				    8.0	
14724				    8.2	
14735				    8.8	
14746				    8.8	
14757				    8.9	
14767				    9.9	
14778				    9.9	
14790				    9.8	
14801				    11.3	
14812				    11.4	
14823				    11.3	
14834				    11.2	
14846				    11.2	
14857				    11.4	
14868				    11.6	
14879				    11.8	
14889				    12.0	
14900				    12.0	
14911				    12.0	
14923				    12.0	
14934				    12.0	
14945				    12.0	
14956				    12.0	
14968				    12.0	
14979				    12.0	
14990				    12.0	
15001				    12.0	
15012				    11.9	
15023				    11.9	
15034				    11.9	
15045				    11.9	
15057				    11.2	
15067				    11.6	
15079				    11.6	
15090				    11.8	
15101				    11.8	
15112				    11.8	
15123				    11.8	
15134				    11.8	
15145				    11.4	
15156				    12.7	
15167				    12.7	
15178				    12.6	
15189				    12.6	
15200				    12.6	
15211				    12.9	
15222				    13.2	
15233				    13.2	
15244				    13.2	
15255				    13.1	
15266				    13.6	
15277				    13.6	
15288				    13.9	
15299				    14.0	
15310				    14.0	
15321				    14.1	
15332				    14.4	
15343				    14.5	
15354				    14.5	
15365				    14.5	
15376				    14.5	
15387				    14.5	
15398				    14.4	
15409				    14.4	
15420				    14.4	
15431				    15.1	
15442				    15.2	
15454				    15.2	
15465				    15.3	
15476				    15.3	
15487				    15.6	
15498				    16.1	
15509				    16.1	
15520				    16.0	
15531				    15.9	
15543				    15.9	
15553				    15.5	
15564				    15.5	
15575				    16.2	
15587				    16.4	
15598				    16.4	
15609				    16.3	
15620				    1
15631				    1
15643				    1
15654				    1
15666				    1
15676				    1
15687				    1
15699				    1
15710				    1
15721				    1
15732				    1
15743				    1
15754				    1
15765				    1
15777				    1
15788				    1
15799				    1
15810				    1
15821				    1
15832				    8.6
