28042				    1
28053				    1
28064				    1
28075				    1
28086				    1
28097				    1
28108				    1
28119				    1
28130				    1
28142				    1
28153				    1
28164				    1.5	
28175				    1.5	
28186				    1.5	
28197				    1.5	
28208				    1.5	
28219				    1.5	
28230				    1.5	
28241				    1.5	
28252				    1.5	
28264				    1.5	
28275				    1.6	
28286				    2.1	
28297				    3.0	
28308				    3.0	
28319				    3.1	
28330				    3.1	
28341				    3.1	
28352				    3.1	
28363				    3.1	
28374				    3.1	
28384				    3.1	
28395				    3.1	
28406				    3.1	
28417				    4.6	
28429				    4.6	
28440				    5.0	
28452				    5.3	
28463				    5.3	
28474				    5.3	
28486				    5.3	
28497				    5.3	
28508				    5.3	
28519				    5.3	
28530				    5.3	
28542				    5.3	
28553				    5.5	
28563				    5.8	
28574				    5.8	
28586				    6.8	
28596				    6.8	
28608				    7.3	
28619				    8.4	
28630				    8.8	
28641				    8.8	
28653				    8.8	
28664				    8.7	
28676				    8.7	
28687				    8.7	
28697				    8.7	
28708				    8.7	
28720				    8.7	
28730				    8.7	
28742				    9.5	
28754				    9.5	
28765				    9.5	
28776				    9.5	
28787				    10.2	
28798				    10.2	
28809				    10.4	
28820				    11.7	
28831				    11.8	
28842				    11.9	
28854				    11.8	
28864				    11.9	
28876				    12.0	
28887				    12.0	
28898				    11.9	
28909				    11.9	
28920				    11.9	
28931				    11.9	
28942				    11.8	
28954				    11.8	
28965				    11.8	
28976				    12.0	
28987				    12.0	
28998				    12.3	
29010				    12.3	
29021				    11.9	
29032				    11.9	
29043				    11.9	
29054				    11.9	
29066				    12.8	
29077				    12.8	
29088				    12.5	
29100				    12.5	
29111				    12.5	
29122				    12.7	
29133				    12.9	
29145				    12.9	
29156				    13.1	
29167				    13.3	
29178				    13.3	
29189				    13.3	
29201				    13.7	
29212				    13.7	
29223				    13.7	
29234				    13.7	
29246				    14.0	
29257				    14.2	
29268				    14.2	
29280				    14.2	
29291				    14.1	
29302				    14.1	
29313				    14.2	
29324				    14.3	
29335				    14.3	
29346				    14.2	
29357				    14.2	
29369				    14.2	
29380				    14.2	
29392				    14.2	
29403				    14.8	
29413				    14.8	
29424				    14.8	
29435				    14.8	
29447				    16.1	
29458				    16.3	
29469				    16.2	
29480				    16.3	
29491				    16.3	
29503				    16.0	
29514				    15.9	
29525				    15.9	
29537				    16.3	
29548				    16.3	
29559				    16.9	
29570				    16.8	
29581				    16.9	
29593				    16.9	
29604				    16.8	
29615				    16.7	
29626				    16.7	
29638				    16.8	
29649				    16.6	
