4747				    52.177
4758				    52.177
4769				    52.177
4780				    52.177
4791				    52.177
4802				    53.501
4814				    53.501
4825				    53.501
4837				    42.015
4848				    44.051
4860				    45.475
4871				    45.475
4883				    47.287
4894				    54.547
4905				    54.481
4917				    58.346
4928				    75.175
4940				    75.175
4951				    75.175
4962				    75.175
4973				    75.175
4985				    88.356
4996				    93.292
5007				    97.639
5018				    111.066
5030				    106.323
5041				    106.364
5052				    107.632
5064				    95.595
5075				    93.107
5086				    81.642
5097				    79.347
5108				    80.996
5120				    94.473
5131				    100.232
5143				    100.232
5154				    111.987
5165				    113.603
5176				    120.106
5188				    119.101
5199				    119.201
5211				    132.161
5222				    132.161
5234				    132.161
5245				    137.367
5256				    154.844
5267				    173.925
5279				    184.984
5291				    207.053
5302				    210.63
5313				    212.327
5324				    204.757
5335				    204.757
5347				    204.757
5359				    204.757
5370				    198.908
5382				    198.206
5394				    198.206
5405				    201.342
5417				    189.326
5428				    175.988
5439				    164.055
5451				    161.267
5462				    161.267
5473				    161.267
5485				    163.652
5496				    173.328
5507				    174.879
5519				    172.867
5531				    172.35
5542				    166.043
5553				    156.243
5564				    154.089
5576				    154.089
5587				    154.089
5598				    154.089
5609				    161.091
5621				    161.091
5633				    161.091
5644				    161.091
5655				    176.98
5667				    176.98
5679				    176.98
