6154				    1
6165				    1
6176				    1
6188				    1
6199				    1
6209				    1
6220				    1
6232				    1
6243				    1
6254				    1
6265				    1
6276				    1.4	
6287				    1.4	
6298				    1.4	
6309				    1.4	
6320				    1.4	
6331				    1.4	
6342				    1.4	
6353				    1.4	
6365				    1.4	
6376				    1.4	
6387				    1.9	
6398				    1.9	
6409				    1.9	
6420				    2.7	
6431				    2.7	
6441				    2.7	
6452				    2.7	
6463				    2.7	
6474				    2.7	
6485				    2.7	
6496				    2.8	
6508				    2.9	
6519				    2.9	
6530				    3.1	
6541				    4.1	
6552				    4.1	
6564				    4.6	
6574				    4.6	
6585				    4.6	
6596				    4.5	
6607				    4.5	
6619				    4.5	
6630				    4.5	
6641				    4.5	
6652				    4.5	
6663				    4.9	
6675				    5.7	
6686				    6.2	
6697				    6.2	
6708				    6.7	
6719				    7.3	
6730				    7.6	
6741				    8.5	
6752				    9.0	
6763				    9.0	
6774				    9.0	
6784				    9.0	
6796				    8.8	
6807				    8.8	
6818				    8.8	
6829				    8.8	
6840				    8.9	
6852				    9.2	
6863				    9.2	
6874				    9.2	
6885				    9.5	
6896				    9.5	
6906				    9.5	
6917				    10.7	
6928				    10.8	
6939				    10.8	
6950				    10.8	
6961				    11.1	
6972				    11.4	
6983				    11.4	
6994				    11.6	
7005				    11.7	
7016				    11.7	
7027				    11.7	
7038				    11.6	
7050				    11.6	
7061				    11.6	
7072				    11.6	
7083				    11.5	
7094				    12.0	
7105				    12.1	
7116				    12.3	
7127				    12.4	
7138				    12.5	
7149				    13.0	
7160				    13.0	
7171				    12.9	
7182				    12.9	
7193				    14.0	
7204				    14.0	
7215				    13.9	
7226				    13.8	
7237				    13.6	
7248				    13.7	
7259				    13.7	
7270				    13.5	
7281				    14.4	
7292				    15.1	
7302				    15.4	
7313				    15.4	
7324				    15.5	
7336				    15.5	
7347				    15.1	
7358				    15.6	
7369				    15.7	
7380				    15.7	
7391				    15.7	
7402				    15.7	
7414				    15.7	
7425				    15.7	
7436				    16.4	
7447				    16.6	
7458				    16.6	
7469				    16.5	
7480				    17.0	
7491				    17.0	
7502				    17.0	
7513				    17.4	
7524				    17.4	
7535				    18.1	
7546				    18.1	
7557				    18.1	
7568				    18.1	
7580				    18.2	
7591				    18.6	
7603				    18.6	
7614				    18.1	
7625				    18.1	
7636				    18.6	
7647				    18.6	
7657				    18.9	
7668				    18.7	
7679				    18.7	
