32180				    1
32192				    1
32203				    1
32214				    1
32225				    1
32237				    1
32249				    1
32260				    1
32271				    1
32283				    1.0	
32295				    1.7	
32307				    1.7	
32318				    1.7	
32331				    1.7	
32343				    1.7	
32354				    1.7	
32365				    1.7	
32377				    1.8	
32388				    2.0	
32400				    3.3	
32411				    3.4	
32422				    3.4	
32434				    3.4	
32445				    3.4	
32456				    3.4	
32467				    3.4	
32478				    3.4	
32490				    4.1	
32501				    6.6	
32513				    6.6	
32524				    6.4	
32536				    6.4	
32547				    6.2	
32558				    6.2	
32569				    6.2	
32580				    6.2	
32591				    6.2	
32603				    6.6	
32614				    6.6	
32625				    6.6	
32637				    8.4	
32649				    8.4	
32661				    9.9	
32672				    10.4	
32683				    10.8	
32694				    10.8	
32706				    10.8	
32717				    10.8	
32729				    10.8	
32740				    10.8	
32751				    10.8	
32762				    10.8	
32773				    11.9	
32784				    12.0	
32795				    12.0	
32807				    11.9	
32818				    12.4	
32829				    13.4	
32841				    13.5	
32852				    13.6	
32863				    13.6	
32875				    13.9	
32886				    14.8	
32897				    14.9	
32908				    14.9	
32919				    14.9	
32930				    14.9	
32942				    14.6	
32953				    14.6	
32964				    14.8	
32975				    15.6	
32986				    15.5	
32997				    15.0	
33009				    14.9	
33020				    16.8	
33032				    16.6	
33043				    16.6	
33054				    16.7	
33065				    16.7	
33077				    16.2	
33088				    17.6	
33099				    17.6	
33110				    17.3	
33122				    17.3	
33133				    17.5	
33145				    17.5	
33156				    17.8	
33167				    18.1	
33178				    18.2	
33190				    18.0	
33201				    18.1	
33212				    18.1	
33223				    18.0	
33234				    18.0	
33246				    18.0	
33257				    18.0	
33269				    17.9	
33280				    17.9	
33291				    17.9	
33302				    18.2	
33313				    18.3	
33324				    18.3	
33336				    18.4	
33347				    18.4	
33358				    18.0	
33369				    18.0	
33380				    18.3	
33391				    18.5	
33402				    18.4	
33414				    18.2	
33426				    18.6	
33437				    18.6	
33449				    18.6	
33460				    18.7	
33471				    18.5	
33482				    18.5	
33494				    18.7	
33505				    18.7	
33516				    18.5	
33527				    18.5	
33538				    18.5	
