9819				    1
9830				    1
9841				    1
9852				    1
9863				    1
9874				    1
9885				    1
9896				    1
9907				    1
9918				    1
9929				    1
9940				    1.2	
9951				    1.3	
9963				    1.3	
9974				    1.4	
9985				    1.4	
9996				    1.4	
10007				    1.4	
10018				    1.4	
10029				    1.4	
10040				    1.4	
10051				    1.4	
10062				    1.6	
10073				    1.9	
10084				    2.0	
10095				    2.8	
10106				    2.8	
10118				    3.1	
10129				    3.1	
10140				    3.1	
10151				    3.1	
10162				    3.1	
10173				    3.1	
10184				    3.1	
10195				    3.3	
10206				    3.3	
10217				    3.3	
10228				    3.7	
10239				    3.7	
10251				    4.9	
10262				    4.9	
10273				    5.3	
10284				    5.3	
10295				    5.3	
10306				    5.3	
10318				    5.3	
10328				    5.3	
10340				    5.3	
10351				    5.4	
10362				    5.4	
10372				    5.4	
10384				    5.4	
10394				    6.0	
10406				    6.0	
10417				    6.1	
10428				    6.3	
10440				    7.2	
10450				    7.6	
10462				    7.6	
10474				    8.0	
10485				    8.1	
10496				    8.1	
10507				    8.1	
10518				    8.1	
10530				    7.8	
10541				    7.8	
10552				    8.1	
10562				    8.3	
10574				    8.6	
10583				    9.0	
10592				    9.0	
10600				    9.0	
10608				    9.3	
10616				    9.3	
10624				    9.3	
10632				    9.7	
10641				    10.2	
10649				    11.0	
10657				    11.0	
10665				    11.3	
10673				    11.4	
10682				    11.7	
10693				    12.3	
10704				    12.3	
10715				    13.0	
10726				    13.1	
10737				    13.1	
10748				    13.1	
10759				    13.1	
10770				    12.9	
10781				    12.9	
10792				    12.9	
10803				    12.9	
10814				    12.9	
10825				    12.8	
10837				    12.7	
10847				    12.7	
10858				    12.6	
10869				    12.5	
10880				    12.5	
10892				    12.8	
10903				    12.8	
10914				    13.4	
10926				    14.1	
10937				    14.1	
10948				    13.9	
10959				    13.9	
10970				    13.8	
10981				    13.7	
10992				    13.6	
11003				    13.8	
11013				    14.1	
11025				    14.2	
11036				    14.5	
11047				    14.6	
11058				    14.6	
11069				    14.4	
11080				    14.5	
11091				    14.6	
11103				    14.6	
11114				    14.7	
11125				    14.7	
11136				    14.8	
11147				    14.7	
11158				    14.8	
11169				    14.8	
11180				    14.8	
11191				    14.8	
11203				    14.9	
11213				    15.1	
11225				    15.1	
11236				    15.2	
11247				    15.6	
11258				    15.6	
11269				    15.7	
11280				    15.7	
11291				    15.6	
11302				    15.6	
11314				    15.7	
11325				    15.7	
11336				    15.7	
11347				    15.7	
11358				    16.1	
11369				    16.1	
11380				    16.2	
11391				    16.1	
11402				    15.9	
11413				    15.9	
11424				    16.5	
11435				    16.4	
11446				    16.5	
11458				    1
11469				    1
11479				    1
11491				    1
11502				    1
11513				    1
11524				    1
11535				    1
11546				    1
11557				    1
11568				    1
11579				    1
11590				    1
11601				    8.9
