14535				    1
14546				    1
14557				    1
14569				    1
14580				    1
14591				    1
14602				    1
14613				    1
14625				    1
14636				    1
14647				    1.3	
14658				    1.4	
14669				    1.5	
14680				    1.5	
14691				    1.5	
14702				    1.5	
14714				    1.5	
14726				    1.5	
14737				    1.5	
14749				    1.5	
14760				    1.5	
14771				    1.5	
14782				    1.6	
14793				    1.6	
14804				    2.5	
14815				    2.5	
14826				    2.5	
14837				    2.5	
14848				    2.5	
14859				    2.5	
14870				    2.5	
14882				    2.5	
14893				    2.5	
14904				    2.5	
14915				    2.6	
14926				    4.1	
14937				    4.9	
14948				    4.9	
14960				    5.0	
14971				    5.0	
14982				    5.0	
14993				    5.0	
15004				    5.0	
15015				    5.0	
15026				    5.0	
15037				    5.0	
15049				    5.0	
15060				    5.2	
15071				    5.2	
15082				    5.3	
15093				    5.3	
15104				    5.8	
15116				    6.7	
15127				    6.7	
15138				    7.1	
15150				    7.5	
15160				    7.5	
15172				    7.5	
15183				    7.5	
15194				    7.5	
15205				    7.5	
15217				    7.5	
15228				    7.5	
15239				    7.5	
15250				    7.5	
15261				    8.9	
15273				    8.9	
15284				    9.4	
15295				    9.5	
15306				    9.9	
15318				    11.1	
15329				    11.1	
15339				    11.4	
15350				    11.5	
15362				    11.5	
15372				    11.6	
15383				    12.0	
15394				    12.2	
15405				    12.2	
15416				    12.2	
15427				    12.2	
15439				    12.2	
15450				    12.2	
15461				    12.2	
15473				    12.2	
15484				    12.2	
15497				    12.2	
15508				    12.1	
15519				    12.0	
15530				    11.8	
15541				    11.5	
15552				    11.9	
15564				    11.9	
15576				    12.4	
15587				    12.7	
15598				    12.7	
15610				    12.9	
15621				    13.3	
15631				    13.2	
15643				    13.2	
15654				    13.3	
15665				    13.5	
15677				    13.6	
15689				    14.0	
15700				    14.0	
15711				    14.9	
15722				    15.1	
15733				    15.1	
15744				    15.1	
15755				    15.3	
15767				    15.3	
15778				    15.1	
15789				    15.1	
15800				    15.1	
15811				    15.1	
15822				    15.1	
15833				    15.1	
15844				    15.1	
15855				    15.1	
15866				    15.2	
15878				    15.2	
15889				    15.8	
15900				    16.6	
15911				    16.6	
15922				    17.2	
15934				    17.1	
15945				    17.1	
15956				    17.2	
15967				    17.2	
15978				    17.0	
15989				    17.0	
16001				    17.1	
16012				    17.4	
16023				    17.4	
16034				    17.4	
16045				    17.6	
16056				    17.7	
16067				    17.7	
16078				    17.4	
16089				    17.4	
16101				    17.9	
