21434				    1
21446				    1
21457				    1
21469				    1
21481				    1
21493				    1
21504				    1
21516				    1
21527				    1
21539				    1
21550				    1.1	
21561				    1.3	
21573				    1.3	
21584				    1.3	
21595				    1.3	
21607				    1.3	
21618				    1.3	
21630				    1.3	
21642				    1.7	
21654				    1.7	
21665				    2.2	
21677				    2.7	
21689				    2.7	
21700				    2.7	
21711				    2.7	
21723				    2.7	
21734				    2.7	
21746				    2.7	
21757				    2.7	
21770				    2.8	
21781				    3.1	
21792				    3.3	
21804				    3.4	
21815				    4.2	
21827				    4.4	
21839				    4.4	
21850				    4.4	
21862				    4.4	
21873				    4.4	
21885				    4.4	
21896				    4.5	
21905				    5.0	
21912				    5.8	
21917				    5.8	
21923				    5.8	
21927				    5.8	
21932				    6.1	
21937				    6.1	
21942				    6.2	
21947				    7.1	
21951				    7.8	
21956				    7.8	
21961				    7.8	
21965				    8.2	
21970				    8.2	
21975				    8.2	
21979				    8.2	
21984				    8.2	
21988				    8.2	
21993				    8.1	
21998				    8.2	
22002				    8.2	
22007				    8.2	
22012				    8.2	
22018				    8.2	
22023				    8.2	
22029				    8.2	
22033				    8.2	
22038				    8.2	
22044				    7.9	
22049				    8.3	
22054				    8.3	
22059				    8.3	
22064				    8.3	
22069				    8.3	
22074				    8.5	
22079				    8.5	
22084				    8.5	
22089				    9.2	
22094				    9.2	
22099				    9.2	
22105				    9.5	
22110				    9.5	
22116				    10.1	
22121				    10.1	
22127				    10.1	
22132				    10.4	
22137				    10.4	
22143				    10.4	
22148				    10.4	
22154				    10.4	
22159				    10.4	
22164				    10.4	
22170				    10.4	
22175				    10.4	
22181				    10.4	
22186				    10.5	
22192				    10.5	
22197				    10.5	
22203				    11.2	
22209				    11.2	
22215				    11.2	
22222				    11.2	
22229				    11.1	
22236				    11.0	
22243				    11.0	
22249				    11.0	
22256				    11.0	
22263				    11.0	
22269				    11.0	
22276				    11.0	
22283				    11.2	
22291				    11.2	
22299				    11.5	
22307				    11.6	
22315				    12.2	
22323				    12.2	
22332				    12.4	
22343				    12.4	
22355				    12.5	
22366				    13.0	
22378				    13.0	
22390				    13.0	
22401				    12.8	
22412				    12.8	
22424				    12.7	
22435				    12.7	
22447				    13.2	
22459				    13.2	
22470				    13.6	
22483				    14.0	
22494				    14.2	
22506				    14.2	
22517				    14.7	
22528				    14.7	
22540				    14.7	
22551				    14.6	
22563				    15.2	
22574				    15.2	
22586				    15.1	
22598				    15.3	
22609				    15.4	
22621				    15.4	
22633				    15.3	
22644				    15.3	
22656				    15.3	
22667				    15.5	
22679				    15.5	
22692				    15.6	
22703				    15.6	
22715				    15.5	
22726				    15.5	
22738				    15.9	
22750				    15.9	
22761				    15.7	
22772				    16.1	
22783				    16.0	
22794				    15.9	
22806				    15.9	
22818				    15.7	
22829				    15.7	
22840				    15.6	
22851				    15.6	
22863				    15.6	
22874				    15.5	
22885				    15.5	
22896				    15.6	
22908				    15.6	
22919				    15.5	
22930				    15.4	
22941				    1.7
22952				    1.6
22964				    1.4
22975				    1.2
22986				    1.2
22997				    1.0
23008				    1
23020				    1
23031				    1
23043				    1
23054				    1
23066				    1
23077				    1
23088				    1
23100				    1
23111				    1
23123				    1
23134				    1
23145				    1
23157				    1
23168				    1
23179				    1
23191				    7.1
23202				    7.1
