5996				    1
6007				    1
6019				    1
6030				    1
6042				    1
6053				    1
6064				    1
6075				    1
6087				    1
6099				    1
6110				    1.3	
6122				    1.3	
6133				    1.5	
6144				    1.5	
6156				    1.5	
6167				    1.5	
6178				    1.5	
6189				    1.5	
6200				    1.5	
6211				    1.5	
6222				    1.7	
6233				    1.9	
6244				    2.0	
6256				    2.8	
6267				    2.9	
6278				    2.9	
6289				    2.9	
6301				    2.9	
6312				    2.9	
6323				    2.9	
6334				    3.2	
6345				    3.7	
6356				    3.7	
6368				    3.8	
6379				    4.6	
6391				    6.2	
6403				    6.2	
6414				    6.2	
6425				    6.2	
6436				    6.2	
6448				    6.3	
6459				    6.5	
6471				    7.4	
6483				    7.6	
6494				    8.6	
6506				    9.9	
6517				    9.9	
6528				    10.4	
6539				    10.3	
6551				    10.1	
6562				    10.1	
6573				    10.1	
6584				    10.4	
6596				    11.1	
6607				    11.1	
6618				    11.1	
6630				    11.1	
6641				    13.7	
6653				    14.1	
6664				    14.1	
6675				    14.4	
6687				    15.1	
6698				    15.2	
6710				    15.8	
6721				    16.4	
6733				    16.4	
6744				    16.4	
6755				    16.1	
6766				    16.1	
6777				    16.0	
6788				    16.3	
6799				    16.3	
6811				    16.3	
6823				    16.6	
6834				    17.2	
6846				    17.1	
6857				    17.1	
6869				    16.4	
6881				    16.1	
6892				    15.7	
6904				    16.8	
6915				    16.8	
6926				    17.0	
6937				    17.1	
6949				    17.8	
6960				    17.8	
6972				    17.8	
6983				    17.7	
6994				    18.2	
7006				    18.2	
7017				    18.6	
7029				    18.6	
7040				    18.5	
7051				    18.2	
7062				    18.1	
7073				    18.0	
7084				    18.3	
7096				    18.3	
7107				    18.3	
7118				    18.3	
7130				    18.3	
7141				    17.8	
7152				    17.7	
7163				    17.4	
7174				    17.4	
7185				    17.4	
7197				    17.4	
7208				    17.3	
7219				    17.2	
7231				    17.3	
7242				    17.4	
7253				    17.4	
7264				    17.6	
7276				    17.6	
7287				    17.4	
7298				    17.4	
7310				    17.6	
7321				    17.6	
7333				    17.9	
7344				    18.2	
7356				    18.0	
7367				    18.1	
7378				    18.1	
7390				    18.2	
