5859				    1
5870				    1
5881				    1
5892				    1
5904				    1
5915				    1
5926				    1
5937				    1
5948				    1
5960				    1
5971				    1
5982				    1.3	
5993				    1.3	
6003				    1.3	
6015				    1.3	
6026				    1.3	
6037				    1.3	
6048				    1.3	
6059				    1.3	
6070				    1.3	
6081				    1.3	
6092				    1.4	
6103				    1.4	
6114				    2.3	
6125				    2.3	
6136				    2.3	
6147				    2.3	
6158				    2.3	
6169				    2.3	
6180				    2.3	
6191				    2.3	
6201				    2.3	
6213				    2.3	
6223				    2.3	
6234				    2.3	
6245				    2.3	
6256				    2.4	
6267				    3.6	
6279				    3.6	
6290				    3.7	
6301				    3.7	
6312				    3.7	
6323				    3.7	
6334				    3.7	
6345				    3.7	
6356				    3.7	
6367				    3.7	
6378				    3.7	
6388				    3.7	
6399				    3.7	
6410				    4.0	
6421				    5.5	
6432				    5.5	
6443				    5.5	
6454				    5.8	
6465				    6.4	
6476				    6.4	
6487				    6.4	
6498				    6.7	
6509				    6.7	
6519				    6.7	
6530				    6.7	
6541				    6.7	
6552				    6.7	
6563				    6.7	
6574				    6.7	
6585				    6.7	
6596				    6.7	
6607				    7.2	
6618				    7.3	
6629				    7.3	
6640				    7.1	
6651				    7.0	
6662				    7.2	
6673				    7.6	
6684				    7.6	
6695				    8.3	
6706				    8.6	
6717				    8.6	
6728				    8.7	
6739				    8.8	
6749				    8.8	
6761				    9.2	
6772				    9.3	
6783				    9.3	
6793				    9.2	
6804				    9.2	
6815				    9.2	
6826				    9.2	
6837				    9.0	
6848				    9.0	
6859				    9.0	
6869				    9.0	
6880				    9.2	
6892				    9.2	
6903				    9.1	
6913				    9.0	
6924				    9.2	
6935				    9.2	
6947				    9.3	
6957				    9.3	
6968				    9.3	
6980				    9.0	
6992				    8.8	
7003				    8.9	
7014				    9.0	
7025				    9.0	
7036				    8.9	
7046				    8.9	
7058				    8.9	
7069				    8.8	
7079				    9.1	
7091				    9.2	
7101				    9.2	
7113				    9.2	
7124				    9.1	
7135				    9.3	
7146				    9.4	
7157				    9.5	
7168				    9.5	
7179				    9.7	
7190				    9.8	
7201				    9.8	
7212				    9.9	
7222				    10.0	
7233				    10.1	
7244				    10.1	
7255				    10.2	
7266				    10.2	
7277				    10.3	
7288				    10.3	
7299				    10.3	
7310				    10.3	
7321				    10.3	
7332				    11.1	
7343				    11.1	
7354				    11.4	
7365				    11.8	
7377				    11.8	
7388				    12.0	
7399				    12.1	
7410				    12.0	
7421				    12.1	
7432				    12.1	
7443				    12.3	
7455				    12.4	
7465				    12.4	
7476				    12.4	
7487				    12.2	
7498				    12.2	
7509				    12.2	
7520				    12.1	
7531				    12.0	
7542				    11.9	
7553				    11.9	
7564				    12.0	
7575				    12.0	
7586				    11.9	
7597				    3.5
7608				    3.3
7619				    3.2
7630				    3.1
7641				    3.1
7652				    2.9
7663				    2.7
7674				    2.7
7685				    2.7
7696				    2.4
7708				    2.4
7719				    2.4
7730				    2.1
7741				    1.8
7752				    1.8
7763				    1.8
7774				    1.7
7785				    1.6
7796				    1.4
7807				    1.4
7818				    1.3
7829				    1.0
7840				    1
7852				    1
7863				    1
7874				    1
7885				    1
7896				    1
7907				    1
7918				    1
7929				    1
7940				    1
7951				    1
7962				    1
7973				    1
7984				    1
7995				    1
8006				    1
8017				    1
8028				    1
8039				    2.5
8050				    4.2
8061				    4.7
8072				    5.5
8083				    5.5
8094				    13.3
