8491				    1
8503				    1
8514				    1
8525				    1
8536				    1
8547				    1
8558				    1
8569				    1
8580				    1
8592				    1
8604				    1
8615				    1.0	
8626				    1.0	
8637				    1.0	
8647				    1.0	
8659				    1.0	
8670				    1.0	
8681				    1.0	
8692				    1.0	
8703				    1.4	
8714				    1.4	
8725				    1.7	
8736				    1.7	
8748				    1.7	
8758				    1.7	
8770				    1.7	
8781				    1.7	
8792				    1.7	
8804				    1.7	
8815				    1.7	
8826				    1.7	
8837				    2.1	
8848				    2.1	
8859				    2.7	
8870				    2.9	
8881				    2.9	
8892				    2.9	
8903				    2.9	
8914				    2.9	
8925				    2.9	
8936				    2.9	
8948				    2.9	
8959				    2.9	
8971				    3.1	
8982				    4.4	
8993				    4.4	
9004				    5.0	
9016				    5.7	
9027				    5.7	
9038				    5.7	
9049				    5.7	
9060				    5.7	
9072				    5.7	
9083				    5.7	
9094				    5.7	
9105				    5.9	
9116				    6.3	
9128				    6.7	
9139				    7.5	
9151				    7.5	
9162				    8.2	
9173				    8.9	
9184				    8.9	
9196				    9.2	
9206				    9.2	
9217				    9.2	
9228				    9.0	
9240				    9.0	
9251				    9.0	
9262				    9.0	
9273				    9.0	
9284				    9.0	
9295				    9.1	
9307				    9.3	
9318				    9.7	
9329				    10.1	
9340				    11.1	
9352				    11.2	
9363				    11.2	
9374				    11.7	
9385				    12.2	
9396				    12.2	
9407				    12.2	
9418				    12.8	
9429				    12.9	
9440				    12.9	
9451				    12.8	
9463				    12.7	
9474				    12.7	
9485				    12.7	
9496				    12.7	
9507				    12.7	
9518				    12.4	
9529				    12.8	
9540				    13.0	
9552				    13.1	
9563				    13.1	
9574				    13.0	
9586				    13.5	
9597				    13.5	
9608				    14.2	
9619				    14.2	
9630				    13.9	
9641				    14.0	
9652				    14.0	
9664				    13.8	
9675				    14.1	
9686				    14.1	
9697				    14.2	
9708				    14.3	
9720				    14.5	
9731				    15.0	
9742				    15.0	
9753				    15.0	
9764				    15.0	
9776				    14.9	
9786				    15.4	
9797				    15.4	
9809				    15.3	
9820				    15.3	
9831				    15.4	
9842				    15.8	
9853				    15.9	
9864				    15.9	
9876				    15.9	
9887				    15.9	
9898				    15.9	
9909				    15.9	
9920				    15.9	
9932				    15.9	
9943				    15.9	
9955				    15.9	
9966				    15.3	
9977				    15.4	
9988				    15.4	
9999				    15.5	
10011				    15.6	
10022				    15.7	
10033				    15.7	
10044				    15.8	
10055				    16.0	
10067				    16.0	
10078				    15.6	
10089				    15.5	
10100				    16.1	
10111				    16.1	
10122				    16.0	
10133				    16.0	
10145				    15.7	
10156				    15.8	
10167				    15.8	
10178				    1
10189				    1
10200				    1
10211				    1
10222				    1
10233				    1
10244				    1
10255				    1
10266				    1
10278				    1
10289				    1
10300				    1
