21074				    1
21085				    1
21096				    1
21107				    1
21118				    1
21129				    1
21140				    1
21152				    1
21163				    1
21174				    1
21185				    1.3	
21196				    1.3	
21208				    1.6	
21219				    1.6	
21231				    1.6	
21242				    1.6	
21253				    1.6	
21264				    1.6	
21276				    1.6	
21287				    1.6	
21299				    1.6	
21310				    2.0	
21321				    3.0	
21333				    3.1	
21344				    3.1	
21355				    3.1	
21367				    3.1	
21378				    3.1	
21388				    3.1	
21400				    3.1	
21411				    3.1	
21422				    3.1	
21433				    3.1	
21444				    3.1	
21456				    3.1	
21467				    3.1	
21479				    3.4	
21490				    4.2	
21501				    4.3	
21512				    4.4	
21523				    4.4	
21534				    4.4	
21545				    4.4	
21556				    4.4	
21568				    4.4	
21579				    4.4	
21591				    4.4	
21603				    4.4	
21614				    4.4	
21626				    4.4	
21637				    4.4	
21648				    4.8	
21659				    5.4	
21671				    5.9	
21682				    6.1	
21693				    6.6	
21704				    6.6	
21716				    7.0	
21727				    7.0	
21738				    7.1	
21749				    7.1	
21760				    7.1	
21771				    7.1	
21783				    7.1	
21794				    7.1	
21805				    7.1	
21816				    7.1	
21827				    7.1	
21838				    7.1	
21850				    7.1	
21861				    7.2	
21872				    7.5	
21884				    8.0	
21895				    8.0	
21906				    8.1	
21917				    8.1	
21928				    8.0	
21939				    8.3	
21950				    8.3	
21962				    8.8	
21973				    8.8	
21984				    9.6	
21994				    9.9	
22005				    10.4	
22016				    10.4	
22027				    10.4	
22039				    10.4	
22049				    10.3	
22060				    10.3	
22072				    10.3	
22084				    10.3	
22095				    10.1	
22106				    10.1	
22117				    10.1	
22128				    10.1	
22139				    10.1	
22151				    11.3	
22162				    11.3	
22173				    11.5	
22184				    12.1	
22195				    12.5	
22206				    12.5	
22217				    12.9	
22228				    14.4	
22239				    14.3	
22251				    14.2	
22263				    14.7	
22274				    14.7	
22285				    14.7	
22296				    14.7	
22307				    14.6	
22318				    14.7	
22329				    14.6	
22340				    14.5	
22351				    14.5	
22363				    14.5	
22374				    14.6	
22385				    14.6	
22396				    14.6	
22407				    14.7	
22418				    14.7	
22429				    15.0	
22440				    15.0	
22452				    15.2	
22463				    15.2	
22474				    15.1	
22485				    15.1	
22496				    15.1	
22507				    15.2	
22518				    15.2	
22529				    15.2	
22540				    15.2	
22551				    15.2	
22562				    15.2	
22573				    15.2	
22584				    14.9	
22595				    14.9	
22606				    14.2	
22617				    14.7	
22628				    14.7	
22639				    14.7	
22650				    14.7	
22661				    14.6	
22673				    14.6	
22684				    14.5	
22695				    14.5	
22707				    14.3	
22718				    14.8	
22729				    14.9	
22740				    14.8	
22751				    14.9	
22763				    14.9	
22774				    14.8	
22785				    14.7	
22796				    14.7	
22807				    14.8	
