23213				    1
23224				    1
23235				    1
23247				    1
23258				    1
23269				    1
23280				    1
23292				    1
23303				    1
23314				    1
23325				    1
23336				    1.1	
23347				    1.1	
23358				    1.1	
23369				    1.1	
23380				    1.1	
23391				    1.1	
23403				    1.1	
23414				    1.1	
23425				    1.1	
23436				    1.1	
23447				    1.1	
23458				    1.1	
23469				    1.3	
23480				    1.3	
23492				    1.4	
23503				    2.2	
23514				    2.2	
23526				    2.2	
23537				    2.2	
23548				    2.2	
23559				    2.2	
23570				    2.2	
23581				    2.2	
23592				    2.2	
23603				    2.3	
23615				    2.5	
23626				    2.6	
23637				    3.4	
23649				    3.5	
23660				    4.2	
23671				    4.2	
23683				    4.2	
23694				    4.2	
23705				    4.2	
23716				    4.2	
23727				    4.2	
23738				    4.2	
23749				    4.2	
23760				    4.2	
23771				    4.2	
23783				    4.4	
23794				    4.9	
23805				    4.9	
23816				    5.9	
23827				    6.0	
23839				    6.7	
23850				    6.7	
23861				    6.8	
23873				    6.8	
23884				    6.8	
23895				    6.8	
23906				    6.6	
23918				    6.6	
23930				    6.6	
23941				    6.6	
23952				    6.6	
23963				    6.6	
23975				    6.9	
23985				    6.9	
23996				    6.9	
24007				    7.5	
24019				    7.5	
24030				    7.5	
24042				    8.6	
24053				    8.6	
24064				    8.9	
24075				    9.2	
24087				    9.3	
24098				    9.5	
24109				    9.7	
24120				    9.7	
24131				    9.7	
24142				    9.7	
24153				    9.7	
24164				    9.7	
24175				    9.7	
24186				    9.7	
24198				    9.7	
24209				    9.5	
24220				    9.5	
24231				    9.6	
24243				    10.3	
24254				    10.3	
24266				    10.5	
24277				    10.8	
24288				    11.0	
24299				    11.0	
24311				    11.8	
24322				    11.9	
24333				    11.9	
24344				    11.9	
24355				    11.9	
24367				    11.9	
24378				    11.8	
24389				    11.8	
24400				    11.9	
24412				    11.9	
24423				    13.0	
24435				    13.0	
24446				    13.0	
24457				    13.0	
24468				    13.4	
24479				    13.5	
24490				    13.4	
24502				    13.4	
24513				    13.4	
24524				    13.5	
24535				    13.5	
24546				    13.5	
24557				    13.5	
24569				    13.5	
24580				    13.5	
24591				    13.5	
24602				    14.0	
24613				    14.0	
24624				    14.0	
24635				    14.0	
24646				    13.7	
24657				    13.5	
24668				    13.7	
24680				    14.1	
24691				    14.1	
24702				    14.4	
24714				    14.4	
24725				    14.1	
24736				    14.1	
24747				    14.5	
24758				    14.4	
24769				    14.4	
24780				    14.6	
24791				    14.7	
24802				    14.9	
24814				    14.9	
24825				    14.9	
24836				    14.9	
24847				    14.8	
24858				    14.7	
24870				    15.0	
24881				    15.1	
24892				    15.5	
24903				    15.5	
24914				    15.5	
24926				    15.4	
24938				    15.6	
24949				    15.7	
24960				    15.6	
24971				    15.0	
24983				    15.0	
