32623				    1
32634				    1
32645				    1
32657				    1
32668				    1
32679				    1
32690				    1
32702				    1
32713				    1
32724				    1
32735				    1.2	
32746				    1.5	
32758				    1.5	
32770				    1.5	
32781				    1.5	
32792				    1.5	
32803				    1.5	
32815				    1.5	
32826				    1.5	
32837				    1.5	
32848				    1.5	
32859				    2.2	
32870				    3.1	
32881				    3.1	
32892				    3.1	
32903				    3.1	
32914				    3.1	
32925				    3.1	
32936				    3.1	
32947				    3.1	
32959				    3.1	
32970				    3.1	
32980				    3.1	
32991				    3.2	
33002				    3.4	
33013				    3.4	
33024				    4.9	
33035				    4.9	
33047				    4.9	
33058				    4.9	
33069				    4.9	
33081				    4.9	
33092				    4.9	
33103				    4.9	
33115				    4.9	
33126				    5.4	
33137				    6.0	
33148				    6.1	
33159				    7.5	
33170				    8.9	
33181				    9.0	
33192				    9.3	
33203				    9.4	
33215				    9.4	
33225				    9.4	
33236				    9.4	
33248				    9.4	
33259				    9.4	
33269				    9.4	
33280				    9.4	
33291				    9.4	
33302				    9.6	
33313				    9.6	
33324				    9.4	
33336				    9.6	
33347				    10.1	
33358				    10.1	
33369				    12.0	
33380				    12.2	
33391				    12.2	
33402				    12.8	
33413				    12.9	
33424				    13.0	
33435				    13.4	
33446				    13.4	
33458				    13.4	
33469				    13.4	
33480				    13.4	
33491				    13.4	
33503				    13.4	
33513				    13.4	
33524				    13.8	
33535				    13.8	
33547				    13.8	
33558				    13.8	
33569				    13.4	
33580				    14.4	
33591				    15.3	
33602				    15.3	
33613				    15.0	
33624				    15.2	
33635				    15.3	
33647				    15.3	
33658				    14.9	
33669				    14.9	
33680				    14.7	
33691				    14.7	
33702				    15.3	
33713				    15.6	
33724				    15.6	
33735				    15.5	
33747				    15.8	
33758				    15.7	
33769				    15.7	
33780				    15.5	
33791				    15.8	
33802				    15.8	
33813				    16.0	
33824				    16.1	
33835				    16.1	
33847				    16.1	
33858				    16.1	
33869				    16.1	
33880				    16.1	
33892				    16.1	
33903				    16.1	
33915				    16.1	
33926				    16.1	
33937				    16.1	
33948				    16.3	
33959				    16.4	
33971				    16.6	
33982				    16.7	
33993				    16.7	
34004				    16.7	
34015				    16.7	
34026				    16.7	
34037				    17.0	
34048				    17.4	
34059				    17.5	
34070				    17.7	
34081				    18.1	
34092				    18.2	
34103				    18.0	
