17930				    1
17941				    1
17952				    1
17963				    1
17974				    1
17985				    1
17997				    1
18008				    1
18019				    1
18030				    1
18041				    1.2	
18052				    1.2	
18063				    1.4	
18074				    1.4	
18085				    1.4	
18096				    1.4	
18107				    1.4	
18118				    1.4	
18129				    1.4	
18141				    1.4	
18152				    1.4	
18163				    1.6	
18174				    1.6	
18185				    2.4	
18196				    2.7	
18207				    2.7	
18219				    2.7	
18230				    2.7	
18241				    2.7	
18252				    2.7	
18263				    2.7	
18275				    2.7	
18286				    2.7	
18297				    2.8	
18308				    3.2	
18319				    3.6	
18331				    3.7	
18342				    4.1	
18352				    4.2	
18364				    4.5	
18375				    4.5	
18386				    4.5	
18397				    4.5	
18408				    4.5	
18419				    4.9	
18430				    4.9	
18442				    6.0	
18453				    6.3	
18464				    6.6	
18475				    7.5	
18487				    8.3	
18498				    8.3	
18510				    9.1	
18521				    9.1	
18532				    9.1	
18543				    9.1	
18554				    9.1	
18565				    9.1	
18577				    9.1	
18588				    9.3	
18599				    9.7	
18610				    10.2	
18621				    10.2	
18632				    9.9	
18643				    10.4	
18654				    11.0	
18665				    11.3	
18676				    11.2	
18688				    12.5	
18699				    12.7	
18710				    14.2	
18721				    14.3	
18733				    14.5	
18744				    14.5	
18755				    14.0	
18766				    13.6	
18777				    13.6	
18788				    13.6	
18800				    13.7	
18811				    13.7	
18822				    13.7	
18834				    13.7	
18845				    13.4	
18856				    13.0	
18867				    12.9	
18879				    12.9	
18890				    13.3	
18901				    13.3	
18912				    13.1	
18923				    13.1	
18935				    13.1	
18946				    13.1	
18957				    13.1	
18968				    13.2	
18979				    13.3	
18990				    13.6	
19002				    13.6	
19013				    13.2	
19024				    13.2	
19035				    13.4	
19047				    13.4	
19058				    13.3	
19068				    13.8	
19080				    14.0	
19091				    14.1	
19102				    14.0	
19113				    14.2	
19124				    14.7	
19135				    14.7	
19146				    15.0	
19158				    14.9	
19169				    14.9	
19180				    14.7	
19191				    14.8	
19202				    15.4	
19213				    15.5	
19224				    15.6	
19235				    16.3	
19246				    16.6	
19258				    16.6	
19269				    16.7	
19280				    17.2	
19291				    17.2	
19302				    17.5	
19314				    17.5	
19325				    17.5	
19336				    17.8	
19347				    17.6	
19359				    17.6	
19370				    17.6	
19381				    17.6	
19392				    18.0	
19403				    17.9	
19414				    18.1	
19426				    18.1	
19437				    18.0	
19448				    18.9	
