23855				    1.2	
23859				    1.2	
23863				    1.2	
23867				    1.2	
23871				    1.2	
23874				    1.2	
23878				    1.2	
23882				    1.2	
23886				    1.2	
23890				    1.2	
23894				    1.2	
23897				    1.2	
23901				    1.2	
23905				    1.2	
23910				    1.2	
23914				    1.2	
23918				    1.2	
23922				    1.2	
23926				    1.2	
23930				    1.2	
23934				    1.2	
23938				    1.2	
23942				    2.1	
23946				    2.1	
23950				    2.1	
23954				    2.1	
23958				    2.1	
23963				    2.1	
23967				    2.1	
23971				    2.1	
23975				    2.1	
23980				    2.1	
23984				    2.1	
23988				    2.1	
23992				    2.1	
23997				    2.1	
24001				    2.1	
24005				    2.1	
24010				    2.1	
24014				    2.1	
24018				    2.1	
24022				    2.1	
24027				    2.1	
24031				    2.1	
24035				    2.1	
24039				    2.1	
24043				    2.1	
24046				    2.1	
24050				    2.1	
24054				    2.1	
24058				    2.5	
24063				    2.5	
24067				    2.8	
24071				    4.0	
24075				    4.0	
24079				    4.0	
24082				    4.0	
24086				    4.0	
24090				    4.0	
24094				    4.0	
24098				    4.0	
24101				    4.0	
24106				    4.0	
24110				    4.0	
24114				    4.0	
24118				    4.0	
24122				    4.0	
24126				    4.0	
24130				    4.0	
24134				    4.0	
24138				    4.0	
24142				    4.0	
24146				    4.0	
24150				    4.5	
24155				    5.0	
24159				    5.0	
24163				    5.0	
24168				    5.0	
24172				    5.0	
24176				    5.0	
24181				    6.3	
24185				    7.0	
24189				    7.0	
24193				    7.0	
24198				    7.0	
24201				    7.1	
24206				    7.1	
24210				    7.1	
24214				    7.1	
24218				    7.1	
24222				    7.1	
24227				    7.1	
24231				    7.1	
24235				    7.1	
24239				    7.1	
24244				    7.1	
24248				    7.6	
24252				    7.6	
24256				    7.6	
24261				    7.6	
24265				    7.6	
24269				    8.3	
24274				    8.3	
24278				    9.1	
24282				    9.1	
24286				    9.1	
24290				    9.1	
24295				    9.2	
24299				    9.2	
24303				    9.4	
24308				    9.4	
24312				    9.9	
24316				    9.9	
24321				    9.9	
24325				    10.3	
24330				    10.3	
24333				    10.3	
24337				    10.3	
24342				    10.6	
24346				    10.6	
24350				    10.6	
24354				    10.6	
24359				    10.6	
24363				    10.6	
24367				    10.6	
24371				    10.7	
24376				    10.7	
24380				    10.7	
24384				    10.7	
24389				    10.7	
24393				    10.7	
24397				    10.7	
24401				    10.8	
24405				    10.8	
24409				    11.0	
24414				    11.0	
24417				    11.0	
24421				    11.0	
24425				    11.2	
24429				    11.2	
24433				    11.2	
24437				    11.2	
24441				    11.2	
24445				    11.2	
24449				    11.2	
24453				    11.2	
24457				    11.0	
24462				    11.0	
24466				    11.0	
24469				    11.0	
24473				    10.9	
24477				    10.9	
24482				    11.8	
24486				    11.8	
24490				    11.9	
24494				    11.9	
24498				    12.0	
24502				    12.0	
24506				    12.0	
24511				    12.0	
24515				    11.9	
24519				    11.9	
24523				    11.9	
24528				    11.9	
24532				    11.8	
24536				    11.9	
24541				    12.1	
24545				    12.1	
24549				    12.1	
24553				    12.1	
24557				    12.0	
24561				    12.0	
24565				    12.0	
24569				    11.6	
24573				    11.6	
24577				    12.0	
24582				    12.0	
24586				    12.3	
24590				    12.3	
24594				    12.4	
24598				    12.4	
24602				    12.4	
24607				    12.4	
24611				    12.4	
24615				    12.4	
24619				    12.6	
24624				    12.6	
24628				    12.6	
24632				    12.7	
24636				    12.7	
24641				    12.8	
24645				    12.8	
24649				    12.8	
24653				    12.8	
24657				    12.8	
24662				    12.8	
24665				    12.8	
24669				    12.8	
24673				    12.9	
24677				    12.9	
24682				    12.9	
24686				    12.9	
24690				    12.9	
24694				    12.9	
24698				    12.9	
24702				    12.9	
24706				    12.9	
24710				    12.9	
24714				    12.9	
24719				    12.9	
24722				    13.1
24727				    13.1
24731				    13.1
24735				    12.9
24740				    12.9
24744				    12.9
24748				    12.9
24752				    12.9
24756				    12.6
24761				    12.6
24765				    12.8
24769				    12.8
24773				    12.7
24777				    12.4
24781				    12.3
24785				    12.3
24789				    12.2
24793				    12.1
24797				    12.0
24801				    12.0
24805				    11.8
24808				    11.4
24812				    11.5
24816				    11.5
24821				    11.5
24825				    11.4
24829				    11.9
24833				    11.9
24838				    11.8
24841				    11.8
24846				    11.4
24850				    11.4
24854				    11.4
24858				    11.4
24863				    11.3
24867				    11.3
24871				    11.3
24875				    11.2
24880				    11.5
24884				    11.8
24888				    11.8
24892				    11.8
24897				    11.7
24901				    11.7
24905				    11.7
24910				    11.7
24914				    11.3
24918				    11.3
24922				    11.2
24927				    11.2
24931				    11.1
24935				    11.0
24939				    11.0
24944				    10.9
24948				    10.9
24952				    10.9
24956				    10.9
24961				    10.7
24965				    10.7
24970				    10.7
24974				    10.6
24978				    10.6
24982				    10.6
24986				    10.6
24990				    10.6
24995				    10.6
24999				    10.6
25003				    10.6
25007				    10.6
25011				    10.6
25015				    10.4
25019				    10.4
25023				    10.3
25027				    10.3
25031				    10.3
25035				    10.4
25039				    10.4
25043				    10.4
25047				    10.4
25050				    10.4
25054				    10.4
25058				    10.4
25062				    10.4
25066				    10.4
25070				    10.4
25073				    10.3
25077				    10.3
25081				    10.3
25085				    10.3
25090				    10.2
25094				    10.2
25098				    10.2
25103				    10.1
25107				    10.1
25111				    9.8
25116				    9.8
25120				    9.7
25124				    9.7
25129				    9.7
25133				    9.7
25137				    9.4
25141				    9.4
25145				    9.3
25149				    9.3
25153				    9.3
25157				    9.2
25161				    9.2
25165				    9.0
25169				    9.0
25173				    9.0
25177				    9.0
25181				    9.0
25186				    9.0
25189				    9.0
25193				    9.0
25197				    8.8
25201				    8.8
25205				    8.8
25209				    8.8
25213				    8.7
25217				    8.7
25221				    8.7
25226				    8.5
25230				    8.5
25234				    8.5
25238				    8.5
25242				    8.5
25246				    8.5
25250				    8.5
25254				    8.5
25258				    8.5
25262				    8.5
25267				    8.5
25271				    8.5
25275				    8.4
25279				    8.4
25282				    8.4
25286				    8.4
25290				    8.4
25294				    8.4
25298				    8.3
25302				    8.3
25306				    8.2
25311				    8.1
25315				    8.1
25319				    8.1
25323				    8.1
25327				    8.1
25331				    8.1
