30375				    1
30386				    1
30397				    1
30408				    1
30419				    1
30430				    1
30442				    1
30452				    1
30463				    1
30475				    1
30486				    1
30497				    1.3	
30508				    1.3	
30519				    1.3	
30530				    1.3	
30541				    1.3	
30552				    1.3	
30563				    1.3	
30574				    1.3	
30585				    1.3	
30596				    2.8	
30607				    3.0	
30619				    3.0	
30630				    3.0	
30641				    3.0	
30652				    3.0	
30662				    3.0	
30673				    3.0	
30685				    3.0	
30696				    3.2	
30707				    3.7	
30718				    4.1	
30728				    4.6	
30739				    4.6	
30750				    4.9	
30761				    4.9	
30772				    4.9	
30783				    4.9	
30794				    4.9	
30805				    4.9	
30816				    4.9	
30827				    5.9	
30838				    6.0	
30849				    6.4	
30860				    6.4	
30871				    6.6	
30882				    8.1	
30894				    8.2	
30904				    8.8	
30915				    8.8	
30927				    8.8	
30938				    8.8	
30948				    8.8	
30959				    8.8	
30971				    8.8	
30982				    8.8	
30993				    8.8	
31004				    8.8	
31015				    8.8	
31026				    8.8	
31037				    8.4	
31048				    8.4	
31059				    8.0	
31070				    7.5	
31081				    7.5	
31092				    7.5	
31103				    7.6	
31114				    7.6	
31125				    7.6	
31136				    7.9	
31147				    7.9	
31158				    8.2	
31169				    8.4	
31180				    8.4	
31191				    8.5	
31202				    8.6	
31213				    8.7	
31224				    8.7	
31235				    8.9	
31246				    8.9	
31257				    8.9	
31268				    8.9	
31279				    8.9	
31290				    8.9	
31301				    9.7	
31312				    9.7	
31323				    10.9	
31334				    11.5	
31345				    11.5	
31356				    11.5	
31367				    11.9	
31378				    11.9	
31389				    12.4	
31400				    13.1	
31411				    13.3	
31422				    13.6	
31433				    14.0	
31444				    14.2	
31455				    14.3	
31467				    15.0	
31478				    15.5	
31489				    15.5	
31500				    15.5	
31511				    16.6	
31522				    16.6	
31533				    16.6	
31544				    16.6	
31555				    16.6	
31566				    16.3	
31577				    17.0	
31588				    17.0	
31599				    17.3	
31609				    17.8	
31620				    17.6	
31631				    18.1	
31642				    18.2	
31654				    17.9	
31665				    18.0	
31675				    18.0	
31686				    17.7	
31698				    17.8	
31709				    18.1	
31720				    18.1	
31731				    18.3	
31742				    18.3	
31753				    18.3	
31764				    18.2	
31775				    18.2	
31787				    18.1	
31797				    18.1	
31809				    18.3	
31820				    18.5	
31831				    18.5	
31842				    18.5	
31853				    18.6	
31864				    18.6	
31875				    18.6	
31886				    18.3	
31897				    18.4	
31908				    18.4	
31919				    18.3	
31930				    18.2	
