20674				    1
20685				    1
20696				    1
20707				    1
20719				    1
20730				    1
20741				    1
20752				    1
20764				    1
20775				    1
20786				    1.3	
20798				    1.3	
20809				    1.7	
20820				    1.7	
20831				    1.7	
20843				    1.7	
20854				    1.7	
20865				    1.7	
20876				    1.7	
20887				    1.7	
20898				    1.7	
20909				    2.6	
20920				    3.5	
20932				    3.6	
20943				    3.6	
20954				    3.6	
20965				    3.6	
20976				    3.6	
20987				    3.6	
20999				    3.6	
21010				    3.6	
21020				    5.1	
21032				    5.6	
21042				    5.7	
21053				    5.8	
21064				    5.8	
21075				    6.0	
21087				    6.0	
21098				    6.0	
21109				    6.0	
21120				    6.0	
21131				    6.0	
21142				    6.0	
21153				    6.0	
21164				    6.6	
21175				    6.6	
21187				    6.7	
21198				    7.2	
21209				    7.4	
21220				    7.8	
21231				    7.8	
21242				    7.8	
21253				    8.9	
21265				    8.9	
21275				    9.1	
21287				    9.1	
21298				    9.1	
21309				    9.1	
21320				    9.1	
21332				    9.1	
21343				    9.1	
21354				    9.1	
21365				    9.1	
21376				    9.0	
21387				    8.7	
21399				    9.1	
21410				    10.4	
21422				    10.4	
21433				    10.5	
21444				    11.0	
21456				    11.3	
21467				    12.4	
21478				    12.9	
21489				    13.0	
21501				    13.5	
21512				    13.6	
21523				    13.7	
21534				    13.6	
21545				    13.6	
21556				    13.5	
21568				    13.5	
21579				    13.5	
21590				    13.5	
21601				    13.7	
21613				    13.7	
21624				    14.2	
21635				    15.0	
21646				    15.1	
21657				    15.1	
21668				    15.9	
21679				    15.7	
21690				    15.7	
21702				    16.3	
21713				    16.4	
21724				    16.5	
21736				    16.4	
21747				    16.5	
21758				    16.6	
21769				    16.7	
21780				    16.7	
21791				    17.0	
21803				    17.0	
21814				    16.8	
21825				    16.8	
21836				    17.6	
21847				    17.6	
21859				    17.5	
21870				    17.4	
21881				    17.5	
21892				    17.5	
21903				    17.6	
21914				    17.6	
21926				    17.8	
21937				    17.8	
21948				    17.8	
21959				    17.8	
21970				    17.6	
21981				    17.6	
21992				    17.7	
22004				    18.4	
22015				    18.4	
22026				    18.3	
22037				    18.0	
22048				    18.1	
22059				    18.3	
22071				    18.7	
22082				    18.8	
22094				    18.6	
22105				    18.5	
22116				    18.4	
22127				    18.9	
22139				    18.8	
22150				    18.5	
