18231				    1
18242				    1
18252				    1
18263				    1
18274				    1
18285				    1
18296				    1
18306				    1
18317				    1.7	
18328				    1.7	
18339				    1.7	
18350				    1.7	
18361				    1.7	
18372				    1.7	
18382				    1.7	
18393				    1.7	
18404				    1.7	
18415				    1.7	
18426				    2.9	
18437				    2.9	
18448				    2.9	
18458				    2.9	
18469				    2.9	
18480				    2.9	
18491				    2.9	
18502				    3.8	
18513				    7.4	
18524				    7.4	
18534				    7.4	
18545				    7.4	
18556				    7.4	
18567				    7.4	
18577				    7.4	
18588				    7.4	
18599				    10.0	
18610				    10.0	
18621				    10.0	
18632				    10.2	
18643				    10.0	
18653				    10.1	
18664				    10.0	
18675				    10.0	
18686				    10.0	
18697				    9.6	
18707				    9.9	
18719				    9.9	
18729				    10.2	
18741				    10.8	
18751				    10.7	
18762				    10.9	
18773				    10.7	
18784				    13.2	
18795				    13.2	
18806				    13.8	
18816				    13.9	
18827				    13.9	
18838				    14.3	
18849				    14.3	
18860				    13.9	
18870				    13.8	
18881				    13.8	
18892				    13.8	
18903				    13.8	
18914				    13.5	
18925				    13.5	
18935				    13.5	
18946				    13.6	
18957				    13.7	
18968				    13.7	
18978				    14.3	
18989				    14.2	
19000				    13.8	
19011				    15.1	
19022				    15.1	
19033				    15.0	
19043				    14.9	
19054				    14.9	
19065				    15.1	
19076				    16.1	
19087				    16.2	
19098				    16.4	
19109				    16.5	
19120				    17.3	
19131				    17.3	
19141				    17.8	
19152				    17.8	
19163				    17.7	
19174				    17.7	
19185				    17.7	
19196				    17.7	
19207				    17.7	
19219				    17.6	
19229				    17.6	
19240				    17.4	
19251				    17.4	
19262				    17.4	
19273				    17.2	
19284				    17.1	
19295				    17.2	
19305				    17.9	
19316				    17.7	
19327				    17.8	
19338				    18.2	
19349				    18.2	
19360				    18.6	
19371				    18.6	
19381				    18.6	
19392				    18.3	
19403				    18.3	
19414				    18.9	
19425				    18.9	
19436				    18.8	
19447				    18.8	
19458				    18.3	
19468				    18.3	
19479				    18.6	
19490				    18.6	
19501				    18.7	
19512				    18.6	
19522				    18.4	
19533				    18.4	
19544				    18.3	
