5658				    1
5669				    1
5680				    1
5691				    1
5702				    1
5713				    1
5724				    1
5735				    1
5746				    1
5756				    1.6	
5768				    1.6	
5778				    1.8	
5790				    1.8	
5801				    1.8	
5812				    1.8	
5823				    1.8	
5834				    1.8	
5845				    1.8	
5856				    1.8	
5867				    1.8	
5878				    2.0	
5889				    2.8	
5899				    2.8	
5910				    2.9	
5921				    3.0	
5932				    3.0	
5943				    3.0	
5954				    3.0	
5965				    3.0	
5976				    3.0	
5987				    3.0	
5998				    3.0	
6009				    3.0	
6020				    3.1	
6031				    3.1	
6042				    3.8	
6052				    4.6	
6063				    4.8	
6074				    5.3	
6085				    5.3	
6096				    5.3	
6107				    5.3	
6118				    5.3	
6129				    5.3	
6140				    5.3	
6151				    5.3	
6162				    5.5	
6173				    6.1	
6184				    6.4	
6195				    7.1	
6206				    7.5	
6217				    7.6	
6228				    9.1	
6239				    9.1	
6250				    9.2	
6261				    9.2	
6272				    9.2	
6283				    9.2	
6294				    9.2	
6305				    9.2	
6316				    9.2	
6327				    9.2	
6338				    9.2	
6350				    9.2	
6361				    9.2	
6371				    9.1	
6382				    8.7	
6393				    8.7	
6405				    9.6	
6416				    9.6	
6427				    9.7	
6437				    9.7	
6448				    10.9	
6459				    10.9	
6470				    10.9	
6481				    10.8	
6491				    10.8	
6502				    10.8	
6513				    10.7	
6524				    10.6	
6535				    10.5	
6546				    10.5	
6557				    11.0	
6568				    11.0	
6580				    11.0	
6591				    11.0	
6602				    10.9	
6614				    10.9	
6625				    10.9	
6636				    10.9	
6647				    10.9	
6658				    11.5	
6669				    11.8	
6680				    12.3	
6691				    12.6	
6702				    12.6	
6713				    12.7	
6724				    12.6	
6735				    12.6	
6746				    12.6	
6757				    13.4	
6768				    13.8	
6779				    14.0	
6789				    14.0	
6800				    14.0	
6811				    14.8	
6822				    14.8	
6833				    14.9	
6844				    15.0	
6855				    15.2	
6866				    15.3	
6876				    15.3	
6887				    15.2	
6898				    15.9	
6909				    15.9	
6920				    16.6	
6931				    17.0	
6942				    17.0	
6953				    16.9	
6964				    16.9	
6975				    16.9	
6986				    16.9	
6996				    16.7	
7007				    16.7	
7018				    16.7	
7029				    16.7	
7040				    16.7	
7051				    16.5	
7062				    16.5	
7073				    16.5	
7084				    15.8	
7095				    15.8	
7106				    15.8	
7117				    16.0	
7128				    15.9	
7139				    15.5	
7150				    15.8	
7161				    15.9	
7172				    15.9	
7183				    15.8	
7194				    15.7	
7205				    15.7	
7216				    15.7	
7227				    16.0	
7237				    16.0	
7249				    15.9	
7260				    15.8	
7271				    15.8	
7283				    15.8	
7294				    15.8	
7305				    15.5	
