2864				    1
2875				    1
2886				    1
2898				    1
2908				    1
2918				    1
2926				    1
2934				    1
2942				    1
2950				    1.2	
2959				    1.4	
2967				    1.4	
2975				    1.7	
2983				    1.7	
2991				    1.7	
2999				    1.7	
3007				    1.7	
3015				    1.7	
3023				    1.7	
3031				    1.7	
3039				    1.7	
3048				    2.7	
3056				    2.8	
3064				    4.3	
3072				    4.3	
3080				    4.3	
3088				    4.3	
3096				    4.3	
3103				    4.3	
3111				    4.3	
3119				    4.3	
3127				    4.3	
3135				    4.3	
3143				    4.3	
3151				    4.3	
3160				    4.7	
3168				    4.7	
3176				    5.3	
3184				    5.4	
3193				    6.2	
3204				    6.3	
3214				    6.3	
3225				    6.3	
3236				    6.3	
3247				    6.3	
3258				    6.3	
3269				    6.3	
3279				    7.5	
3290				    9.0	
3302				    9.0	
3313				    9.2	
3323				    10.8	
3334				    10.8	
3345				    11.0	
3356				    11.1	
3367				    11.0	
3378				    11.0	
3389				    11.0	
3401				    10.7	
3412				    10.7	
3423				    10.7	
3434				    10.8	
3445				    10.8	
3456				    10.4	
3467				    10.2	
3478				    10.2	
3489				    10.5	
3500				    11.2	
3512				    11.5	
3522				    12.0	
3533				    12.0	
3544				    12.5	
3555				    12.8	
3566				    12.7	
3577				    13.5	
3587				    13.6	
3598				    13.7	
3609				    13.7	
3621				    13.7	
3632				    13.8	
3643				    13.8	
3654				    13.8	
3665				    14.3	
3676				    14.9	
3687				    15.0	
3697				    16.4	
3708				    16.7	
3719				    16.7	
3730				    16.4	
3741				    16.3	
3753				    16.7	
3763				    16.5	
3774				    16.4	
3785				    16.2	
3797				    16.8	
3808				    16.8	
3819				    17.1	
3830				    17.6	
3841				    17.6	
3852				    17.5	
3863				    17.9	
3874				    17.9	
3885				    17.7	
3896				    18.0	
3907				    18.0	
3918				    18.1	
3929				    18.4	
3940				    18.5	
3951				    18.5	
3962				    18.5	
3973				    18.2	
3984				    18.2	
3995				    18.2	
4006				    18.2	
4017				    17.9	
4028				    17.9	
4040				    17.9	
4051				    17.9	
4062				    17.0	
4072				    17.8	
4083				    17.8	
4094				    17.9	
4105				    18.1	
4116				    18.1	
4128				    18.5	
4138				    18.5	
4149				    18.2	
4160				    18.8	
4171				    18.8	
4183				    19.1	
4194				    19.5	
4205				    19.4	
4216				    19.4	
