29211				    1
29218				    1
29226				    1
29234				    1
29242				    1
29250				    1
29258				    1
29266				    1
29275				    1
29286				    1
29297				    2.0	
29308				    2.0	
29319				    2.0	
29330				    2.0	
29341				    2.0	
29352				    2.0	
29363				    2.0	
29373				    2.0	
29384				    2.0	
29395				    2.0	
29406				    2.0	
29417				    2.1	
29428				    2.1	
29439				    2.6	
29450				    2.8	
29461				    2.8	
29472				    2.8	
29483				    2.8	
29494				    2.8	
29505				    2.8	
29516				    3.7	
29527				    3.7	
29538				    3.7	
29549				    6.1	
29560				    6.4	
29571				    6.5	
29582				    6.5	
29593				    6.5	
29604				    6.5	
29615				    6.5	
29627				    6.5	
29638				    6.5	
29648				    6.7	
29659				    6.7	
29670				    6.7	
29681				    6.9	
29692				    7.4	
29703				    7.6	
29714				    7.6	
29725				    8.0	
29736				    8.0	
29747				    7.8	
29757				    8.5	
29768				    8.5	
29779				    8.5	
29790				    8.5	
29802				    8.5	
29813				    8.5	
29824				    9.5	
29835				    9.5	
29846				    10.0	
29857				    10.5	
29868				    11.3	
29879				    11.3	
29889				    12.1	
29901				    12.8	
29912				    12.8	
29923				    14.9	
29934				    15.5	
29945				    15.5	
29956				    15.1	
29967				    15.1	
29978				    14.4	
29989				    14.4	
30000				    14.4	
30011				    14.5	
30022				    15.6	
30033				    15.7	
30044				    15.7	
30055				    15.7	
30066				    15.7	
30077				    15.7	
30088				    15.2	
30099				    15.3	
30110				    15.3	
30121				    15.3	
30132				    14.6	
30143				    15.4	
30154				    15.4	
30165				    15.1	
30175				    15.0	
30187				    15.7	
30198				    15.7	
30208				    15.6	
30219				    15.9	
30230				    15.9	
30241				    15.9	
30252				    15.7	
30264				    15.7	
30275				    15.7	
30286				    16.2	
30296				    16.3	
30304				    16.3	
30312				    16.5	
30320				    16.5	
30328				    16.6	
30336				    16.6	
30344				    16.6	
30352				    16.6	
30360				    16.6	
30371				    16.4	
30382				    16.4	
30392				    16.4	
30403				    16.2	
30414				    16.1	
30425				    15.9	
30436				    15.9	
30447				    15.9	
30458				    15.9	
30469				    16.7	
30481				    16.7	
30491				    16.8	
30503				    16.8	
30514				    16.7	
30525				    18.2	
30536				    18.2	
30548				    17.9	
30558				    17.8	
30569				    17.8	
30581				    17.8	
30591				    17.6	
30603				    17.2	
30614				    17.2	
30625				    17.2	
30635				    17.2	
30646				    17.2	
30657				    17.2	
30668				    16.6	
30679				    16.8	
30690				    16.8	
30701				    16.8	
