2239				    1
2250				    1
2261				    1
2273				    1
2284				    1
2295				    1
2306				    1
2317				    1
2328				    1
2339				    1
2351				    1.5	
2361				    1.5	
2372				    1.7	
2384				    1.7	
2395				    1.7	
2406				    1.7	
2417				    1.7	
2428				    1.7	
2439				    3.7	
2450				    5.0	
2461				    5.0	
2472				    5.0	
2483				    5.0	
2494				    5.0	
2505				    5.9	
2516				    6.7	
2527				    7.2	
2538				    8.9	
2550				    9.2	
2561				    9.2	
2572				    9.2	
2583				    9.2	
2594				    9.2	
2606				    9.2	
2617				    10.1	
2628				    12.2	
2639				    12.2	
2650				    11.6	
2661				    12.3	
2672				    13.1	
2683				    13.1	
2694				    12.8	
2705				    12.8	
2716				    12.8	
2727				    12.8	
2738				    12.8	
2749				    13.7	
2760				    13.7	
2772				    13.5	
2783				    14.9	
2794				    14.8	
2805				    16.4	
2816				    16.6	
2828				    16.7	
2839				    17.5	
2849				    17.4	
2860				    17.4	
2871				    17.1	
2883				    18.2	
2893				    18.2	
2905				    18.2	
2916				    18.2	
2927				    18.2	
2938				    18.7	
2949				    19.4	
2960				    20.1	
2972				    20.9	
2983				    20.9	
2994				    20.1	
3005				    19.6	
3016				    19.9	
3027				    20.9	
3038				    20.9	
3049				    21.7	
3061				    22.9	
3071				    22.9	
3082				    22.8	
3094				    25.1	
3105				    25.1	
3116				    26.0	
3127				    26.0	
3137				    26.0	
3145				    26.0	
3153				    26.0	
3161				    26.7	
3170				    26.7	
3178				    26.7	
3186				    26.4	
3194				    26.2	
3202				    25.7	
3211				    25.7	
3219				    26.3	
3227				    27.0	
3235				    27.0	
3243				    26.2	
3252				    26.1	
3260				    26.1	
3268				    26.0	
3276				    26.3	
3284				    26.3	
3292				    26.4	
3300				    26.4	
3309				    26.5	
3317				    26.4	
3325				    25.4	
3333				    25.3	
3341				    24.9	
3349				    24.8	
