19970				    1
19981				    1
19992				    1
20004				    1
20015				    1
20026				    1
20037				    1
20048				    1
20059				    1
20070				    1.9	
20082				    1.9	
20093				    1.9	
20104				    1.9	
20115				    1.9	
20126				    1.9	
20137				    1.9	
20149				    2.3	
20160				    4.2	
20171				    4.2	
20183				    4.2	
20194				    4.2	
20205				    4.2	
20216				    4.2	
20227				    4.2	
20238				    4.4	
20250				    4.4	
20261				    6.0	
20272				    6.0	
20283				    6.8	
20294				    6.8	
20305				    6.8	
20317				    6.8	
20328				    6.8	
20339				    6.8	
20350				    6.8	
20361				    6.8	
20373				    6.9	
20384				    7.6	
20395				    7.9	
20407				    8.5	
20418				    9.9	
20430				    10.2	
20441				    11.0	
20453				    11.0	
20464				    11.0	
20475				    11.0	
20487				    11.0	
20498				    11.7	
20509				    12.1	
20521				    12.5	
20532				    13.2	
20543				    13.0	
20555				    13.4	
20566				    15.4	
20577				    15.4	
20589				    15.5	
20600				    16.2	
20611				    16.3	
20622				    16.6	
20636				    16.6	
20647				    16.6	
20658				    16.6	
20669				    16.2	
20680				    16.2	
20692				    16.2	
20703				    16.2	
20714				    16.4	
20725				    17.0	
20736				    16.7	
20747				    16.7	
20759				    16.2	
20770				    17.2	
20781				    17.2	
20792				    17.8	
20803				    17.7	
20814				    18.0	
20825				    18.0	
20836				    17.9	
20847				    18.0	
20858				    18.4	
20869				    18.4	
20880				    19.0	
20892				    19.0	
20902				    18.7	
20914				    19.0	
20925				    19.0	
20936				    18.8	
20947				    18.8	
20958				    19.0	
20969				    19.0	
20980				    19.2	
20991				    19.2	
21001				    19.2	
21012				    19.2	
21023				    19.2	
21034				    19.4	
21044				    19.4	
21055				    19.1	
21066				    18.9	
21077				    19.0	
21088				    19.0	
21099				    18.7	
21110				    18.9	
21121				    19.2	
21132				    20.0	
21143				    20.1	
21154				    20.1	
21165				    19.9	
21176				    19.8	
21187				    19.9	
21198				    19.9	
21209				    19.5	
21220				    19.7	
21231				    19.7	
21242				    19.6	
