7268				    1
7278				    1
7290				    1
7301				    1
7312				    1
7323				    1
7334				    1
7345				    1
7356				    1
7367				    1
7378				    1.1	
7390				    1.5	
7400				    1.5	
7411				    1.5	
7423				    1.5	
7434				    1.5	
7445				    1.5	
7456				    1.5	
7467				    1.5	
7478				    1.5	
7489				    1.6	
7500				    3.0	
7511				    3.0	
7522				    3.1	
7532				    3.1	
7543				    3.1	
7554				    3.1	
7565				    3.1	
7576				    3.1	
7587				    3.1	
7598				    3.1	
7609				    3.1	
7620				    4.3	
7631				    4.4	
7642				    5.2	
7653				    5.4	
7664				    5.4	
7675				    5.4	
7686				    5.4	
7698				    5.4	
7709				    5.4	
7719				    5.4	
7730				    6.1	
7741				    6.1	
7752				    6.5	
7764				    7.3	
7775				    7.9	
7786				    7.9	
7797				    9.1	
7808				    9.1	
7819				    9.2	
7830				    9.2	
7841				    9.2	
7852				    9.0	
7863				    9.0	
7874				    9.0	
7885				    9.0	
7896				    9.0	
7907				    9.0	
7918				    9.6	
7929				    9.6	
7940				    10.6	
7951				    10.8	
7962				    10.9	
7973				    11.7	
7984				    13.0	
7995				    13.2	
8006				    13.2	
8017				    13.4	
8028				    13.5	
8039				    13.5	
8050				    13.7	
8061				    13.7	
8072				    13.7	
8083				    13.7	
8093				    13.7	
8105				    13.7	
8115				    13.7	
8126				    13.8	
8137				    13.8	
8148				    13.8	
8159				    13.6	
8170				    13.6	
8181				    13.5	
8192				    14.1	
8203				    14.2	
8214				    14.4	
8225				    15.3	
8235				    15.4	
8246				    15.6	
8257				    15.9	
8268				    16.1	
8279				    16.1	
8290				    15.9	
8301				    15.9	
8312				    16.5	
8323				    16.6	
8334				    16.8	
8345				    17.0	
8356				    17.2	
8367				    17.2	
8378				    17.2	
8389				    17.3	
8400				    17.3	
8411				    17.3	
8423				    17.3	
8434				    17.3	
8445				    17.3	
8456				    17.5	
8467				    17.3	
8477				    17.3	
8489				    17.3	
8500				    17.0	
8511				    16.9	
8522				    17.4	
8533				    17.8	
8545				    17.8	
8556				    17.8	
8567				    18.2	
8578				    18.2	
8589				    18.2	
8600				    17.9	
8611				    18.0	
8622				    18.1	
8633				    18.5	
8644				    18.5	
8655				    18.5	
8666				    18.3	
8677				    18.1	
8688				    18.1	
8699				    18.3	
8710				    18.3	
