9924				    1
9935				    1
9946				    1
9957				    1
9968				    1
9978				    1
9989				    1
10000				    1
10011				    1
10022				    1.1	
10032				    1.1	
10043				    1.7	
10054				    1.7	
10065				    1.7	
10076				    1.7	
10087				    1.7	
10098				    1.7	
10108				    1.7	
10119				    1.7	
10130				    1.7	
10141				    1.9	
10152				    1.9	
10163				    2.3	
10174				    2.4	
10185				    2.8	
10196				    2.8	
10208				    2.8	
10218				    2.8	
10229				    2.8	
10240				    2.8	
10251				    3.2	
10262				    3.2	
10273				    3.3	
10284				    3.3	
10295				    3.3	
10306				    4.1	
10316				    4.6	
10327				    5.3	
10338				    5.3	
10349				    5.3	
10360				    5.3	
10371				    5.3	
10382				    5.3	
10393				    5.3	
10404				    5.3	
10415				    5.3	
10426				    5.3	
10437				    5.1	
10447				    5.0	
10458				    5.0	
10469				    5.0	
10480				    5.0	
10491				    5.1	
10502				    5.1	
10513				    5.2	
10524				    5.2	
10535				    5.2	
10546				    5.4	
10557				    6.0	
10567				    6.0	
10578				    6.3	
10589				    6.3	
10600				    6.3	
10611				    6.3	
10622				    6.3	
10633				    6.3	
10644				    6.3	
10655				    6.3	
10666				    6.3	
10677				    6.5	
10688				    6.9	
10699				    6.9	
10710				    6.9	
10721				    7.0	
10732				    7.4	
10743				    7.7	
10754				    7.7	
10764				    8.7	
10775				    9.0	
10786				    9.0	
10797				    9.0	
10807				    9.8	
10818				    9.8	
10829				    10.1	
10840				    11.2	
10851				    11.3	
10862				    11.3	
10873				    11.3	
10883				    11.3	
10894				    11.3	
10905				    11.1	
10916				    11.1	
10927				    11.1	
10938				    11.5	
10949				    12.3	
10960				    12.7	
10971				    12.7	
10982				    14.4	
10993				    14.4	
11004				    14.3	
11015				    15.2	
11026				    15.3	
11037				    15.4	
11048				    15.4	
11059				    15.6	
11070				    15.6	
11081				    16.0	
11092				    16.0	
11103				    15.9	
11114				    15.7	
11125				    15.3	
11136				    15.1	
11147				    14.8	
11158				    14.2	
11169				    14.2	
11180				    13.8	
11191				    14.3	
11202				    14.3	
11213				    14.3	
11224				    14.6	
11235				    14.6	
11246				    14.5	
11257				    14.8	
11268				    14.8	
11280				    14.8	
11291				    14.7	
11302				    14.7	
11313				    14.7	
11324				    14.7	
11335				    14.5	
11346				    14.5	
11357				    14.5	
11368				    14.6	
11379				    14.6	
11390				    14.6	
11401				    14.7	
11412				    14.7	
11423				    14.8	
11434				    14.8	
11445				    15.1	
11456				    15.1	
11467				    15.1	
11478				    14.9	
11489				    15.5	
11500				    15.6	
11511				    15.6	
11522				    15.5	
11533				    16.0	
11544				    16.0	
11554				    16.0	
11565				    15.9	
11576				    15.9	
11587				    15.9	
