3376				    10
3388				    10
3399				    10
3410				    10
3421				    20
3432				    20
3443				    20
3454				    28
3466				    40
3477				    40
3488				    40
3499				    49
3511				    68
3522				    80
3533				    80
3545				    90
3556				    104
3567				    126
3578				    152
3589				    162
3600				    186
3611				    216
3622				    269
3633				    297
3644				    293
3655				    288
3666				    276
3678				    265
3689				    234
3700				    218
3712				    142
3723				    122
3735				    94
3746				    58
3757				    41
3769				    124
3780				    124
3791				    122
3802				    117
3813				    108
3824				    48
3835				    11
3847				    3
3858				    3
