12341				    2.4	
12353				    2.4	
12364				    2.4	
12375				    2.4	
12386				    4.1
12398				    4.1
12409				    4.1
12421				    4.1
12432				    5.5
12443				    6.0
12454				    6.9
12465				    6.8
12476				    8.2
12487				    8.9
12499				    8.9
12510				    11.0
12521				    12.6
12532				    12.6
12544				    14.0
12555				    14.0
12566				    14.0
12577				    13.5
12588				    13.9
12599				    13.9
12611				    12.1
12622				    12.1
12633				    11.2
12644				    10.3
12655				    10.3
12667				    10.3
12678				    10.6
12689				    10.2
12700				    9.3
12712				    9.2
12723				    8.7
12734				    8.7
12745				    8.2
12757				    8.3
12768				    8.5
12779				    8.5
12790				    8.3
12801				    8.4
12813				    8.3
12824				    8.1
12835				    7.5
12846				    7.7
12857				    7.7
12869				    7.7
12880				    7.5
12892				    7.2
12903				    6.9
12914				    6.9
12925				    6.8
12937				    6.9
12948				    7.0
12959				    7.0
12970				    7.0
12981				    7.0
12993				    6.9
13004				    6.9
13015				    6.9
13026				    6.6
13038				    5.9
13049				    6.0
13060				    6.0
13072				    6.0
13083				    6.0
13095				    5.8
13106				    5.8
13117				    5.5
13128				    5.5
13139				    5.1
13151				    5.0
13162				    4.9
13173				    4.9
13184				    4.7
13195				    4.8
13207				    4.8
13218				    4.8
13229				    4.8
13240				    5.1
13251				    5.2
13262				    5.3
13273				    5.3
13284				    5.3
13296				    4.3
13307				    4.5
13318				    4.5
13329				    4.5
13340				    4.7
13351				    5.0
13362				    5.0
13374				    5.2
13385				    5.2
13396				    5.4
13408				    5.8
13419				    6.0
13430				    6.1
13441				    6.1
13452				    6.2
13464				    6.2
13475				    6.1
13486				    6.4
13497				    6.4
13508				    6.6
13520				    6.6
13531				    6.7
13542				    6.7
13553				    7.1
13565				    7.0
13576				    7.0
13587				    6.9
13598				    6.7
13609				    6.5
13620				    6.4
13632				    6.2
13643				    6.2
13654				    6.0
13665				    6.0
13677				    6.0
13688				    5.9
13699				    5.9
13710				    6.1
13721				    6.2
13732				    6.5
13743				    6.5
13754				    6.8
13766				    7.1
13777				    7.1
13789				    7.1
