22211				    1
22222				    1
22233				    1
22245				    1
22256				    1
22267				    1
22278				    1
22289				    1
22301				    1
22312				    1
22323				    1.4	
22333				    1.4	
22344				    1.4	
22356				    1.4	
22367				    1.4	
22378				    1.4	
22389				    3.9	
22400				    3.9	
22411				    3.9	
22422				    4.0	
22433				    4.0	
22445				    4.0	
22457				    4.0	
22468				    4.7	
22479				    5.0	
22490				    6.5	
22500				    6.5	
22512				    6.8	
22523				    7.0	
22534				    7.0	
22543				    7.0	
22550				    7.0	
22558				    7.0	
22567				    7.0	
22575				    7.2	
22583				    7.2	
22591				    7.5	
22599				    7.5	
22607				    9.5	
22615				    9.5	
22623				    10.9	
22631				    10.9	
22639				    11.1	
22647				    11.1	
22655				    11.1	
22664				    11.1	
22675				    10.8	
22686				    11.2	
22697				    11.7	
22708				    12.6	
22719				    12.6	
22731				    12.6	
22742				    13.0	
22753				    15.1	
22764				    15.5	
22775				    15.9	
22786				    15.9	
22797				    15.5	
22808				    15.5	
22819				    15.5	
22830				    15.5	
22841				    15.5	
22852				    17.1	
22863				    17.1	
22874				    17.4	
22885				    17.4	
22896				    17.4	
22907				    16.9	
22918				    18.6	
22929				    18.9	
22941				    19.7	
22952				    19.4	
22963				    19.7	
22974				    19.5	
22985				    19.3	
22996				    19.1	
23007				    19.4	
23018				    20.7	
23029				    20.9	
23040				    20.9	
23052				    21.0	
23063				    21.0	
23074				    20.7	
23085				    20.7	
23096				    20.7	
23106				    21.1	
23117				    21.2	
23128				    20.9	
23139				    20.9	
23150				    20.7	
23161				    21.1	
23173				    22.5	
23184				    22.5	
23195				    22.2	
23206				    22.2	
23217				    22.2	
23227				    21.9	
23238				    22.1	
23249				    22.4	
23260				    22.4	
23272				    22.1	
23283				    22.9	
23294				    23.1	
23305				    22.8	
23316				    22.2	
23327				    22.8	
23338				    22.8	
23349				    22.6	
