3396				    1
3407				    1
3418				    1
3429				    1
3440				    1
3451				    1
3462				    1
3473				    1
3484				    1
3495				    1
3506				    1.4	
3517				    1.4	
3528				    1.4	
3539				    1.4	
3550				    1.4	
3561				    1.4	
3572				    1.4	
3584				    1.4	
3595				    1.4	
3606				    1.4	
3616				    1.5	
3627				    1.7	
3638				    3.0	
3649				    3.0	
3660				    3.0	
3671				    3.0	
3682				    3.0	
3692				    3.0	
3705				    3.0	
3716				    3.0	
3727				    3.0	
3737				    4.2	
3748				    4.9	
3759				    5.0	
3770				    6.4	
3781				    6.4	
3792				    6.4	
3803				    6.4	
3814				    6.4	
3825				    6.4	
3836				    6.4	
3846				    6.4	
3857				    7.4	
3868				    7.4	
3879				    7.4	
3890				    7.6	
3901				    10.0	
3912				    10.0	
3922				    10.5	
3933				    10.4	
3944				    10.4	
3955				    10.4	
3966				    10.4	
3977				    10.1	
3988				    10.1	
3999				    10.1	
4010				    10.4	
4021				    10.4	
4032				    10.9	
4043				    13.2	
4055				    14.2	
4066				    14.2	
4077				    13.8	
4087				    13.7	
4098				    13.7	
4109				    13.6	
4120				    14.2	
4131				    14.2	
4142				    14.2	
4153				    13.6	
4164				    13.8	
4175				    13.8	
4186				    13.7	
4197				    13.7	
4208				    13.7	
4220				    13.4	
4231				    13.4	
4242				    13.4	
4253				    13.3	
4264				    13.4	
4275				    13.5	
4285				    14.1	
4296				    14.1	
4307				    14.5	
4319				    14.6	
4330				    14.6	
4341				    14.6	
4352				    14.8	
4363				    14.8	
4374				    14.8	
4385				    15.2	
4397				    15.4	
4407				    15.3	
4418				    15.4	
4429				    15.4	
4440				    16.5	
4451				    16.5	
4462				    16.4	
4473				    16.3	
4485				    16.0	
4495				    16.0	
4506				    16.2	
4517				    16.2	
4528				    16.4	
4539				    16.4	
4550				    16.3	
4561				    16.8	
4572				    16.8	
4583				    16.8	
4594				    16.8	
4605				    16.7	
4616				    16.7	
4627				    16.7	
4638				    16.7	
4649				    17.1	
4660				    17.1	
4671				    17.1	
4683				    17.5	
4693				    18.0	
4705				    18.0	
4716				    18.0	
4726				    17.9	
4738				    18.1	
4749				    18.1	
4760				    18.0	
4771				    17.7	
4782				    17.7	
4793				    17.9	
4804				    17.9	
4815				    17.4	
4827				    17.4	
