15861				    1
15872				    1
15883				    1
15894				    1
15905				    1
15916				    1
15927				    1
15938				    1
15950				    1
15961				    1
15972				    1.5	
15983				    1.5	
15994				    1.5	
16005				    1.5	
16016				    1.5	
16027				    1.5	
16038				    1.5	
16049				    1.5	
16060				    1.5	
16071				    1.5	
16082				    1.5	
16093				    1.5	
16104				    2.0	
16115				    2.3	
16126				    2.5	
16136				    2.6	
16148				    2.7	
16159				    2.7	
16170				    2.7	
16181				    2.7	
16192				    2.7	
16203				    2.7	
16214				    2.9	
16225				    2.9	
16236				    3.4	
16247				    5.2	
16258				    5.2	
16268				    5.9	
16279				    5.9	
16290				    5.9	
16301				    5.9	
16312				    5.9	
16323				    5.9	
16334				    5.9	
16346				    5.9	
16356				    6.0	
16367				    6.0	
16378				    6.0	
16389				    6.0	
16400				    6.4	
16411				    6.7	
16422				    6.7	
16433				    7.3	
16444				    7.3	
16454				    7.5	
16465				    7.9	
16476				    7.9	
16488				    7.9	
16499				    7.9	
16509				    7.9	
16520				    7.9	
16531				    7.9	
16544				    7.9	
16554				    8.1	
16565				    8.2	
16576				    8.2	
16587				    8.2	
16599				    8.2	
16610				    8.4	
16621				    8.3	
16632				    8.2	
16642				    8.2	
16653				    8.2	
16665				    8.1	
16676				    8.2	
16686				    9.0	
16697				    9.2	
16708				    9.2	
16718				    9.2	
16726				    9.4	
16735				    9.5	
16743				    9.6	
16751				    9.6	
16759				    9.6	
16767				    9.5	
16775				    9.5	
16784				    9.7	
16792				    9.7	
16799				    9.7	
16807				    9.7	
16816				    9.6	
16824				    9.6	
16832				    9.6	
16840				    9.6	
16848				    9.6	
16856				    9.8	
16863				    9.8	
16871				    10.0	
16879				    10.0	
16887				    10.0	
16896				    10.0	
16907				    10.6	
16918				    10.6	
16929				    10.5	
16940				    10.5	
16950				    10.5	
16962				    11.0	
16972				    11.0	
16983				    10.9	
16994				    11.0	
17005				    11.0	
17016				    11.0	
17027				    11.3	
17038				    11.5	
17049				    11.5	
17060				    11.4	
17071				    11.6	
17082				    11.6	
17093				    11.8	
17104				    11.9	
17115				    11.9	
17126				    11.8	
17137				    11.9	
17148				    12.0	
17159				    12.1	
17170				    12.1	
17181				    12.3	
17192				    12.3	
17203				    12.3	
17214				    12.6	
17225				    12.6	
17238				    12.6	
17249				    12.6	
17260				    12.6	
17271				    12.6	
17282				    12.5	
17292				    12.4	
17304				    12.4	
17315				    12.4	
17326				    12.3	
17337				    12.3	
17348				    12.4	
17359				    12.4	
17370				    12.3	
17382				    12.3	
17392				    12.3	
17404				    12.2	
17415				    12.3	
17426				    12.2	
17438				    12.1	
17449				    12.1	
17460				    12.2	
17471				    12.2	
17482				    12.3	
17493				    12.3	
17504				    12.4	
17515				    12.4	
17526				    12.3	
17537				    12.3	
17548				    12.2	
17560				    12.2	
17570				    12.3	
17581				    1.8
17592				    1.8
17603				    1.7
17614				    1.7
17625				    1.1
17636				    1.1
17648				    1
17659				    1
17670				    1
17680				    1
17691				    1
17703				    1
17714				    1
17724				    1
17735				    1
17746				    1
17757				    1
17768				    1
17779				    1
17790				    1
17801				    2.9
17812				    11.1
17823				    11.1
17834				    11.1
