28475				    1
28486				    1
28497				    1
28508				    1
28519				    1
28529				    1
28540				    1
28551				    1
28562				    1
28573				    1
28584				    1
28595				    1.3	
28606				    1.5	
28617				    1.5	
28628				    1.5	
28639				    1.5	
28650				    1.5	
28661				    1.5	
28671				    1.5	
28683				    1.5	
28694				    1.5	
28705				    1.5	
28716				    1.5	
28727				    1.5	
28738				    1.5	
28749				    1.6	
28760				    2.5	
28771				    2.5	
28782				    2.5	
28793				    2.5	
28804				    2.5	
28815				    2.5	
28826				    2.5	
28838				    2.5	
28849				    2.5	
28860				    2.5	
28870				    2.5	
28881				    2.6	
28892				    3.2	
28903				    4.8	
28914				    4.8	
28925				    5.0	
28936				    5.0	
28947				    5.0	
28958				    5.0	
28969				    5.0	
28980				    5.0	
28991				    5.0	
29002				    5.0	
29013				    5.0	
29024				    5.0	
29035				    5.0	
29047				    5.0	
29058				    5.5	
29069				    6.4	
29080				    6.4	
29091				    6.6	
29102				    7.1	
29112				    7.1	
29123				    7.7	
29134				    7.7	
29145				    7.7	
29156				    7.7	
29167				    7.7	
29178				    7.7	
29189				    7.7	
29200				    7.7	
29211				    7.7	
29222				    7.7	
29233				    7.9	
29244				    8.1	
29255				    8.3	
29266				    8.6	
29277				    8.6	
29288				    9.0	
29299				    9.6	
29310				    9.7	
29321				    11.0	
29332				    11.0	
29343				    11.0	
29354				    10.9	
29365				    11.7	
29376				    11.7	
29387				    11.8	
29398				    11.8	
29409				    11.8	
29420				    11.6	
29431				    11.6	
29441				    11.6	
29453				    11.6	
29464				    11.6	
29475				    11.6	
29485				    11.6	
29496				    11.6	
29507				    11.6	
29518				    11.6	
29529				    11.6	
29540				    11.0	
29551				    11.3	
29562				    11.7	
29573				    11.7	
29584				    11.7	
29595				    12.1	
29605				    12.1	
29616				    12.5	
29627				    12.6	
29638				    12.6	
29649				    12.6	
29660				    13.2	
29671				    13.2	
29681				    13.2	
29692				    13.0	
29703				    14.0	
29714				    14.0	
29725				    14.0	
29736				    14.6	
29747				    14.6	
29758				    14.6	
29769				    14.6	
29780				    14.3	
29791				    14.4	
29802				    14.5	
29813				    14.5	
29824				    14.5	
29834				    14.5	
29845				    14.5	
29856				    14.3	
29867				    14.3	
29878				    14.3	
29889				    14.1	
29899				    14.1	
29910				    14.1	
29921				    14.1	
29932				    14.1	
29943				    14.1	
29954				    14.7	
29965				    15.1	
29976				    15.0	
29987				    15.4	
29998				    15.5	
30009				    15.5	
30020				    15.6	
30031				    15.6	
30042				    15.4	
30053				    15.5	
30064				    15.8	
30075				    15.8	
30086				    15.5	
30097				    15.5	
30108				    15.4	
30119				    1.0
30130				    1
30141				    1
30152				    1
30163				    1
30174				    1
30185				    1
30196				    1
30207				    10.9
30218				    10.9
