8996				    15.546
9008				    15.546
9019				    15.546
9030				    15.546
9042				    10.856
9053				    10.856
9064				    10.856
9075				    10.856
9086				    10.856
9098				    10.856
9109				    16.964
9120				    3.784
9131				    3.784
9142				    7.05
9153				    6.712
9164				    1.729
9176				    0.697
9187				    0.697
9199				    7.532
9210				    2.936
9221				    6.126
9232				    7.064
9243				    2.313
9255				    2.42
9266				    2.42
9278				    6.95
9289				    2.273
9300				    3.971
9311				    0.757
9322				    3.759
9333				    1.177
9345				    0.327
9356				    1.848
9367				    1.037
9379				    0.593
9391				    1.854
9402				    2.149
9413				    3.971
9425				    4.103
9436				    3.343
9447				    4.578
9459				    6.882
9470				    2.871
9481				    0.742
9492				    2.176
