30800				    1
30811				    1
30822				    1
30833				    1
30844				    1
30855				    1
30866				    1
30877				    1
30888				    1
30898				    1
30909				    1.4	
30921				    1.4	
30931				    1.4	
30942				    1.4	
30953				    1.4	
30964				    1.4	
30975				    1.4	
30986				    1.4	
30997				    1.4	
31008				    1.4	
31019				    1.4	
31029				    1.4	
31040				    1.4	
31051				    1.8	
31062				    2.4	
31073				    2.4	
31083				    2.4	
31095				    2.4	
31105				    2.4	
31116				    5.8	
31127				    5.8	
31138				    5.8	
31149				    5.8	
31159				    5.8	
31170				    5.8	
31181				    5.3	
31192				    5.4	
31203				    5.4	
31213				    5.4	
31224				    5.4	
31235				    5.4	
31246				    5.8	
31257				    5.8	
31268				    6.5	
31279				    6.5	
31290				    6.5	
31301				    6.5	
31312				    6.6	
31322				    6.8	
31333				    6.8	
31344				    7.3	
31355				    7.3	
31366				    8.1	
31377				    8.1	
31387				    8.1	
31398				    8.1	
31409				    8.5	
31420				    10.1	
31431				    10.2	
31441				    10.1	
31452				    9.7	
31463				    9.6	
31474				    11.1	
31485				    11.2	
31496				    12.6	
31507				    13.7	
31517				    13.8	
31528				    14.8	
31539				    15.2	
31550				    15.2	
31561				    15.2	
31571				    15.2	
31582				    15.7	
31593				    16.0	
31604				    16.0	
31615				    15.5	
31626				    17.7	
31636				    18.9	
31647				    18.9	
31658				    19.1	
31669				    18.9	
31680				    18.9	
31691				    18.9	
31701				    18.9	
31713				    18.5	
31724				    18.5	
31734				    19.1	
31745				    19.2	
31756				    18.9	
31766				    19.2	
31777				    19.2	
31788				    19.3	
31799				    19.5	
31810				    19.5	
31821				    19.4	
31831				    19.2	
31842				    19.1	
31853				    19.0	
31864				    19.5	
31875				    19.5	
31885				    20.0	
31896				    20.0	
31907				    19.9	
31918				    20.2	
31929				    20.4	
31940				    20.1	
31951				    19.6	
31962				    19.6	
31973				    19.1	
31983				    19.3	
31994				    19.3	
32005				    19.6	
32016				    19.5	
32027				    19.5	
32038				    19.9	
32049				    19.7	
32059				    19.4	
32070				    19.4	
32081				    20.0	
32093				    20.3	
32104				    20.2	
32114				    19.9	
32125				    19.8	
32136				    19.9	
32147				    19.9	
32158				    19.7	
