8259				    1
8272				    1
8283				    1
8294				    1
8305				    1
8316				    1
8327				    1
8338				    1
8349				    1
8360				    1
8371				    1.1	
8382				    1.4	
8393				    1.4	
8404				    1.4	
8415				    1.4	
8426				    1.4	
8437				    1.4	
8448				    1.4	
8459				    1.4	
8470				    1.6	
8481				    1.6	
8492				    2.9	
8504				    2.9	
8514				    3.0	
8526				    3.0	
8537				    3.0	
8548				    3.0	
8559				    3.0	
8570				    3.0	
8581				    3.1	
8592				    3.2	
8603				    3.3	
8615				    4.2	
8626				    4.4	
8637				    4.6	
8648				    5.2	
8659				    5.2	
8670				    5.2	
8681				    5.2	
8692				    5.2	
8703				    5.2	
8714				    5.2	
8725				    5.2	
8736				    5.7	
8747				    6.0	
8757				    6.4	
8768				    6.4	
8779				    7.2	
8790				    7.3	
8802				    9.1	
8813				    9.1	
8824				    9.1	
8835				    9.1	
8846				    8.9	
8857				    8.9	
8868				    8.9	
8879				    8.9	
8890				    8.9	
8902				    9.0	
8913				    9.4	
8924				    9.4	
8935				    10.2	
8946				    10.2	
8957				    11.0	
8968				    11.0	
8979				    11.5	
8990				    13.0	
9000				    13.0	
9011				    13.0	
9022				    13.0	
9033				    13.0	
9044				    12.5	
9055				    12.5	
9066				    12.5	
9077				    12.5	
9088				    12.4	
9099				    12.4	
9110				    12.4	
9120				    12.9	
9131				    14.1	
9142				    14.4	
9153				    14.3	
9164				    14.6	
9175				    14.7	
9186				    15.5	
9197				    15.5	
9208				    15.3	
9220				    15.5	
9231				    15.5	
9242				    16.5	
9253				    16.5	
9264				    16.6	
9275				    17.1	
9286				    17.1	
9297				    17.4	
9308				    18.0	
9319				    18.0	
9330				    18.3	
9341				    18.6	
9353				    18.7	
9364				    18.8	
9375				    18.8	
9386				    18.8	
9397				    18.5	
9408				    18.5	
9419				    18.5	
9430				    18.5	
9441				    18.6	
9452				    18.6	
9463				    18.3	
9476				    18.2	
9487				    18.6	
9498				    19.3	
9509				    19.3	
9520				    19.5	
9531				    20.0	
9542				    19.8	
9553				    19.7	
9564				    19.7	
9575				    20.1	
9588				    20.6	
9598				    20.5	
9609				    20.5	
9620				    20.5	
9631				    20.9	
9642				    20.9	
