5114				    1
5125				    1
5136				    1
5146				    1
5157				    1
5169				    1
5180				    1
5191				    1
5202				    1
5213				    1.0	
5224				    1.0	
5235				    1.0	
5246				    1.0	
5257				    1.0	
5267				    1.0	
5278				    1.0	
5289				    1.0	
5300				    1.0	
5311				    1.8	
5322				    1.8	
5333				    1.8	
5344				    1.8	
5355				    1.8	
5366				    1.8	
5377				    1.8	
5386				    1.8	
5394				    1.8	
5402				    1.8	
5410				    1.8	
5418				    1.8	
5426				    1.8	
5434				    2.6	
5442				    2.6	
5450				    3.0	
5458				    3.0	
5466				    3.0	
5474				    3.0	
5482				    3.0	
5490				    3.0	
5498				    3.0	
5507				    3.0	
5515				    3.0	
5523				    3.0	
5531				    4.2	
5540				    4.8	
5548				    4.8	
5556				    6.8	
5564				    6.8	
5572				    6.8	
5580				    6.8	
5588				    6.8	
5596				    6.8	
5604				    6.8	
5612				    6.8	
5620				    6.8	
5628				    6.8	
5636				    6.8	
5644				    7.3	
5653				    8.6	
5661				    8.8	
5669				    10.7	
5677				    10.7	
5685				    10.9	
5693				    10.9	
5701				    10.9	
5709				    10.9	
5717				    10.7	
5725				    10.7	
5733				    10.7	
5741				    10.7	
5749				    10.3	
5757				    10.3	
5765				    10.3	
5773				    10.3	
5781				    10.3	
5789				    10.3	
5797				    10.4	
5805				    10.4	
5814				    11.0	
5821				    11.0	
5830				    11.2	
5838				    11.2	
5845				    11.2	
5853				    12.5	
5861				    12.7	
5869				    12.8	
5877				    12.9	
5885				    13.1	
5893				    13.1	
5901				    13.6	
5909				    13.8	
5917				    14.2	
5925				    14.2	
5933				    14.2	
5941				    14.2	
5949				    14.2	
5956				    14.1	
5964				    14.1	
5972				    14.1	
5981				    14.1	
5989				    14.0	
5997				    14.0	
6005				    14.0	
6013				    14.0	
6021				    14.1	
6029				    14.2	
6038				    14.2	
6046				    14.1	
6054				    14.0	
6063				    14.2	
6071				    14.2	
6079				    15.4	
6087				    15.6	
6095				    15.6	
6103				    15.7	
6111				    15.7	
6119				    16.0	
6127				    16.0	
6135				    15.7	
6143				    16.0	
6151				    16.0	
6159				    16.3	
6167				    16.3	
6175				    16.4	
6184				    16.6	
6192				    16.8	
6200				    16.8	
6208				    16.8	
6216				    16.7	
6224				    17.5	
6233				    17.5	
6241				    17.5	
6249				    17.5	
6257				    17.4	
6265				    18.2	
6273				    18.3	
6281				    18.5	
6289				    18.5	
6297				    18.5	
6305				    18.5	
6314				    18.6	
6322				    18.6	
6330				    18.6	
6338				    18.6	
6346				    18.6	
6354				    18.6	
6362				    18.7	
6370				    18.6	
6378				    18.8	
6386				    18.8	
6395				    19.0	
6403				    19.1	
6411				    19.1	
6419				    19.0	
6427				    19.0	
6435				    18.9	
6443				    19.2	
6451				    19.4	
6459				    19.2	
6468				    19.3	
6476				    19.1	
6484				    19.2	
6492				    19.1	
6500				    19.5	
6508				    19.5	
6516				    19.6	
6524				    19.8	
6533				    19.8	
6541				    19.8	
6549				    19.5	
6557				    19.5	
