16052				    1
16064				    1
16075				    1
16086				    1
16097				    1
16108				    1
16119				    1
16129				    1
16140				    1
16151				    1.7	
16162				    1.7	
16173				    1.7	
16184				    1.7	
16195				    1.7	
16206				    1.7	
16217				    1.7	
16228				    1.7	
16239				    1.7	
16250				    2.6	
16261				    2.8	
16272				    2.8	
16283				    3.3	
16294				    3.3	
16305				    3.3	
16316				    3.3	
16327				    3.3	
16338				    3.3	
16349				    3.3	
16360				    3.5	
16371				    4.6	
16383				    4.9	
16393				    6.1	
16404				    6.1	
16415				    6.1	
16426				    6.1	
16437				    6.1	
16448				    6.1	
16459				    6.1	
16471				    6.1	
16482				    6.3	
16493				    6.3	
16504				    6.9	
16515				    8.1	
16526				    8.3	
16537				    8.8	
16548				    10.4	
16559				    10.4	
16570				    10.4	
16581				    10.4	
16591				    10.4	
16603				    10.4	
16613				    10.4	
16624				    10.9	
16635				    11.0	
16646				    11.6	
16657				    11.7	
16668				    11.7	
16679				    12.3	
16691				    12.3	
16702				    12.1	
16713				    12.0	
16724				    12.1	
16735				    12.1	
16746				    11.8	
16757				    12.5	
16768				    12.5	
16779				    12.9	
16790				    12.9	
16801				    12.6	
16812				    12.5	
16823				    12.5	
16834				    12.5	
16845				    12.4	
16855				    13.1	
16866				    13.1	
16877				    13.2	
16888				    13.7	
16899				    13.7	
16910				    13.6	
16921				    14.6	
16933				    14.8	
16944				    14.6	
16955				    15.0	
16966				    15.1	
16978				    15.0	
16988				    15.2	
16999				    15.2	
17010				    15.8	
17021				    16.0	
17032				    17.2	
17043				    17.5	
17054				    17.8	
17065				    17.7	
17076				    17.8	
17087				    19.6	
17098				    19.6	
17109				    19.8	
17120				    19.7	
17131				    19.5	
17143				    19.5	
17154				    19.5	
17165				    19.5	
17176				    19.4	
17187				    19.2	
17198				    19.2	
17209				    19.2	
17219				    19.1	
17230				    19.1	
17241				    18.8	
17252				    19.1	
17263				    19.1	
17274				    18.8	
17285				    18.7	
17296				    19.2	
17307				    19.2	
17318				    19.4	
17329				    19.5	
17340				    19.6	
17351				    19.6	
17362				    20.0	
17373				    20.0	
17384				    19.9	
17395				    20.3	
17406				    20.3	
17417				    20.3	
