29632				    1
29643				    1
29654				    1
29665				    1
29676				    1
29687				    1
29698				    1
29710				    1
29721				    1
29732				    1
29743				    1.6	
29754				    1.8	
29765				    1.8	
29776				    1.8	
29787				    1.8	
29799				    1.8	
29810				    1.8	
29821				    1.8	
29832				    1.8	
29843				    1.8	
29854				    1.9	
29865				    2.1	
29876				    2.7	
29887				    2.9	
29898				    2.9	
29909				    2.9	
29920				    2.9	
29931				    2.9	
29942				    2.9	
29954				    2.9	
29965				    2.9	
29976				    2.9	
29987				    2.9	
29998				    3.0	
30010				    3.1	
30021				    3.3	
30032				    3.3	
30043				    3.8	
30054				    4.1	
30065				    4.2	
30076				    4.2	
30087				    4.2	
30098				    4.2	
30109				    4.2	
30120				    4.2	
30132				    4.2	
30143				    4.2	
30154				    4.2	
30165				    4.2	
30176				    4.2	
30188				    4.2	
30199				    4.4	
30210				    4.4	
30220				    4.6	
30232				    4.6	
30243				    4.6	
30254				    4.9	
30265				    5.2	
30276				    5.3	
30288				    5.4	
30299				    5.4	
30310				    5.4	
30321				    5.5	
30332				    5.5	
30343				    5.4	
30355				    5.4	
30366				    5.4	
30377				    5.4	
30388				    5.4	
30399				    5.4	
30410				    5.4	
30422				    5.4	
30433				    5.4	
30444				    5.4	
30455				    5.4	
30466				    5.4	
30477				    5.4	
30488				    5.4	
30500				    5.4	
30511				    5.4	
30522				    5.3	
30533				    5.2	
30544				    4.8	
30555				    4.8	
30566				    4.8	
30577				    4.8	
30588				    4.9	
30599				    5.0	
30610				    5.3	
30621				    5.3	
30632				    5.3	
30643				    5.3	
30654				    5.4	
30665				    5.4	
30676				    5.5	
30687				    5.5	
30698				    5.7	
30709				    5.7	
30720				    5.7	
30732				    5.8	
30743				    5.8	
30754				    5.9	
30765				    5.9	
30776				    5.9	
30787				    5.9	
30798				    6.1	
30809				    6.1	
30820				    6.2	
30831				    6.2	
30842				    6.2	
30853				    6.2	
30864				    6.2	
30876				    6.2	
30887				    6.2	
30898				    6.2	
30909				    6.2	
30920				    6.2	
30931				    6.2	
30942				    6.2	
30953				    6.2	
30964				    6.2	
30975				    6.2	
30987				    6.2	
30998				    6.2	
31009				    6.2	
31020				    6.2	
31031				    6.1	
31042				    6.1	
31053				    6.1	
31064				    6.1	
31075				    6.1	
31087				    6.1	
31098				    6.1	
31109				    6.2	
31120				    6.3	
31131				    6.3	
31142				    6.3	
31153				    6.3	
31164				    6.3	
31175				    6.3	
31186				    6.3	
31197				    6.4	
31208				    6.4	
31220				    6.4	
31231				    6.4	
31242				    6.5	
31253				    6.5	
31264				    6.5	
31275				    6.7	
31286				    6.7	
31297				    6.7	
31308				    6.7	
31319				    6.8	
31330				    6.8	
31341				    6.9	
31352				    7.0	
31363				    7.0	
31374				    7.0	
31385				    6.9	
31396				    7.0	
31408				    7.0	
31419				    7.1	
31430				    7.1	
31441				    7.1	
31452				    7.1	
31463				    7.1	
31474				    7.1	
31485				    7.2	
31496				    7.2	
31507				    7.2	
31518				    7.3	
31529				    7.3	
31540				    7.3	
31552				    7.3	
31563				    7.3	
31574				    7.3	
31585				    7.3	
31596				    7.3	
31607				    7.3	
31618				    7.3	
31629				    7.3	
31640				    7.3	
31652				    7.3	
31663				    7.3	
31674				    7.3	
31685				    7.3	
31696				    7.3	
31707				    7.3	
31718				    7.3	
31730				    7.3	
31741				    7.3	
31752				    7.3	
31763				    7.3	
31774				    7.3	
31785				    7.3	
31796				    7.4	
31807				    7.4	
31818				    7.6	
31830				    7.6	
31841				    7.6	
31852				    7.7	
31863				    7.7	
31874				    7.7	
31885				    7.7	
31896				    7.8	
31907				    7.8	
31918				    7.9	
31929				    7.9	
31940				    7.9	
31952				    8.0	
31963				    8.0	
31974				    8.0	
31985				    8.1	
31996				    8.1	
32007				    8.1	
32018				    1.7
32030				    1.6
32041				    1.4
32052				    1.4
32063				    1.4
32075				    1.2
32086				    1.2
32097				    1.1
32108				    1.0
32119				    1
32131				    1
32142				    1
32153				    1
32164				    1
32175				    1
32186				    1
32197				    1
32208				    1
32219				    1
32230				    1
32241				    1
32252				    1
32263				    1
32274				    1
32285				    1
32297				    1
32308				    1
32319				    1
32330				    1
32341				    1
32352				    1
32363				    1
32374				    1
32385				    1
32396				    1
32407				    1
32418				    1
32429				    1
32441				    3.9
32452				    3.9
32463				    3.9
