9.781160000	0.039976000
9.819135000	0.037587000
9.819190000	0.037635000
9.824083000	0.042464000
9.824100000	0.042476000
9.835053000	0.053354000
9.835155000	0.053452000
9.835165000	0.053384000
9.835168000	0.053383000
9.835171000	0.053303000
9.835409000	0.053537000
9.856255000	0.037096000
9.856297000	0.034181000
9.859206000	0.037087000
9.859226000	0.034212000
9.859230000	0.034212000
9.859233000	0.031271000
9.872044000	0.044078000
9.872096000	0.041241000
9.877101000	0.042030000
9.877125000	0.040588000
9.877129000	0.040590000
9.882060000	0.042597000
9.882088000	0.042622000
9.887129000	0.044743000
9.887153000	0.044763000
9.887157000	0.041848000
9.887164000	0.041852000
9.887178000	0.041827000
9.887230000	0.038970000
9.887232000	0.038969000
9.889104000	0.032814000
9.889115000	0.032821000
9.894054000	0.036380000
9.894067000	0.036390000
9.896064000	0.035898000
9.896076000	0.035906000
9.896117000	0.033486000
9.896122000	0.033486000
9.899145000	0.034018000
9.899242000	0.034112000
9.899262000	0.031683000
9.913451000	0.045868000
9.913481000	0.041416000
9.913557000	0.041486000
9.913562000	0.040249000
9.913670000	0.040354000
9.913677000	0.036559000
9.916126000	0.039004000
9.916164000	0.037801000
9.919103000	0.040736000
9.919117000	0.038260000
9.924140000	0.043279000
9.924163000	0.042084000
9.924189000	0.040820000
9.924196000	0.040824000
9.924241000	0.038428000
9.927087000	0.039941000
9.927104000	0.038689000
9.927167000	0.038749000
9.927170000	0.036470000
9.927221000	0.036518000
9.929093000	0.037048000
9.929104000	0.037056000
9.932162000	0.038845000
9.932175000	0.037611000
9.934055000	0.038238000
9.934068000	0.037001000
9.945118000	0.046802000
9.947069000	0.047563000
9.947155000	0.046448000
9.947170000	0.046387000
9.947174000	0.042959000
9.947183000	0.041796000
9.975069000	0.061596000
9.975099000	0.061011000
9.975102000	0.059941000
9.975105000	0.058855000
9.975253000	0.057942000
9.979295000	0.055136000
9.979341000	0.053585000
9.979345000	0.052583000
9.979348000	0.049582000
9.979354000	0.048648000
9.979361000	0.047653000
9.979365000	0.046765000
9.979368000	0.045815000
9.979371000	0.044944000
9.979534000	0.044266000
9.979540000	0.043455000
9.982095000	0.045203000
9.982107000	0.044410000
9.987240000	0.048763000
9.987251000	0.047906000
9.987254000	0.042117000
9.987285000	0.041742000
9.987306000	0.041761000
9.987308000	0.040937000
9.987310000	0.040224000
9.995098000	0.047602000
9.995109000	0.047611000
10.003155000	0.054882000
10.003186000	0.054910000
10.003190000	0.054844000
10.003192000	0.054144000
10.003256000	0.054205000
10.003259000	0.053432000
10.003317000	0.053488000
10.003322000	0.052701000
10.003370000	0.052745000
10.003446000	0.052042000
10.003448000	0.052041000
10.004136000	0.051956000
10.004141000	0.051958000
10.004190000	0.051232000
10.004193000	0.051232000
10.005120000	0.051414000
10.005124000	0.051414000
10.005311000	0.050832000
10.006069000	0.051585000
10.011104000	0.055817000
10.011129000	0.055838000
10.011160000	0.055101000
10.012098000	0.056036000
10.012136000	0.055329000
10.012142000	0.055333000
10.012146000	0.037055000
10.012149000	0.037054000
10.012213000	0.037094000
10.017102000	0.041591000
10.017125000	0.041612000
10.019312000	0.043025000
10.019336000	0.043047000
10.019346000	0.042284000
10.019351000	0.042288000
10.019355000	0.041515000
10.019357000	0.041515000
10.019359000	0.040718000
10.019362000	0.040027000
10.019364000	0.039672000
10.019367000	0.039674000
10.020070000	0.039844000
10.020080000	0.039851000
10.023149000	0.042454000
10.023175000	0.042477000
10.023186000	0.041967000
10.023193000	0.041972000
10.023197000	0.041496000
10.025209000	0.043505000
10.025231000	0.043028000
10.025238000	0.043032000
10.025242000	0.042539000
10.025245000	0.042539000
10.025248000	0.042541000
10.025250000	0.042045000
10.025253000	0.042046000
10.025314000	0.041612000
10.025317000	0.041613000
10.025380000	0.041176000
10.025441000	0.041235000
10.025495000	0.040793000
10.025552000	0.040847000
10.025605000	0.040404000
10.025661000	0.040458000
10.026052000	0.040350000
10.026104000	0.040400000
10.031110000	0.044881000
10.031133000	0.044901000
10.031159000	0.044439000
10.031322000	0.044600000
10.031327000	0.044093000
10.031375000	0.044138000
10.031381000	0.043646000
10.031426000	0.043689000
10.040136000	0.051957000
10.040161000	0.051980000
10.040167000	0.051547000
10.040170000	0.051548000
10.040237000	0.051613000
10.040240000	0.051143000
10.040291000	0.051192000
10.040296000	0.050738000
10.040344000	0.050783000
10.040347000	0.050326000
10.040422000	0.049968000
10.040428000	0.049512000
10.040431000	0.049057000
10.040434000	0.048585000
10.040473000	0.048160000
10.040528000	0.047754000
10.040531000	0.047301000
10.040534000	0.046862000
10.040580000	0.046438000
10.041064000	0.036858000
10.043082000	0.036576000
10.045078000	0.037655000
10.050080000	0.038957000
