36613				    1
36624				    1
36635				    1
36646				    1
36657				    1
36668				    1
36678				    1
36689				    1
36700				    1
36711				    1
36722				    1.5	
36733				    1.5	
36744				    1.5	
36755				    1.5	
36765				    1.5	
36777				    2.8	
36788				    3.2	
36798				    4.3	
36809				    4.3	
36820				    4.3	
36831				    4.3	
36843				    4.4	
36854				    4.4	
36865				    4.4	
36876				    4.7	
36887				    4.8	
36898				    4.8	
36909				    4.8	
36920				    4.8	
36931				    4.6	
36942				    5.0	
36953				    5.0	
36964				    5.0	
36975				    5.1	
36986				    5.4	
36997				    6.4	
37008				    7.0	
37019				    7.5	
37030				    8.0	
37041				    9.6	
37052				    10.5	
37063				    10.5	
37074				    11.0	
37085				    11.0	
37096				    11.0	
37107				    11.7	
37118				    13.3	
37129				    13.3	
37141				    13.3	
37152				    12.7	
37162				    13.4	
37174				    13.2	
37185				    13.8	
37195				    14.5	
37207				    15.2	
37217				    15.2	
37228				    15.1	
37239				    15.1	
37250				    15.1	
37261				    14.9	
37273				    15.2	
37283				    16.1	
37294				    16.1	
37305				    16.0	
37316				    16.4	
37327				    16.4	
37338				    16.4	
37349				    18.3	
37360				    18.3	
37371				    17.4	
37382				    17.7	
37392				    18.0	
37401				    18.1	
37411				    18.3	
37422				    18.3	
37433				    17.8	
37444				    17.8	
37455				    18.0	
37467				    18.0	
37478				    17.8	
37489				    17.6	
37499				    17.7	
37510				    18.1	
37521				    18.1	
37533				    18.1	
37543				    18.5	
37555				    18.5	
37566				    18.5	
37577				    18.1	
37588				    18.1	
37598				    17.8	
37609				    17.9	
37620				    17.9	
37631				    17.7	
37642				    18.3	
37653				    18.2	
37664				    17.9	
37675				    17.6	
37686				    18.0	
37697				    18.3	
37708				    18.1	
37719				    18.1	
37730				    18.1	
37741				    17.7	
37752				    17.6	
37763				    17.9	
37775				    17.9	
37786				    18.0	
37793				    17.9	
37799				    17.8	
37806				    17.7	
37813				    17.5	
37820				    17.8	
37826				    17.9	
37833				    17.9	
37839				    17.8	
37846				    17.7	
37853				    17.9	
37859				    17.9	
37866				    17.8	
37873				    18.2	
37880				    18.4	
37886				    18.4	
37893				    18.4	
