12846				    1
12858				    1
12869				    1
12880				    1
12891				    1
12903				    1
12914				    1
12925				    1
12936				    1
12948				    1
12959				    1.3	
12970				    1.6	
12982				    1.5	
12993				    1.5	
13004				    1.6	
13015				    1.6	
13027				    1.6	
13038				    1.6	
13050				    1.6	
13061				    1.6	
13073				    1.6	
13084				    1.6	
13095				    1.6	
13107				    1.8	
13118				    2.4	
13129				    2.7	
13140				    2.8	
13152				    2.8	
13163				    2.8	
13174				    2.8	
13185				    2.8	
13196				    2.8	
13208				    2.8	
13219				    2.8	
13230				    2.8	
13241				    2.8	
13253				    2.9	
13264				    3.1	
13275				    3.2	
13287				    3.9	
13298				    3.9	
13309				    4.0	
13320				    4.1	
13332				    4.1	
13343				    4.1	
13354				    4.1	
13366				    4.1	
13377				    4.1	
13388				    4.1	
13399				    4.1	
13411				    4.1	
13422				    4.1	
13433				    4.1	
13444				    4.1	
13456				    4.2	
13467				    4.6	
13478				    5.0	
13490				    5.2	
13501				    5.4	
13513				    5.7	
13524				    5.7	
13535				    5.8	
13547				    5.9	
13558				    6.4	
13570				    6.4	
13581				    6.5	
13592				    6.6	
13603				    6.7	
13615				    6.7	
13626				    6.7	
13637				    6.7	
13649				    6.7	
13660				    6.7	
13671				    6.7	
13682				    6.7	
13694				    6.7	
13705				    6.7	
13716				    6.7	
13727				    6.8	
13738				    6.8	
13750				    6.9	
13761				    7.1	
13772				    7.2	
13784				    7.3	
13795				    7.5	
13806				    7.6	
13818				    7.8	
13829				    7.8	
13841				    8.0	
13852				    8.2	
13863				    8.2	
13874				    8.3	
13886				    8.6	
13897				    8.6	
13908				    8.6	
13919				    8.6	
13931				    8.6	
13942				    8.7	
13954				    9.0	
13965				    9.0	
13977				    9.0	
13988				    9.0	
13999				    9.0	
14011				    9.0	
14023				    9.0	
14034				    9.0	
14045				    9.0	
14057				    9.0	
14068				    9.0	
14080				    9.0	
14091				    9.2	
14102				    9.1	
14114				    9.1	
14125				    9.2	
14137				    9.2	
14148				    9.2	
14160				    9.3	
14172				    9.4	
14183				    9.4	
14194				    9.3	
14205				    9.3	
14217				    9.3	
14228				    9.3	
14239				    9.5	
14251				    9.5	
14263				    9.7	
14274				    9.7	
14285				    9.7	
14297				    9.7	
14308				    9.8	
14319				    9.9	
14331				    10.0	
14342				    10.1	
14354				    10.1	
14365				    10.2	
14376				    10.2	
14388				    10.3	
14399				    10.4	
14410				    10.4	
14422				    10.4	
14433				    10.4	
14444				    10.4	
14456				    10.4	
14467				    10.5	
14479				    10.7	
14490				    10.7	
14501				    10.6	
14513				    10.7	
14524				    10.7	
14536				    10.7	
14547				    10.7	
14558				    10.7	
14570				    10.7	
14581				    10.7	
14592				    10.7	
14604				    10.7	
14615				    10.7	
14626				    10.7	
14638				    10.7	
14649				    10.7	
14660				    10.7	
14672				    10.7	
14683				    10.7	
14694				    10.7	
14705				    10.6	
14717				    10.7	
14728				    10.8	
14739				    10.8	
14751				    10.8	
14762				    10.8	
14773				    10.6	
14785				    10.8	
14796				    10.8	
14808				    11.0	
14819				    11.0	
14830				    11.0	
14842				    10.8	
14853				    10.8	
14864				    11.0	
14876				    11.1	
14887				    11.1	
14898				    11.0	
14909				    11.2	
14921				    11.3	
14932				    11.3	
14944				    11.2	
14955				    11.4	
14967				    11.4	
14978				    11.3	
14989				    11.2	
