41869				    1
41879				    1
41890				    1
41901				    1
41912				    1
41923				    1
41934				    1
41944				    1
41956				    1
41967				    1.2	
41978				    1.2	
41989				    1.6	
42000				    1.8	
42011				    1.8	
42022				    1.8	
42033				    1.8	
42044				    1.8	
42055				    1.8	
42066				    1.8	
42077				    1.8	
42087				    1.8	
42098				    1.8	
42109				    1.8	
42120				    1.8	
42131				    1.8	
42142				    1.8	
42153				    1.8	
42164				    1.8	
42175				    1.8	
42186				    1.8	
42197				    1.8	
42207				    1.8	
42218				    1.8	
42229				    1.8	
42240				    1.8	
42251				    1.8	
42262				    1.6	
42273				    1.2	
42284				    1.2	
42295				    1.2	
42306				    1.2	
42317				    1.3	
42328				    1.4	
42339				    1.4	
42350				    1.4	
42361				    1.4	
42372				    1.4	
42383				    1.4	
42394				    1.4	
42405				    1.4	
42416				    1.4	
42427				    1.4	
42437				    1.4	
42449				    1.4	
42459				    1.4	
42470				    1.4	
42481				    1.4	
42493				    1.4	
42504				    1.4	
42515				    1.4	
42526				    1.4	
42537				    1.4	
42548				    1.4	
42559				    1.4	
42570				    1.4	
42581				    1.4	
42592				    1.4	
42603				    1.4	
42613				    1.4	
42624				    1.4	
42635				    1.4	
42646				    1.4	
42657				    1.4	
42668				    1.4	
42679				    1.5	
42690				    1.5	
42700				    1.5	
42711				    1.7	
42722				    1.7	
42733				    1.7	
42744				    1.7	
42755				    2.0	
42766				    2.0	
42777				    2.0	
42788				    2.0	
42799				    2.0	
42810				    2.0	
42822				    2.0	
42832				    2.0	
42843				    2.0	
42854				    2.0	
42865				    2.0	
42876				    2.0	
42887				    2.0	
42898				    2.0	
42909				    2.0	
42920				    2.0	
42930				    2.0	
42941				    2.0	
42952				    2.0	
42963				    2.0	
42974				    2.0	
42985				    2.0	
42996				    2.0	
43007				    2.0	
43018				    2.3	
43029				    2.3	
43040				    2.7	
43051				    2.8	
43063				    3.0	
43073				    3.0	
43085				    3.5	
43096				    3.5	
43107				    3.6	
43118				    4.0	
43130				    4.3	
43141				    4.3	
43152				    4.3	
43163				    4.3	
43174				    4.3	
43185				    4.3	
43196				    4.3	
43208				    4.3	
43219				    4.3	
43230				    4.3	
43241				    4.3	
43252				    4.3	
43264				    4.3	
43275				    4.3	
43286				    4.3	
43297				    4.3	
43308				    4.5	
43319				    4.5	
43330				    4.5	
43342				    4.5	
43353				    4.5	
43364				    5.2	
43376				    5.8	
43387				    5.9	
43398				    5.9	
43409				    6.4	
43420				    6.4	
43431				    6.4	
43442				    6.4	
43453				    6.6	
43464				    6.6	
43476				    6.6	
43487				    6.8	
43498				    6.8	
43509				    6.8	
43521				    7.2	
43532				    7.2	
43543				    7.2	
43554				    7.3	
43565				    7.4	
43577				    7.4	
43588				    7.5	
43600				    7.6	
43611				    7.6	
43623				    7.6	
43634				    7.6	
43645				    7.6	
43656				    7.6	
43667				    7.6	
43678				    7.6	
43689				    7.6	
43701				    7.6	
43712				    7.6	
43723				    7.6	
43734				    7.6	
43745				    7.6	
43757				    7.6	
43768				    7.6	
43779				    7.6	
43790				    7.6	
43801				    7.6	
43812				    7.6	
43823				    7.6	
43835				    7.6	
43846				    7.5	
43857				    7.5	
43868				    7.5	
43879				    7.6	
43890				    7.6	
43902				    7.6	
43913				    7.5	
43925				    7.7	
43936				    7.7	
43947				    7.9	
43958				    7.9	
43969				    7.9	
43980				    8.0	
43992				    8.0	
44003				    8.1	
44014				    8.1	
44025				    8.1	
44037				    8.2	
44048				    8.2	
44059				    8.2	
44070				    8.1	
44082				    8.1	
44093				    8.1	
44104				    8.1	
44115				    8.1	
44127				    8.1	
44138				    8.1	
44149				    8.1	
44160				    8.1	
44171				    8.1	
44183				    8.1	
44194				    8.0	
44205				    8.0	
44216				    8.0	
44227				    8.0	
44238				    8.0	
44249				    8.0	
44261				    8.0	
44272				    7.9	
44283				    7.9	
44294				    7.9	
44305				    7.9	
44316				    7.9	
44327				    7.9	
44339				    7.9	
44350				    7.8	
44361				    7.8	
44372				    7.8	
44383				    7.8	
44394				    7.8	
44405				    7.8	
44417				    7.8	
44428				    7.8	
44439				    7.8	
44450				    7.8	
44461				    7.8	
44472				    7.8	
44484				    7.8	
44495				    7.8	
44506				    7.8	
44517				    7.8	
44528				    7.8	
44540				    7.8	
44551				    7.8	
44562				    7.8	
44573				    7.8	
44584				    7.8	
44595				    7.8	
44606				    7.8	
44617				    7.8	
44628				    7.8	
44640				    7.8	
44651				    7.8	
44662				    7.8	
44673				    7.8	
44685				    7.8	
44696				    7.8	
44707				    7.8	
44719				    7.8	
44730				    7.6	
44741				    7.5	
44752				    7.4	
44763				    7.4	
44775				    7.4	
44786				    7.3	
44797				    7.2	
44808				    7.2	
44819				    7.2	
44831				    7.1	
44842				    7.1	
44853				    7.1	
44864				    7.1	
44875				    7.1	
44887				    7.1	
44898				    7.1	
44909				    7.1	
44920				    7.1	
44932				    7.1	
44943				    7.1	
44954				    7.0	
44965				    7.0	
44976				    7.0	
44987				    7.0	
44998				    6.9	
45009				    6.9	
45021				    6.9	
45032				    6.9	
45043				    6.9	
45054				    6.9	
45065				    6.9	
45077				    6.9	
45088				    6.8	
45099				    6.8	
45110				    6.8	
45121				    6.8	
45132				    6.8	
45144				    6.8	
45155				    6.8	
45166				    6.8	
45178				    6.8	
45189				    6.8	
45200				    6.8	
