3237				    1
3248				    1
3259				    1
3270				    1
3281				    1
3292				    1
3303				    1
3315				    1
3326				    1
3337				    1
3348				    1
3359				    1
3370				    1
3378				    1
3385				    1
3393				    1
3401				    1
3409				    1
3417				    1
3425				    1
3434				    1
3441				    1
3450				    1
3458				    1
3466				    1
3474				    1
3482				    1
3490				    1
3498				    1
3506				    1
3514				    1
3523				    1
3531				    1
3539				    1
3547				    1
3555				    1
3563				    1
3571				    1
3579				    1
3587				    1
3595				    1
3604				    1
3612				    1
3620				    1
3628				    1
3636				    1
3644				    1
3652				    1
3660				    1
3668				    1
3676				    1
3684				    1
3692				    1
3700				    1
3709				    1
3717				    1
3725				    1
3733				    1
3742				    1
3750				    1
3758				    1
3766				    1
3774				    1
3782				    1
3790				    1
3798				    1
3806				    1
3814				    1
3822				    1
3831				    1
3839				    data_segs_out:50	send
3847				    data_segs_out:50	send
3855				    data_segs_out:50	send
3864				    data_segs_out:50	send
3872				    data_segs_out:50	send
3880				    data_segs_out:50	send
3888				    data_segs_out:50	send
3897				    data_segs_out:50	send
3905				    data_segs_out:50	send
3913				    data_segs_out:50	send
3921				    data_segs_out:50	send
3930				    data_segs_out:50	send
3938				    data_segs_out:50	send
3946				    data_segs_out:50	send
3954				    data_segs_out:50	send
3962				    data_segs_out:50	send
3970				    data_segs_out:50	send
3978				    data_segs_out:50	send
3986				    data_segs_out:50	send
3995				    data_segs_out:50	send
4003				    data_segs_out:50	send
4011				    data_segs_out:50	send
4019				    data_segs_out:50	send
4027				    data_segs_out:50	send
4035				    data_segs_out:50	send
4043				    data_segs_out:50	send
4051				    data_segs_out:50	send
4059				    data_segs_out:50	send
4067				    data_segs_out:50	send
4075				    data_segs_out:50	send
4083				    data_segs_out:50	send
4092				    data_segs_out:50	send
4100				    data_segs_out:50	send
4108				    data_segs_out:50	send
4116				    data_segs_out:50	send
4124				    data_segs_out:50	send
4132				    data_segs_out:50	send
4140				    data_segs_out:50	send
4148				    data_segs_out:50	send
4156				    data_segs_out:50	send
4164				    data_segs_out:50	send
4173				    data_segs_out:50	send
4181				    data_segs_out:50	send
4189				    data_segs_out:50	send
4197				    data_segs_out:50	send
4205				    data_segs_out:50	send
4213				    data_segs_out:50	send
4222				    data_segs_out:50	send
4230				    data_segs_out:50	send
4238				    data_segs_out:50	send
4247				    data_segs_out:50	send
4255				    data_segs_out:50	send
4263				    data_segs_out:50	send
4271				    data_segs_out:50	send
4279				    data_segs_out:50	send
4288				    data_segs_out:50	send
4296				    data_segs_out:50	send
4304				    data_segs_out:50	send
4312				    data_segs_out:50	send
4320				    data_segs_out:50	send
4328				    data_segs_out:50	send
4337				    data_segs_out:50	send
4346				    1
4354				    1
4362				    1
4370				    1
4378				    1
4387				    1
4395				    1
4403				    1
4411				    1
4419				    1
4427				    1
4436				    1
4444				    1
4452				    1
4460				    1
4468				    1
4476				    1
4484				    1
4493				    1
4501				    1
4509				    1
4517				    1
4525				    1
4534				    1
4542				    1
4550				    1
4558				    1
4566				    1
4575				    1
4583				    1
4591				    1
4599				    1
4607				    1
4615				    1
4623				    1
4632				    1
4640				    1
4648				    1
4656				    1
4664				    1
4672				    1
4681				    1
4689				    1
4697				    1
4705				    1
4713				    1
4721				    1
4729				    1
4737				    1
4746				    1
4754				    1
4762				    1
4770				    1
4778				    1
4786				    1
4794				    1
4802				    1
4811				    1
4819				    1
4827				    1
4835				    1
4843				    1
4851				    1
4860				    1
4868				    1
4876				    1
4884				    1
4892				    1
4901				    1
4909				    1
4917				    1
4926				    1
4934				    1
4942				    1
4951				    1
4959				    1
4967				    1
4975				    1
4983				    1
4991				    1
5000				    1
5008				    1
5016				    1
5024				    1
5033				    1
5040				    1
5048				    1
5056				    1
5064				    1
5072				    1
5080				    1
5089				    1
5097				    1
5104				    1
5112				    1
5120				    1
5129				    1
5137				    1
5145				    1
5153				    1
5161				    1
5170				    1
5178				    1
5186				    1
5194				    1
5202				    1
5210				    1
5218				    1
5227				    1
5235				    1
5243				    1
5251				    1
5259				    1
5267				    1
5275				    1
5284				    1
5292				    1
5300				    1
5308				    1
5316				    1
5325				    1
5333				    1
5341				    1
5349				    1
5357				    1
5365				    1
5373				    1
5381				    1
5389				    1
5397				    1
5406				    1
5414				    1
5422				    1
5430				    1
5438				    1
5447				    1
5455				    1
5463				    1
5472				    1
5480				    1
5488				    1
5496				    1
5504				    1
5512				    1
5521				    1
5529				    1
5537				    1
5545				    1
5554				    1
5562				    1
5570				    1
5578				    1
5586				    1
5594				    1
5602				    1
5610				    1
5619				    1
5627				    1
5635				    1
5643				    1
5651				    1
5659				    1
5667				    1
5675				    1
5683				    1
5691				    1
5699				    1
5707				    1
5715				    1
5723				    1
5731				    1
5739				    1
5747				    1
5755				    1
5763				    1
5772				    1
5780				    1
5788				    1
5796				    1
5804				    1
5812				    1
5820				    1
5828				    1
5836				    1
5845				    1
5853				    1
5861				    1
5869				    1
5877				    1
5884				    1
5892				    1
5900				    1
5908				    1
5916				    1
5924				    1
5932				    1
5941				    1
5949				    1
5957				    1
5965				    1
5973				    1
5981				    1
5989				    1
5997				    1
6005				    1
6014				    1
6022				    1
6031				    1
6039				    1
6047				    1
6055				    1
6063				    1
6071				    1
6079				    1
6087				    1
6095				    1
6103				    1
6112				    1
6120				    1
6128				    1
6136				    1
6145				    1
6153				    1
6161				    1
6170				    1
6178				    1
6186				    1
6194				    1
6202				    1
6210				    1
6218				    1
6227				    1
6235				    1
6243				    1
6251				    1
6259				    1
6267				    1
6275				    1
6283				    1
6291				    1
6299				    1
6307				    1
6315				    1
6323				    1
6331				    1
6339				    1
6347				    1
6355				    1
6363				    1
6371				    1
6379				    1
6387				    1
6395				    1
6403				    1
6411				    1
6420				    1
6428				    1
6435				    1
6444				    1
6452				    1
6460				    1
6468				    1
6476				    1
6484				    1
6493				    1
6501				    1
6509				    1
6517				    1
6526				    1
6534				    1
6542				    1
6550				    1
6558				    1
6566				    1
6574				    1
6583				    1
6591				    1
6599				    1
6607				    1
6615				    1
6623				    1
6631				    1
6639				    1
6648				    1
6656				    1
6664				    1
6673				    1
6681				    1
6689				    1
6697				    1
6706				    1
6714				    1
6722				    1
6730				    1
6738				    1
6746				    1
6754				    1
6762				    1
6770				    1
6778				    1
6787				    1
6795				    1
6803				    1
6811				    1
6819				    1
6827				    1
6835				    1
6843				    1
6851				    1
6859				    1
6867				    1
6875				    1
6883				    1
6891				    1
6899				    1
6908				    1
6916				    1
6924				    1
6932				    1
6940				    1
6948				    1
6956				    1
6964				    1
6972				    1
6980				    1
6988				    1
6996				    1
7004				    1
7013				    1
7021				    1
7029				    1
7037				    1
7045				    1
7053				    1
7061				    1
7069				    1
7077				    1
7085				    1
7093				    1
7101				    1
7110				    1
7118				    1
7126				    1
7134				    1
7142				    1
7150				    1
7158				    1
7167				    1
7175				    1
7183				    1
7191				    1
7200				    1
7208				    1
7216				    1
7225				    1
7233				    1
7241				    1
7249				    1
7257				    1
7265				    1
7273				    1
7282				    1
7290				    1
7299				    1
7307				    1
7315				    1
7323				    1
7331				    1
7339				    1
7347				    1
7355				    1
7363				    1
7371				    1
7379				    1
7388				    1
7396				    1
7404				    1
7412				    1
7420				    1
7428				    1
7436				    1
7445				    1
7453				    1
7460				    1
7468				    1
7476				    1
7484				    1
7493				    1
7501				    1
7509				    1
7517				    1
7525				    1
7533				    1
7541				    1
7549				    1
7557				    1
7565				    1
7574				    1
7582				    1
7590				    1
7598				    1
7606				    1
7614				    1
7622				    1
7629				    1
7637				    1
7646				    1
7654				    1
7662				    1
7670				    1
7678				    1
7686				    1
7694				    1
7702				    1
7710				    1
7718				    1
7727				    1
7735				    1
7743				    1
7751				    1
7759				    1
7767				    1
7775				    1
7783				    1
7791				    1
7799				    1
7807				    1
7815				    1
7823				    1
7831				    1
7839				    1
7848				    1
7856				    1
7864				    1
7872				    1
7880				    1
7888				    1
7896				    1
7905				    1
7913				    1
7921				    1
7929				    1
7937				    1
7945				    1
7953				    1
7961				    1
7969				    1
7978				    1
7986				    1
7994				    1
8002				    1
8010				    1
8018				    1
8026				    1
8034				    1
8042				    1
8051				    1
8058				    1
8066				    1
8074				    1
8083				    1
8091				    1
8099				    1
8107				    1
8115				    1
8123				    1
8131				    1
8139				    1
8147				    1
8155				    1
8164				    1
8172				    1
8180				    1
8188				    1
8196				    1
8204				    1
8212				    1
8220				    1
8228				    1
8237				    1
8245				    1
8253				    1
8261				    1
8269				    1
8277				    1
8285				    1
8293				    1
8302				    1
8310				    1
8318				    1
8326				    1
8334				    1
8342				    1
8350				    1
8359				    1
8367				    1
8375				    1
8383				    1
8391				    1
8399				    1
8407				    1
8416				    1
8424				    1
8432				    1
8440				    1
8448				    1
8456				    1
8464				    1
8472				    1
8480				    1
8488				    1
8497				    1
8505				    1
8513				    1
8522				    1
8530				    1
8538				    1
8546				    1
8554				    1
8562				    1
8570				    1
8578				    1
8587				    1
8595				    1
8603				    1
8611				    1
8619				    1
8627				    1
8635				    1
8643				    1
8652				    1
8660				    1
8667				    1
8675				    1
8683				    1
8691				    1
8699				    1
8708				    1
8715				    1
8723				    1
8731				    1
8739				    1
8747				    1
8756				    1
8763				    1
8771				    1
8780				    1
8788				    1
8796				    1
8804				    1
8812				    1
8820				    1
8828				    1
8836				    1
8844				    1
8852				    1
8860				    1
8868				    1
8877				    1
8885				    1
8892				    1
8901				    1
8908				    1
8916				    1
8924				    1
8932				    1
8941				    1
8949				    1
8957				    1
8964				    1
8973				    1
8981				    1
8989				    1
8997				    1
9005				    1
9013				    1
9022				    1
9030				    1
9038				    1
9046				    1
9054				    1
9062				    1
9070				    1
9078				    1
9086				    1
9095				    1
9102				    1
9110				    1
9118				    1
9126				    1
9134				    1
9143				    1
9151				    1
9159				    1
9167				    1
9175				    1
9183				    1
9191				    1
9199				    1
9207				    1
9215				    1
9224				    1
9232				    1
9240				    1
9248				    1
9257				    1
9266				    1
9274				    1
9282				    1
9290				    1
9299				    1
9307				    1
9315				    1
9323				    1
9331				    1
9339				    1
9347				    1
9355				    1
9363				    1
9371				    1
9380				    1
9388				    1
9396				    1
9404				    1
9412				    1
9421				    1
9429				    1
9437				    1
9445				    1
9453				    1
9460				    1
9468				    1
9476				    1
9484				    1
9492				    1
9500				    1
9508				    1
9516				    1
9524				    1
9532				    1
9540				    1
9547				    1
9556				    1
9563				    1
9572				    1
9580				    1
9589				    1
9597				    1
9605				    1
9613				    1
9622				    1
9630				    1
9638				    1
9646				    1
9654				    1
9663				    1
9671				    1
9679				    1
9687				    1
9695				    1
9703				    1
9711				    1
9719				    1
9727				    1
9734				    1
9743				    1
9751				    1
9759				    1
9767				    1
9775				    1
9783				    1
9792				    1
9800				    1
9808				    1
9816				    1
9824				    1
9832				    1
9840				    1
9848				    1
9856				    1
9864				    1
9872				    1
9880				    1
9888				    1
9896				    1
9905				    1
9913				    1
9921				    1
9928				    1
9936				    1
9944				    1
9952				    1
9960				    1
9969				    1
9977				    1
9985				    1
9993				    1
10001				    1
10009				    1
10017				    1
10025				    1
10033				    1
10041				    1
10049				    1
10057				    1
10066				    1
10074				    1
10082				    1
10090				    1
10098				    1
10106				    1
10114				    1
10123				    1
10131				    1
10139				    1
10147				    1
10155				    1
10163				    1
10171				    1
10179				    1
10187				    1
10195				    1
10203				    1
10211				    1
10219				    1
10227				    1
10235				    1
10243				    1
10251				    1
10259				    1
10267				    1
10275				    1
10282				    1
10290				    1
10298				    1
10306				    1
10314				    1
10322				    1
10330				    1
10338				    1
10346				    1
10355				    1
10362				    1
10370				    1
10379				    1
10387				    1
10395				    1
10403				    1
10411				    1
10419				    1
10427				    1
10435				    1
10444				    1
10453				    1
10461				    1
10469				    1
10478				    1
10486				    1
10494				    1
10503				    1
10511				    1
10519				    1
10528				    1
10536				    1
10544				    1
10552				    1
10560				    1
10568				    1
10576				    1
10584				    1
10592				    1
10600				    1
10608				    1
10616				    1
10624				    1
10632				    1
10640				    1
10648				    1
10656				    1
10664				    1
10672				    1
10680				    1
10689				    1
10697				    1
10705				    1
10713				    1
10721				    1
10729				    1
10737				    1
10745				    1
10753				    1
10761				    1
10769				    1
10777				    1
10785				    1
10793				    1
10802				    1
10810				    1
10818				    1
10826				    1
10834				    1
10843				    1
10851				    1
10860				    1
10868				    1
10876				    1
10884				    1
10892				    1
10901				    1
10909				    1
10917				    1
10925				    1
10933				    1
10942				    1
10950				    1
10958				    1
10966				    1
10974				    1
10982				    1
10990				    1
10999				    1
11007				    1
11015				    1
11023				    1
11031				    1
11039				    1
11047				    1
11055				    1
11063				    1
11071				    1
11079				    1
11087				    1
11095				    1
11103				    1
11112				    1
11120				    1
11128				    1
11136				    1
11144				    1
11153				    1
11160				    1
11168				    1
11177				    1
11185				    1
11193				    1
11201				    1
11210				    1
11218				    1
11226				    1
11234				    1
11243				    1
11251				    1
11259				    1
11267				    1
11275				    1
11284				    1
11292				    1
11300				    1
11308				    1
11316				    1
11324				    1
11333				    1
11340				    1
11348				    1
11357				    1
11364				    1
11372				    1
11380				    1
11388				    1
11396				    1
11405				    1
11413				    1
11421				    1
11429				    1
11437				    1
11445				    1
11452				    1
11461				    1
11469				    1
11477				    1
11485				    1
11493				    1
11501				    1
11509				    1
11518				    1
11526				    1
11534				    1
11542				    1
11550				    1
11558				    1
11566				    1
11574				    1
11582				    1
11590				    1
11599				    1
11607				    1
11615				    1
11623				    1
11632				    1
11640				    1
11648				    1
11656				    1
11664				    1
11672				    1
11680				    1
11688				    1
11696				    1
11704				    1
11713				    1
11721				    1
11729				    1
11737				    1
11745				    1
11754				    1
11762				    1
11770				    1
11778				    1
11786				    1
11794				    1
11802				    1
11810				    1
11818				    1
11826				    1
11834				    1
11842				    1
11850				    1
11858				    1
11867				    1
11875				    1
11883				    1
11891				    1
11899				    1
11907				    1
11915				    1
11924				    1
11931				    1
11940				    1
11948				    1
11956				    1
11964				    1
11971				    1
11980				    1
11988				    1
11996				    1
12004				    1
12012				    1
12020				    1
12028				    1
12036				    1
12044				    1
12052				    1
12060				    1
12068				    1
12076				    1
12085				    1
12092				    1
12101				    1
12109				    1
12117				    1
12125				    1
12133				    1
12141				    1
12149				    1
12157				    1
12165				    1
12173				    1
12181				    1
12189				    1
12197				    1
12205				    1
12213				    1
12222				    1
12230				    1
12238				    1
12246				    1
12255				    1
12263				    1
12271				    1
12279				    1
12287				    1
12295				    1
12303				    1
12311				    1
12320				    1
12328				    1
12336				    1
12344				    1
12352				    1
12360				    1
12368				    1
12376				    1
12384				    1
12392				    1
12401				    1
12409				    1
12417				    1
12425				    1
12433				    1
12442				    1
12450				    1
12458				    1
12466				    1
12474				    1
12483				    1
12491				    1
12499				    1
12507				    1
12515				    1
12523				    1
12531				    1
12539				    1
12547				    1
12555				    1
12563				    1
12571				    1
12579				    1
12587				    1
12595				    1
12603				    1
12611				    1
12619				    1
12628				    1
12635				    1
12643				    1
12651				    1
12659				    1
12668				    1
12676				    1
12684				    1
12692				    1
12700				    1
12708				    1
12716				    1
12724				    1
12732				    1
12740				    1
12748				    1
12756				    1
12764				    1
12772				    1
12780				    1
12788				    1
12796				    1
12805				    1
12813				    1
12821				    1
12829				    1
12837				    1
12845				    1
12853				    1
12861				    1
12869				    1
12877				    1
12884				    1
12891				    1
12896				    1
12902				    1
12907				    1
12913				    1
12919				    1
12924				    1
12930				    1
12935				    1
12941				    1
12947				    1
12952				    1
12958				    1
12964				    1
12969				    1
12975				    1
12980				    1
12986				    1
12991				    1
12997				    1
13003				    1
13008				    1
13014				    1
13020				    1
13025				    1
13031				    1
13037				    1
13042				    1
13047				    1
13053				    1
13059				    1
13064				    1
13070				    1
13076				    1
13081				    1
13087				    1
13093				    1
13098				    1
13104				    1
13109				    1
13115				    1
13121				    1
13127				    1
13132				    1
13138				    1
13143				    1
13149				    1
13154				    1
13160				    1
13166				    1
13171				    1
13177				    1
13182				    1
13188				    1
13194				    1
13200				    1
13205				    1
13211				    1
13217				    1
13223				    1
13229				    1
13235				    1
13241				    1
13248				    1
13254				    1
13260				    1
13266				    1
13273				    1
13279				    1
13285				    1
13292				    1
13298				    1
13304				    1
13310				    1
13317				    1
13323				    1
13329				    1
13335				    1
13342				    1
13348				    1
13354				    1
13361				    1
13367				    1
13373				    1
13380				    1
13386				    1
13392				    1
13398				    1
13405				    1
13411				    1
13417				    1
13423				    1
13429				    1
13436				    1
13442				    1
13448				    1
13454				    1
13461				    1
13467				    1
13473				    1
13480				    1
13486				    1
13492				    1
13499				    1
13505				    1
13511				    1
13517				    1
13523				    1
13530				    1
13536				    1
13542				    1
13548				    1
13554				    1
13561				    1
13567				    1
13573				    1
13579				    1
13586				    1
13592				    1
13598				    1
13605				    1
13611				    1
13617				    1
13623				    1
13629				    1
13636				    1
13642				    1
13648				    1
13654				    1
13661				    1
13667				    1
13674				    1
13680				    1
13686				    1
13693				    1
13699				    1
13706				    1
13712				    1
13718				    1
13725				    1
13731				    1
13737				    1
13744				    1
13750				    1
13756				    1
13762				    1
13769				    1
13775				    1
13781				    1
13788				    1
13794				    1
13800				    1
13807				    1
13813				    1
13820				    1
13826				    1
13833				    1
13839				    1
13846				    1
13852				    1
13858				    1
13865				    1
13871				    1
13877				    1
13883				    1
13889				    1
13896				    1
13902				    1
13908				    1
13914				    1
13921				    1
13927				    1
13934				    1
13940				    1
13946				    1
13952				    1
13958				    1
13965				    1
13971				    1
13977				    1
13984				    1
13990				    1
13996				    1
14002				    1
14008				    1
14015				    1
14021				    1
14027				    1
14033				    1
14039				    1
14046				    1
14052				    1
14058				    1
14064				    1
14070				    1
14077				    1
14083				    1
14090				    1
14097				    1
14104				    1
14112				    1
14119				    1
14127				    1
14134				    1
14141				    1
14149				    1
14156				    1
14163				    1
14171				    1
14178				    1
14186				    1
14193				    1
14200				    1
14207				    1
14214				    1
14221				    1
14229				    1
14236				    1
14243				    1
14250				    1
14257				    1
14265				    1
14272				    1
14279				    1
14287				    1
14295				    1
14306				    1
14317				    1
14329				    1
14339				    1
14351				    1
14362				    1
14373				    1.0
14384				    1.0
14395				    1.0
14406				    1.0
14416				    1.0
14428				    1.0
14439				    1.0
14449				    1.0
14460				    1.0
14471				    1.0
14482				    1.1
14493				    1.1
14504				    1.1
14515				    1.1
14526				    1.1
14537				    1.1
14548				    1.1
14559				    1.1
14570				    1.1
14582				    1.1
14593				    1.1
14603				    1.1
14615				    1.1
14626				    1.1
14637				    1.1
14649				    1.1
14660				    1.1
14671				    1.1
14683				    1.1
14694				    1.1
14705				    1.1
14717				    1.1
14728				    1.1
14739				    1.1
14751				    1.1
14762				    1.1
14773				    1.1
14785				    1.1
14796				    1.1
14807				    1.1
14818				    1.1
14829				    1.1
14841				    1.0
14852				    1.0
14863				    1.0
14874				    1.0
14885				    1.0
14896				    1.0
14908				    1.0
14920				    1.0
14931				    1.0
14942				    1.0
14953				    1.0
14964				    1.0
14975				    1
14987				    1
14998				    1
15009				    1
15020				    1
15031				    1
15043				    1
15055				    1
15066				    1.0
15077				    1.0
15089				    1.0
15101				    1.0
15112				    1.0
15123				    1.0
15135				    1.1
15146				    1.1
15157				    1.1
15168				    1.1
15179				    1.1
15191				    1.1
15203				    1.1
15214				    1.1
15225				    1.1
15237				    1.1
15248				    1.1
15260				    1.1
15271				    1.1
15282				    1.1
15294				    1.1
15305				    1.1
15317				    1.1
15328				    1.1
15339				    1.1
15351				    1.1
15362				    1.1
15374				    1.1
15385				    1.1
15396				    1.1
15408				    1.1
15419				    1.1
15431				    1.1
15442				    1.1
15454				    1.1
15465				    1.1
15476				    1.1
15488				    1.1
15499				    1.0
15510				    1.0
15522				    1.0
15533				    1.0
15544				    1.0
15555				    1.0
15567				    1.0
15578				    1.0
15590				    1
15601				    1
15612				    1
15623				    1
15635				    1
15647				    1
15658				    1
15670				    1
15681				    1
15693				    1
15704				    1
15715				    1
15727				    1
15738				    1
15750				    1
15762				    1
15773				    1
15784				    1
15796				    1
15807				    1
15818				    1
15829				    1
15841				    1
15852				    1
15863				    1
15874				    1
15886				    1
15897				    1
15908				    1
15919				    1
15930				    1
15942				    1
15953				    1
15964				    1
15976				    1
15987				    1
15998				    1
16010				    1
16021				    1
16033				    1
16044				    1
16055				    1
16067				    1
16078				    1
16089				    1
16100				    1
16111				    1
16122				    1
16134				    1
16145				    1
16156				    1
16167				    1
16179				    1
16191				    1
16202				    1
16214				    1
16225				    1
16236				    1
16247				    1
16259				    1
16270				    1
16281				    1
16293				    1
16304				    1
16316				    1
16327				    1
16339				    1
16350				    1
16361				    1
16373				    1
16385				    1
16396				    1
16408				    1
16419				    1
16430				    1
16441				    1
16453				    1
16464				    1
16475				    1
16486				    1
16498				    1
16509				    1
16520				    1
16531				    1
16543				    1
16554				    1
16565				    1
16576				    1
16588				    1
16599				    1
16611				    1
16623				    1
16634				    1
16645				    1
16656				    1
16667				    1
16679				    1
16690				    1
16702				    1
16713				    1
16724				    1
16735				    1
16746				    1
16758				    1
16770				    1
16781				    1
16792				    1
16804				    1
16815				    1
16826				    1
16837				    1
16849				    1
16860				    1
16871				    1
16882				    1
16893				    1
16905				    1
16916				    1
16927				    1
16938				    1
16950				    1
16961				    1
16972				    1
16984				    1
16995				    1
17006				    1
17018				    1
17029				    1
17040				    1
17052				    1
17063				    1
17075				    1
17087				    1
17098				    1
17109				    1
17121				    1
17132				    1
17143				    1
17155				    1
17166				    1
17179				    1
17190				    1
17202				    1
17213				    1
17225				    1
17236				    1
17247				    1
17259				    1
17270				    1
17281				    1
17293				    1
17304				    1
17315				    1
17326				    1
17337				    1
17349				    1
17360				    1
17371				    1
17382				    1
17393				    1
17405				    1
17416				    1
17427				    1
17438				    1
17449				    1
17460				    1
17472				    1
17483				    1
17494				    1
17506				    1
17518				    1
17529				    1
17540				    1
17551				    1
17563				    1
17574				    1
17586				    1
17598				    1
17609				    1
17621				    1
17632				    1
17643				    1
17654				    1
17666				    1
17677				    1
17688				    1
17699				    1
17711				    1
17722				    1
17733				    1
17745				    1
17756				    1
17768				    1
17779				    1
17790				    1
17801				    1
17813				    1
17824				    1
17835				    1
17847				    1
17859				    1
17870				    1
17882				    1
17893				    1
17905				    1
17916				    1
17927				    1
17939				    1
17950				    1
17960				    1
17968				    1
17976				    1
17985				    1
17993				    1
18001				    1
18009				    1
18018				    1
18026				    1
18034				    1
18043				    1
18051				    1
18059				    1
18067				    1
18076				    1
18084				    1
18092				    1
18101				    1
18109				    1
18117				    1
18125				    1
18134				    1
18142				    1
18150				    1
18158				    1
18167				    1
18175				    1
18183				    1
18191				    1
18199				    1
18208				    1
18216				    1
18224				    1
18232				    1
18241				    1
18250				    1
18258				    1
18266				    1
18274				    1
18282				    1
18291				    1
18299				    1
18307				    1
18316				    1
18324				    1
18333				    1
18341				    1
18349				    1
18357				    1
18365				    1
18373				    1
18382				    1
18390				    1
18398				    1
18407				    1
18415				    1
18423				    1
18431				    1
18440				    1
18448				    1
18457				    1
18464				    1
18473				    1
18481				    1
18489				    1
18498				    1
18506				    1
18514				    1
18522				    1
18531				    1
18539				    1
18547				    1
18555				    1.0
18563				    1.0
18571				    1.1
18579				    1.1
18588				    1.1
18596				    1.1
18604				    1.1
18612				    1.1
18620				    1.2
18629				    1.2
18637				    1.2
18645				    1.2
18654				    1.3
18662				    1.3
18670				    1.3
18679				    1.3
18687				    1.4
18695				    1.4
18703				    1.4
18711				    1.4
18719				    1.4
18727				    1.4
18736				    1.4
18744				    1.4
18752				    1.4
18760				    1.4
18768				    1.4
18777				    1.4
18785				    1.4
18793				    1.4
18802				    1.4
18810				    1.4
18818				    1.4
18826				    1.5
18835				    1.5
18843				    1.5
18851				    1.4
18859				    1.4
18867				    1.4
18875				    1.4
18884				    1.4
18892				    1.4
18900				    1.4
18908				    1.4
18916				    1.4
18924				    1.4
18933				    1.4
18941				    1.4
18950				    1.4
18961				    1.4
18972				    1.4
18983				    1.4
18995				    1.4
19006				    1.4
19017				    1.4
19028				    1.4
19039				    1.4
19051				    1.4
19062				    1.4
19073				    1.4
19084				    1.4
19095				    1.4
19106				    1.4
19116				    1.4
19123				    1.4
19130				    1.4
19137				    1.4
