29139				    1
29150				    1
29161				    1
29172				    1
29183				    1
29194				    1
29205				    1
29216				    1
29227				    1
29238				    1
29249				    1.1	
29260				    1.9	
29271				    1.9	
29282				    1.9	
29294				    1.9	
29304				    1.9	
29315				    1.9	
29327				    1.9	
29338				    2.7	
29349				    3.1	
29360				    3.2	
29371				    3.7	
29382				    3.7	
29393				    3.7	
29404				    3.7	
29415				    4.9	
29426				    5.0	
29437				    6.5	
29448				    9.0	
29459				    9.1	
29470				    9.0	
29481				    10.8	
29493				    11.0	
29504				    16.0	
29515				    16.0	
29526				    15.8	
29537				    16.0	
29548				    16.2	
29559				    16.7	
29570				    16.8	
29581				    16.8	
29593				    16.7	
29604				    16.4	
29615				    16.0	
29626				    16.2	
29637				    15.7	
29648				    16.3	
29659				    16.3	
29670				    16.3	
29682				    16.9	
29693				    17.5	
29704				    16.8	
29715				    16.8	
29726				    17.9	
29737				    17.9	
29748				    17.9	
29760				    20.2	
29771				    21.0	
29782				    20.9	
29793				    21.3	
29804				    20.8	
29815				    20.9	
29826				    21.2	
29837				    21.9	
29848				    21.7	
29859				    21.3	
29871				    21.6	
29882				    22.3	
29893				    22.3	
29904				    22.1	
29915				    22.3	
29926				    22.2	
29938				    21.9	
29949				    21.9	
29960				    21.7	
29971				    21.6	
29982				    21.2	
29993				    20.8	
30004				    20.9	
30015				    20.9	
30026				    20.6	
30037				    20.0	
30049				    19.7	
30059				    19.5	
30070				    19.5	
30081				    19.4	
30092				    19.3	
30103				    18.8	
30114				    18.0	
30125				    17.9	
30137				    18.0	
30148				    18.0	
30159				    18.2	
30170				    18.1	
30181				    17.8	
30192				    17.9	
30203				    17.9	
30214				    17.9	
30225				    17.9	
30236				    17.5	
30248				    17.7	
30259				    17.6	
30270				    17.9	
30281				    18.0	
30292				    18.0	
30303				    18.0	
30314				    17.2	
30325				    17.1	
30336				    17.0	
30347				    16.9	
30358				    16.6	
