40180				    66.767
40192				    66.767
40203				    66.767
40214				    66.767
40225				    66.767
40236				    59.519
40247				    59.519
40258				    59.519
40269				    51.41
40280				    49.48
40291				    52.97
40302				    52.97
40313				    47.587
40324				    42.969
40335				    42.366
40346				    43.163
40357				    48.214
40368				    48.214
40379				    59.037
40390				    60.168
40401				    64.396
40412				    70.718
40423				    81.463
40434				    81.774
40445				    85.716
40456				    92.652
40467				    92.652
40478				    98.107
40490				    104.146
40501				    104.146
40512				    125.685
40523				    125.107
40534				    124.923
40545				    124.923
40556				    132.765
40567				    136
40577				    134.391
40589				    134.738
40600				    139.741
40611				    138.201
40622				    139.411
40633				    146.533
40644				    142.349
40656				    135.71
40667				    135.71
40678				    161.083
40689				    162.322
40699				    171.179
40710				    186.165
40721				    187.39
40732				    202.773
40744				    195.782
40754				    195.782
40765				    201.954
40777				    210.344
40788				    212.398
40798				    219.953
40810				    219.953
40821				    238.882
40832				    240.609
40842				    240.609
40853				    245.569
40865				    245.569
40876				    256.731
40887				    275.99
40897				    275.981
40909				    283.1
40919				    294.326
40931				    299.466
40942				    300.644
40953				    300.644
40964				    320.555
40975				    320.555
40986				    332.537
40997				    324.088
41008				    331.833
41019				    334.561
41030				    344.777
41041				    352.628
41052				    353.659
