22507				    1
22515				    1
22523				    1
22531				    1
22539				    1
22546				    1
22554				    1
22562				    1
22570				    1
22578				    1
22586				    1.1	
22594				    1.7	
22602				    2.1	
22610				    2.3	
22618				    2.3	
22626				    2.3	
22634				    2.3	
22642				    2.3	
22650				    2.3	
22659				    2.3	
22667				    4.9	
22679				    5.5	
22690				    5.6	
22702				    5.6	
22713				    5.6	
22725				    5.6	
22736				    5.8	
22748				    5.9	
22759				    6.2	
22771				    7.0	
22783				    7.2	
22794				    7.2	
22806				    6.9	
22818				    7.1	
22829				    7.1	
22841				    7.1	
22852				    7.8	
22863				    8.5	
22875				    9.0	
22886				    9.1	
22898				    9.2	
22909				    9.2	
22921				    9.0	
22933				    9.0	
22945				    8.9	
22956				    9.0	
22968				    9.2	
22979				    9.2	
22991				    9.3	
23002				    9.3	
23014				    9.3	
23025				    9.1	
23037				    9.0	
23049				    8.8	
23060				    8.8	
23071				    8.8	
23083				    8.8	
23095				    8.2	
23106				    9.1	
23118				    9.1	
23130				    9.3	
23141				    10.9	
23153				    10.9	
23164				    10.8	
23176				    10.8	
23187				    12.3	
23199				    12.3	
23210				    12.5	
23222				    13.4	
23233				    15.6	
23244				    16.8	
23256				    17.3	
23267				    17.8	
23279				    17.8	
23290				    17.9	
23302				    21.3	
23313				    21.6	
23325				    21.1	
23337				    21.1	
23348				    20.5	
23359				    21.6	
23371				    21.3	
23382				    21.1	
23393				    22.5	
23405				    22.8	
23417				    22.7	
23428				    22.2	
23440				    22.2	
23451				    21.6	
23463				    21.5	
23474				    21.6	
23486				    21.8	
23497				    21.8	
23509				    21.8	
23520				    21.6	
23532				    20.8	
23543				    20.8	
23554				    20.8	
23566				    20.5	
23577				    20.5	
23589				    20.5	
23600				    20.1	
23612				    20.3	
23624				    20.3	
23635				    20.4	
23647				    21.2	
23658				    21.2	
23670				    20.9	
23681				    20.9	
23692				    19.9	
23704				    19.8	
23715				    19.3	
23727				    18.9	
23738				    18.9	
23749				    18.1	
23761				    18.3	
23772				    18.2	
23783				    18.0	
23795				    18.2	
23806				    18.6	
23818				    18.6	
23830				    18.3	
