14699				    1
14710				    1
14721				    1
14733				    1
14744				    1
14755				    1
14766				    1
14777				    1
14788				    1
14799				    1
14811				    1.0	
14822				    1.2	
14833				    1.2	
14844				    1.2	
14855				    1.2	
14867				    1.2	
14878				    1.2	
14889				    1.2	
14900				    1.2	
14911				    2.0	
14922				    2.1	
14934				    2.4	
14945				    2.7	
14956				    2.8	
14968				    2.8	
14979				    2.8	
14991				    2.8	
15002				    2.8	
15013				    2.8	
15024				    2.8	
15035				    2.9	
15046				    3.0	
15058				    3.0	
15069				    5.2	
15080				    5.2	
15091				    5.2	
15102				    5.2	
15113				    5.2	
15125				    5.8	
15136				    14.3	
15147				    14.6	
15158				    14.5	
15169				    13.9	
15180				    13.9	
15192				    12.2	
15203				    12.2	
15214				    12.2	
15225				    12.2	
15236				    13.1	
15248				    13.3	
15259				    14.0	
15270				    14.0	
15281				    13.5	
15292				    13.7	
15303				    13.9	
15314				    13.9	
15325				    13.7	
15336				    14.6	
15347				    15.1	
15358				    15.2	
15369				    15.4	
15380				    15.4	
15391				    15.0	
15401				    15.0	
15412				    15.2	
15423				    15.2	
15434				    14.9	
15445				    14.5	
15455				    15.7	
15466				    15.5	
15477				    15.4	
15488				    16.4	
15499				    16.4	
15510				    16.3	
15520				    16.3	
15531				    16.4	
15542				    16.4	
15553				    16.1	
15564				    16.1	
15575				    16.5	
15585				    16.9	
15596				    16.9	
15607				    16.9	
15618				    16.9	
15629				    16.6	
15640				    16.9	
15651				    17.2	
15662				    17.2	
15672				    17.5	
15683				    17.5	
15694				    17.6	
15705				    17.6	
15716				    17.8	
15727				    17.7	
15737				    17.7	
15748				    18.6	
15759				    18.6	
15770				    17.9	
15781				    17.9	
15792				    17.9	
15803				    17.8	
15814				    18.0	
15825				    18.0	
15835				    17.7	
15846				    17.5	
15857				    17.5	
15868				    17.7	
15879				    17.7	
15890				    18.2	
15901				    18.8	
15912				    18.9	
15923				    18.8	
15934				    18.7	
15944				    18.5	
15955				    18.3	
15966				    18.5	
15977				    18.5	
15988				    18.6	
15999				    18.6	
16010				    18.2	
16021				    18.2	
16032				    17.9	
16043				    17.7	
16054				    17.7	
16065				    17.6	
16076				    17.2	
16087				    17.1	
