3206				    4.548
3217				    22.634
3228				    2.283
3240				    22.634
3251				    2.113
3262				    22.634
3273				    2.113
3285				    22.634
3296				    2.113
3307				    22.634
3319				    4.845
3330				    5.985
3341				    3.269
3353				    5.985
3364				    3.573
3375				    5.985
3386				    3.584
3397				    5.985
3409				    3.584
3420				    5.985
3431				    8.891
3442				    5.892
3454				    3.435
3465				    3.157
3476				    3.435
3487				    3.157
3499				    4.535
3510				    6.802
3522				    4.569
3533				    6.802
3544				    3.266
3555				    7.023
3567				    3.266
3578				    7.023
3589				    8.888
3600				    9.907
3612				    4.495
3623				    3.286
3634				    4.495
3643				    3.286
3649				    5.6
3655				    5.414
3661				    3.672
3666				    2.496
3672				    3.635
3678				    2.259
3684				    4.945
3689				    3.594
3695				    4.798
3701				    1.867
3707				    4.2
3712				    5.533
3718				    5.081
3724				    6.746
3730				    3.798
3735				    5.236
3741				    3.798
3747				    5.236
3753				    7.259
3759				    7.356
3766				    6.108
3772				    2.867
3779				    6.108
3785				    2.867
3791				    11.586
3798				    8.578
3804				    5.403
3811				    3.787
3817				    7.846
3825				    6.204
3832				    7.846
3839				    8.142
3847				    7.452
3854				    8.784
3861				    5.89
3869				    6.932
3876				    5.89
3884				    6.932
3891				    9.278
3899				    9.233
3906				    7.151
3913				    9.233
3921				    4.21
3928				    4.354
3936				    4.21
3943				    4.354
3950				    4.21
3958				    4.354
3965				    4.21
3973				    4.354
3980				    7.301
3988				    8.135
3995				    10.67
4002				    3.258
4010				    10.67
4017				    3.258
4025				    10.67
4032				    4.622
4040				    10.67
4047				    4.622
4056				    19.384
4064				    10.206
4073				    19.384
4082				    10.206
4091				    19.384
4100				    8.212
4109				    17.263
4118				    1.318
4127				    17.263
4135				    1.318
4145				    17.263
4154				    5.248
4162				    17.263
4171				    5.248
4180				    17.263
4189				    5.248
4198				    23.652
4207				    10.474
4216				    23.652
4225				    11.18
4234				    27.753
4242				    6.922
4251				    27.753
4260				    6.922
4269				    28.161
4278				    5.997
4286				    29.271
4295				    4.307
4304				    27.578
4313				    4.307
4322				    21.061
4331				    5.371
4340				    21.061
4348				    5.371
4357				    21.061
4366				    5.371
4375				    22.184
4384				    5.809
4393				    22.184
4402				    5.809
4411				    23.357
4420				    11.979
4429				    23.357
4437				    13.155
4446				    17.391
4455				    6.882
4464				    11.971
4473				    5.846
4482				    9.821
4491				    3.922
4499				    10.124
4508				    5.05
4517				    7.938
4526				    7.236
4535				    7.938
4544				    6.275
4553				    8.343
4562				    3.937
4571				    8.343
4580				    4.09
4588				    7.038
4597				    5.119
4606				    5.967
4615				    4.242
4624				    6.499
4633				    5.786
4642				    6.717
4651				    5.786
4660				    7.08
				    5.868
				    7.08
				    5.868
				    7.08
				    5.868
				    7.08
				    5.868
				    5.541
				    5.969
				    6.944
				    6.801
				    6.944
				    6.801
				    7.769
				    8.224
				    8.194
				    8.611
				    9.282
				    9.703
				    8.948
				    9.703
				    8.842
				    8.087
				    8.842
				    8.159
				    7.493
				    8.159
				    6.515
				    6.529
				    6.515
				    6.529
				    6.515
				    6.529
				    3.242
				    3.657
				    2.882
				    1.373
				    2.918
				    1.373
				    4.035
				    3.156
				    4.035
				    3.156
				    4.335
				    3.643
				    3.053
				    3.643
				    3.072
				    2.345
				    4.355
				    3.349
				    3.858
				    2.992
				    2.861
				    3.571
				    2.861
				    3.571
				    2.861
				    3.571
				    6.194
				    7.089
				    7.598
				    7.248
				    9.523
				    6.557
				    9.523
				    6.928
				    10.289
				    8.393
				    10.289
				    8.393
				    10.549
				    10.314
				    9.066
				    10.314
				    6.907
				    10.349
				    6.002
				    5.767
				    6.002
				    4.558
				    3.656
				    3.24
				    3.656
				    2.5
				    4.567
				    2.394
				    4.567
				    2.394
				    10.434
				    9.135
				    11.116
				    9.282
				    11.244
				    9.237
				    11.244
				    9.237
				    11.244
				    9.237
				    18.622
				    16.782
				    13.752
				    12.134
				    12.871
				    12.134
				    12.248
				    11.565
				    8.8
				    11.562
				    7.015
				    11.562
				    4.688
				    4.743
				    4.688
				    4.133
				    4.159
				    4.308
				    4.159
				    5.957
				    3.209
				    6.2
				    3.546
				    6.484
				    3.801
				    6.832
				    4.619
				    7.46
				    5.582
				    7.972
				    5.634
				    7.771
				    5.961
				    5.515
				    6.135
				    4.819
				    5.467
				    5.01
				    3.9
				    4.977
				    3.9
				    4.977
				    3.9
				    4.977
				    7.628
				    8.19
				    3.718
				    4.443
				    3.206
				    4.142
				    3.166
				    3.411
				    3.166
				    3.856
				    2.885
				    3.5
				    2.885
				    3.579
				    3.8
				    4.037
				    3.8
				    3.804
				    4.302
				    6.028
				    4.302
				    6.028
				    4.302
				    6.028
				    8.84
				    9.51
