0				    1
11				    1
22				    1
33				    1
44				    1
4927				    4.1
4935				    4.1
4943				    4.1
4952				    4.1
4961				    4.1
4969				    4.1
4977				    4.1
4986				    4.1
4994				    4.1
5003				    4.1
5011				    4.1
5020				    4.1
5028				    4.1
5037				    4.1
5045				    4.1
5054				    4.5
5063				    6.0
5071				    7.2
5079				    8.8
5087				    8.8
5096				    8.8
5104				    10.0
5112				    11.3
5121				    11.7
5129				    12.3
5137				    12.4
5145				    13.3
5154				    13.4
5162				    13.6
5170				    13.7
5179				    13.7
5187				    13.8
5195				    13.8
5204				    13.8
5212				    13.7
5220				    13.8
5228				    13.8
5236				    13.9
5245				    13.9
5254				    13.8
5262				    13.8
5270				    13.5
5279				    13.1
5287				    13.1
5296				    12.9
5304				    12.8
5313				    12.1
5321				    12.0
5330				    11.9
5338				    11.9
5346				    11.4
5355				    11.3
5363				    11.3
5371				    11.1
5380				    10.7
5388				    10.7
5397				    10.4
5405				    10.1
5414				    10.1
5422				    9.9
5431				    9.8
5439				    9.4
5448				    9.3
5456				    9.1
5465				    9.1
5473				    8.7
5481				    8.7
5489				    8.4
5498				    8.4
5506				    8.3
5514				    8.3
5522				    7.9
5531				    7.9
5539				    7.6
5547				    7.6
5556				    7.4
5564				    7.4
5573				    7.2
5581				    7.1
5590				    6.9
5598				    6.7
5606				    6.7
5614				    6.5
5623				    6.5
5631				    6.3
5640				    6.3
5648				    6.3
5657				    6.2
5665				    6.2
5674				    6.1
5682				    5.9
5691				    5.8
5699				    5.7
5708				    5.6
5716				    5.5
5724				    5.5
5733				    5.3
5741				    5.3
5749				    5.1
5758				    5.1
5766				    5.1
5775				    4.8
5784				    4.8
5792				    4.7
5800				    4.7
5809				    4.6
5817				    4.6
5826				    4.6
5834				    4.4
5842				    4.3
5851				    4.3
5859				    4.3
5867				    4.3
5875				    4.3
5883				    4.3
5891				    4.3
5899				    4.3
5908				    4.3
5916				    4.4
5924				    4.4
5932				    4.8
5941				    4.8
5949				    4.7
5957				    4.7
5966				    4.6
5974				    4.5
5983				    4.5
5991				    4.4
5999				    4.4
6007				    4.4
6016				    4.2
6024				    4.0
6033				    4.0
6041				    4.0
6050				    3.9
6058				    3.7
6067				    3.7
6075				    3.7
6084				    3.6
6092				    3.6
6100				    3.4
6109				    3.4
6117				    3.3
6126				    3.3
6134				    3.4
6143				    3.4
6151				    3.4
6160				    3.5
6168				    3.5
6176				    3.5
6185				    3.6
6193				    3.7
6201				    3.7
6209				    3.9
6218				    3.9
6226				    3.9
6234				    3.9
6243				    3.9
6251				    4.0
6260				    4.2
6269				    4.2
6277				    4.2
6286				    4.2
6294				    4.2
6303				    4.2
6311				    4.2
6320				    4.2
6328				    4.2
6337				    4.2
6345				    4.3
6354				    4.3
6362				    4.3
6371				    4.2
6379				    4.2
6388				    4.1
6396				    4.1
6404				    4.1
6413				    4.2
6422				    4.2
6430				    4.2
6438				    4.2
6447				    4.2
6455				    5.6
6463				    5.6
6471				    5.6
6480				    5.6
6488				    5.6
6496				    5.6
6504				    5.6
6512				    5.6
6520				    5.6
6528				    5.7
6537				    5.7
6545				    5.6
6554				    5.6
6562				    5.7
6570				    5.7
6579				    5.7
6587				    5.7
6596				    5.7
6604				    5.7
6612				    5.6
6621				    5.6
6629				    5.6
6638				    5.6
6646				    5.6
6654				    5.6
6663				    5.6
6671				    5.6
6679				    5.6
6688				    5.6
6696				    5.6
6705				    5.6
6713				    5.5
6721				    5.5
6730				    5.5
6738				    5.5
6747				    5.5
6755				    5.4
6763				    5.4
6772				    5.4
6780				    5.2
6789				    5.2
6797				    5.1
6805				    5.2
6814				    5.1
6822				    5.1
6831				    5.3
6839				    5.3
6847				    5.3
6855				    5.2
6864				    5.3
6872				    5.3
6880				    5.1
6889				    5.1
6897				    4.8
6905				    4.8
6914				    4.7
6922				    4.5
6930				    4.3
6939				    4.3
6947				    4.1
6955				    4.0
6964				    3.8
6973				    3.8
6981				    3.6
6990				    3.6
6999				    3.3
7007				    3.3
7016				    3.2
7024				    3.2
7033				    3.2
7041				    3.2
7049				    3.2
7058				    3.2
7066				    3.2
7075				    3.2
7083				    3.2
7091				    3.2
7100				    3.2
7108				    3.2
7116				    3.2
7124				    3.1
7132				    3.1
7141				    2.9
7150				    2.9
7158				    2.9
7166				    2.9
7175				    2.8
7183				    2.9
7191				    2.9
7200				    2.9
7208				    2.9
7216				    2.9
7225				    3.6
7233				    3.6
7242				    3.6
7250				    3.6
7259				    3.8
7267				    3.8
7275				    3.8
7285				    3.8
7293				    3.9
7301				    3.9
7309				    3.9
7318				    3.9
7326				    3.9
7335				    3.9
7343				    4.0
7351				    4.1
7360				    4.1
7368				    4.1
7376				    4.1
7385				    4.3
7396				    4.4
7408				    4.4
7419				    4.4
7430				    4.4
7441				    4.4
7453				    4.4
7464				    4.5
7475				    4.8
7487				    5.0
7498				    5.0
7509				    5.1
7520				    5.1
7532				    5.2
7543				    5.3
7555				    5.3
7566				    5.3
7577				    5.2
7589				    5.2
7600				    5.0
7611				    5.0
7622				    4.9
7634				    4.8
7645				    4.7
7656				    4.7
7667				    4.7
7679				    4.7
7690				    4.6
7701				    4.6
7713				    4.6
7725				    4.6
7736				    4.5
7748				    4.5
7759				    4.5
7770				    4.4
7782				    4.4
7793				    4.4
7804				    4.4
7816				    4.3
7827				    4.3
7838				    4.3
7849				    4.3
7860				    4.3
7872				    4.3
7883				    4.2
7894				    4.2
7906				    4.2
7917				    4.1
7928				    4.1
7939				    4.1
7951				    4.0
7962				    3.9
7973				    3.9
7984				    3.9
7996				    3.8
8007				    3.8
8018				    3.8
8030				    3.8
8041				    3.7
8052				    3.7
8063				    3.6
8074				    3.6
8085				    3.6
8097				    3.5
8108				    3.5
8119				    3.5
8130				    3.5
8141				    3.4
8153				    3.4
8164				    3.4
8175				    3.4
8186				    3.4
8198				    3.4
8209				    3.3
8220				    3.3
8232				    3.3
8243				    3.3
8254				    3.3
8265				    3.3
8276				    3.2
8288				    3.2
8299				    3.2
8310				    3.2
8321				    3.2
8333				    3.1
8344				    3.1
8355				    3.1
8366				    3.1
8377				    3.1
8388				    3.1
8399				    3.1
8410				    3.1
8422				    3.1
8433				    3.1
8445				    3.1
8456				    3.0
8468				    3.0
8479				    3.0
8490				    3.0
8501				    3.0
8513				    3.0
8524				    3.0
8535				    3.1
8547				    3.1
8558				    3.1
8569				    3.1
8580				    3.1
8591				    3.2
8603				    3.2
8614				    3.2
8626				    3.2
8637				    3.3
8648				    3.3
8659				    3.3
8670				    3.3
8682				    3.4
8693				    3.4
8704				    3.4
8715				    3.4
8727				    3.4
8738				    3.4
8749				    3.5
8760				    3.5
8771				    3.5
8783				    3.5
8794				    3.5
8805				    3.6
8817				    3.6
8828				    3.6
8839				    3.6
8851				    3.6
8862				    3.6
8873				    3.6
8884				    3.6
8895				    3.6
8907				    3.6
8918				    3.6
8929				    3.6
8941				    3.6
8952				    3.6
8963				    3.6
8974				    3.6
8985				    3.6
8996				    3.7
9007				    3.7
9018				    3.7
9030				    3.7
9041				    3.7
9053				    3.7
9064				    3.7
9075				    3.7
9086				    3.7
9098				    3.7
9109				    3.7
9120				    3.7
9131				    3.7
9143				    3.7
9155				    3.7
9166				    3.7
9178				    3.7
9189				    3.7
9200				    3.7
9211				    3.7
9223				    3.7
9234				    3.7
9246				    3.7
9257				    3.7
9265				    3.7
9272				    3.8
9277				    3.8
9283				    3.8
9289				    3.8
9294				    3.8
9300				    3.8
9306				    3.8
9312				    3.8
9318				    3.7
9324				    3.9
9329				    3.9
9335				    4.1
9341				    4.1
9346				    4.1
9352				    4.1
9358				    4.3
9364				    4.3
9369				    4.3
9375				    4.3
9381				    4.5
9387				    4.5
9393				    4.5
9399				    4.5
9405				    4.4
9411				    4.4
9417				    4.4
9423				    4.4
9428				    4.4
9434				    4.6
9440				    4.6
9446				    4.6
9452				    4.6
9457				    4.5
9463				    4.5
9469				    4.5
9475				    4.5
9481				    4.4
9486				    4.4
9492				    4.4
9498				    4.4
9504				    4.2
9509				    4.3
9515				    4.3
9521				    4.3
9527				    4.3
9533				    4.3
9539				    4.2
9544				    4.2
9550				    4.2
9556				    4.1
9562				    4.0
9568				    3.9
9573				    3.8
9579				    3.8
9585				    3.8
9591				    3.8
9597				    3.6
9602				    3.6
9608				    3.6
9614				    3.6
9619				    3.6
9625				    3.6
9631				    3.8
9637				    3.8
9642				    3.8
9648				    3.9
9654				    3.9
9660				    4.0
9665				    4.0
9671				    4.1
9677				    4.1
9683				    4.1
9689				    4.2
9695				    4.3
9701				    4.4
9706				    4.6
9712				    4.6
9718				    4.6
9724				    4.6
9730				    4.6
9736				    5.0
9743				    5.0
9750				    5.1
9756				    5.1
9762				    5.1
9769				    5.1
9775				    5.2
9782				    5.2
9789				    5.2
9795				    5.6
9802				    5.6
9809				    5.8
9815				    5.8
9822				    5.8
9828				    5.8
9835				    5.8
9841				    5.8
9847				    5.8
9854				    5.8
9860				    5.8
9867				    5.7
9873				    5.7
9879				    5.6
9886				    5.6
9892				    5.6
9899				    5.6
9905				    5.6
9912				    5.4
9918				    5.3
9925				    5.3
9931				    5.3
9938				    5.3
9944				    5.3
9950				    5.3
9957				    5.4
9963				    5.4
9969				    5.3
9976				    5.3
9982				    5.3
9989				    5.3
9995				    5.2
10002				    5.1
10008				    5.1
10014				    5.1
10021				    5.1
10027				    5.2
10034				    5.2
10040				    5.2
10046				    5.1
10053				    5.1
10060				    5.1
10066				    5.1
10073				    5.1
10079				    5.1
10086				    5.2
10092				    5.2
10099				    5.2
10105				    5.2
10112				    5.2
10118				    5.2
10124				    5.2
10131				    5.2
10137				    5.3
10144				    5.3
10150				    5.3
10156				    5.4
10163				    5.4
10169				    5.4
10176				    5.4
10182				    5.4
10189				    5.4
10195				    5.4
10202				    5.4
10208				    5.4
10215				    5.5
10221				    5.5
10227				    5.6
10234				    5.7
10240				    5.7
10247				    5.7
10253				    5.7
10260				    5.7
10266				    5.7
10272				    5.7
10279				    5.7
10285				    5.7
10292				    5.7
10298				    5.8
10305				    5.8
10311				    5.8
10318				    5.8
10325				    5.9
10331				    5.9
10338				    5.9
10344				    5.9
10350				    5.9
10357				    5.9
10364				    6.1
10370				    6.1
10376				    6.1
10383				    6.1
10389				    6.1
10395				    6.1
10402				    6.1
10409				    6.0
10415				    6.1
10422				    6.1
10428				    6.1
10435				    6.1
10441				    6.1
10448				    6.1
10456				    6.1
10463				    5.9
10471				    6.0
10478				    6.0
10485				    5.9
10493				    5.8
10500				    5.7
10507				    5.8
10515				    5.9
10522				    5.9
10530				    5.9
10537				    5.9
10544				    5.9
10552				    5.9
10559				    5.9
10566				    5.9
10574				    5.9
10582				    5.9
10589				    5.8
10597				    5.8
10604				    5.9
10612				    6.1
10619				    6.1
10627				    6.0
10634				    6.1
10642				    6.1
10649				    6.3
10657				    6.3
10664				    6.3
10671				    6.2
10679				    6.0
10686				    5.9
10694				    5.9
10701				    5.8
10709				    5.8
10716				    5.8
10723				    5.7
10731				    5.7
10738				    5.7
10746				    5.8
10753				    6.0
10761				    6.0
10768				    6.0
10776				    6.0
10783				    6.0
10790				    6.0
10798				    5.9
10805				    5.8
10812				    5.8
10820				    5.8
10828				    5.7
10835				    5.8
10842				    5.8
10849				    5.8
10857				    5.8
10864				    5.9
10871				    6.3
10879				    6.3
10886				    6.6
10894				    6.7
10901				    7.2
10908				    7.2
10916				    7.5
10923				    7.5
10931				    7.5
10938				    7.5
10946				    7.5
10953				    7.5
10960				    7.5
10967				    7.5
10974				    7.5
10981				    8.0
10989				    8.0
10996				    8.0
11003				    8.0
11011				    7.9
11018				    8.1
11026				    8.1
11033				    8.0
11040				    7.8
11047				    7.8
11054				    8.1
11062				    8.2
11069				    8.5
11076				    8.7
11083				    8.9
11091				    8.9
11098				    8.7
11106				    8.6
11113				    8.4
11120				    8.4
11128				    8.4
11135				    8.4
11143				    8.4
11151				    8.4
11158				    8.3
11166				    8.1
11173				    8.1
11181				    8.1
11188				    8.0
11196				    7.9
11203				    7.9
11211				    7.9
11218				    7.9
11225				    7.9
11233				    7.7
11240				    7.7
11247				    7.7
11254				    7.7
11261				    7.7
11269				    7.9
11276				    7.9
11284				    7.9
11291				    7.9
11298				    7.9
11306				    7.9
11313				    7.7
11321				    7.7
11328				    7.5
11336				    7.4
11343				    7.5
11351				    7.8
11358				    7.8
11365				    7.8
11373				    7.7
11380				    7.6
11388				    7.6
11395				    7.5
11403				    7.5
11410				    7.3
11417				    6.9
11425				    6.9
11432				    6.9
11439				    6.9
11447				    6.9
11455				    6.8
11462				    6.8
11469				    6.8
11477				    6.8
11484				    6.6
11492				    6.5
11500				    6.5
11507				    6.5
11514				    6.1
11522				    5.9
11529				    5.9
11537				    5.8
11544				    5.8
11552				    5.8
11559				    5.8
11566				    5.7
11574				    5.9
11581				    5.9
11589				    6.0
11596				    6.0
11604				    6.0
11611				    5.8
11619				    5.8
11626				    5.8
11633				    5.7
11641				    5.7
11649				    5.7
11656				    5.7
11663				    5.7
11670				    5.7
11678				    5.7
11685				    5.7
11693				    5.6
11700				    5.5
11708				    5.5
11715				    5.4
11722				    5.3
11730				    5.2
11737				    5.1
11745				    5.0
11752				    4.8
11760				    4.7
11767				    4.7
11775				    4.6
11782				    4.6
11790				    4.6
11797				    4.6
11805				    4.4
11812				    4.4
11819				    4.3
11827				    4.3
11834				    4.3
11842				    4.3
11849				    4.3
11857				    4.2
11864				    4.2
11872				    4.2
11879				    4.1
11887				    4.1
11894				    4.1
11902				    4.1
11909				    4.1
11917				    4.1
11925				    4.1
11932				    4.0
11939				    4.0
11947				    4.0
11954				    3.9
11962				    3.9
11969				    3.9
11977				    3.9
11984				    3.9
11992				    3.9
11999				    3.9
12007				    3.9
12015				    3.9
12022				    3.9
12030				    3.9
12037				    3.9
12045				    3.9
12053				    3.8
12060				    3.8
12068				    3.8
12075				    3.8
12083				    3.6
12090				    3.6
12098				    3.6
12106				    3.6
12113				    3.6
12120				    3.6
12128				    3.6
12135				    3.4
12143				    3.3
12150				    3.2
12157				    3.2
12165				    3.2
12172				    2.8
12180				    2.8
12187				    2.7
12195				    2.6
12202				    2.6
12210				    2.5
12217				    2.5
12225				    2.5
12232				    2.5
12239				    2.5
12247				    2.5
12254				    2.5
12262				    2.5
12269				    2.5
12277				    2.4
12284				    2.4
12292				    2.4
12299				    2.4
12307				    2.4
12314				    2.4
12322				    2.4
12329				    2.4
12336				    2.4
12344				    2.4
12351				    2.4
12359				    2.3
12366				    2.3
12374				    2.3
12381				    2.3
12389				    2.3
12396				    2.3
12403				    2.3
12411				    2.3
12418				    2.3
12426				    2.3
12433				    2.3
12440				    2.3
12448				    2.3
12455				    2.3
12463				    2.3
12470				    2.3
12477				    2.2
12485				    2.2
12492				    2.2
12500				    2.2
12507				    2.2
12514				    2.2
12522				    2.2
12529				    2.2
12537				    2.2
12544				    2.2
12552				    2.2
12559				    2.2
12566				    2.2
12574				    2.2
12581				    2.2
12589				    2.2
12596				    2.2
12604				    2.2
12611				    2.2
12619				    2.2
12626				    2.2
12633				    2.2
12641				    2.2
12648				    2.1
12656				    2.1
12663				    2.1
12671				    2.1
12678				    2.1
12686				    2.1
12694				    2.1
12701				    2.1
12709				    2.1
12716				    2.1
12724				    2.1
12731				    2.1
12739				    2.0
12747				    2.0
12754				    2.0
12761				    2.0
12769				    1.9
12776				    1.9
12784				    1.9
12791				    1.8
12798				    1.8
12806				    1.8
12814				    1.8
12821				    1.8
12828				    1.8
12836				    1.8
12843				    1.8
12851				    1.8
12858				    1.8
12865				    1.8
12873				    1.8
12880				    1.8
12888				    1.8
12895				    1.8
12902				    1.8
12910				    1.8
12918				    1.8
12925				    1.8
12933				    1.8
12940				    1.8
12948				    1.8
12955				    1.8
12962				    1.8
12970				    1.8
12977				    1.8
12985				    1.8
12997				    1.8
13009				    1.8
13020				    1.8
13031				    1.8
13043				    1.8
13054				    1.8
13065				    1.8
13077				    1.8
13088				    1.8
13099				    1.8
13111				    1.8
13122				    1.7
13133				    1.7
13144				    1.7
13156				    1.7
13167				    1.7
13179				    1.7
13190				    1.7
13201				    1.7
13213				    1.7
13224				    1.7
13236				    1.7
13247				    1.7
13258				    1.7
13270				    1.7
13281				    1.7
13293				    1.7
13304				    1.7
13315				    1.7
13326				    1.7
13334				    1.7
13343				    1.7
13351				    1.7
13360				    1.6
13368				    1.6
13377				    1.6
13385				    1.6
13393				    1.6
13402				    1.6
13410				    1.6
13418				    1.6
13427				    1.6
13435				    1.6
13444				    1.6
13452				    1.6
13461				    1.6
13469				    1.6
13477				    1.6
13486				    1.6
13494				    1.6
13503				    1.6
13511				    1.6
13520				    1.6
13528				    1.6
13536				    1.6
13544				    1.6
13552				    1.6
13561				    1.6
13569				    1.6
13577				    1.6
13585				    1.6
13594				    1.6
13602				    1.6
13611				    1.5
13619				    1.5
13627				    1.5
13635				    1.5
13644				    1.5
13652				    1.5
13660				    1.5
13668				    1.5
13677				    1.5
13685				    1.4
13693				    1.3
13701				    1.3
13710				    1.3
13718				    1.2
13727				    1.2
13735				    1.2
13744				    1.2
13752				    1.2
13760				    1.2
13769				    1.2
13777				    1.2
13785				    1.2
13793				    1.2
13802				    1.2
13810				    1.2
13818				    1.2
13827				    1.2
13835				    1.2
13843				    1.2
13851				    1.2
13859				    1.2
13868				    1.2
13876				    1.2
13884				    1.2
13893				    1.2
13901				    1.2
13910				    1.2
13919				    1.2
13927				    1.2
13935				    1.2
13944				    1.2
13952				    1.2
13960				    1.2
13969				    1.2
13977				    1.1
13985				    1.1
13993				    1.1
14002				    1.6
14010				    2.2
14018				    2.2
14027				    2.5
14035				    2.5
14043				    2.5
14051				    2.5
14059				    2.5
14068				    2.2
14076				    2.1
14084				    2.0
14093				    2.0
14101				    2.0
14109				    2.0
14118				    2.0
14126				    3.6
14135				    3.7
14143				    4.2
14151				    4.3
14159				    6.9
14167				    7.1
14176				    7.1
14184				    8.3
14192				    8.7
14201				    9.3
14209				    9.4
14217				    7.1
14225				    7.1
14233				    6.9
14242				    5.4
14250				    4.4
14258				    4.4
14267				    4.4
14275				    4.9
14283				    5.1
14291				    5.4
14300				    5.2
14308				    5.2
14316				    5.4
14324				    5.4
14332				    5.4
14341				    5.4
14349				    5.4
14357				    5.4
14366				    4.9
14374				    4.9
14382				    4.7
14391				    4.6
14399				    4.6
14407				    4.6
14415				    4.6
14424				    4.6
14432				    4.6
14440				    4.6
14449				    4.4
14457				    4.3
14465				    4.0
14473				    4.0
14482				    3.8
14489				    3.8
14498				    3.8
14506				    3.8
14514				    3.8
14522				    3.8
14531				    3.8
14539				    3.8
14548				    3.8
14556				    3.8
14564				    3.8
14572				    3.5
14580				    3.2
14589				    3.1
14597				    2.7
14606				    2.6
14614				    2.6
14622				    2.5
14630				    2.5
14639				    2.4
14647				    2.4
14655				    2.4
14664				    2.4
14672				    2.4
14681				    2.4
14689				    2.4
14697				    2.4
14705				    2.4
14714				    2.4
14722				    2.4
14730				    2.4
14738				    2.4
14746				    2.4
14755				    2.4
14763				    2.3
14772				    2.2
14780				    2.2
14788				    2.1
14796				    2.1
14805				    2.1
14813				    2.0
14821				    1.7
14830				    1.7
14838				    1.7
14846				    1.7
14855				    1.6
14863				    1.6
14871				    1.6
14880				    1.6
14888				    1.6
14896				    1.6
14905				    1.6
14913				    1.6
14922				    1.6
14930				    1.6
14938				    1.6
14947				    1.6
14955				    1.6
14964				    1.6
14972				    1.6
14980				    1.6
14988				    1.6
14996				    1.6
15005				    1.6
15013				    1.6
15022				    1.6
15030				    1.6
15038				    1.6
15046				    1.6
15055				    1.6
15063				    1.6
15071				    1.6
15079				    1.6
15087				    1.6
15096				    1.6
15104				    1.6
15112				    1.6
15120				    1.6
15128				    1.6
15137				    1.6
15145				    1.6
15153				    1.6
15161				    1.6
15170				    1.6
15178				    1.6
15186				    1.6
15195				    1.6
15203				    1.6
15212				    1.6
15220				    1.6
15228				    1.6
15236				    1.6
15245				    1.6
15253				    1.6
15261				    1.6
15270				    1.6
15278				    1.6
15286				    1.3
15295				    1.2
15303				    1.2
15311				    1.0
15320				    1.0
15328				    1.0
