19412				    10
19423				    10
19434				    10
19445				    10
19456				    19
19466				    19
19477				    20
19488				    21
19499				    22
19510				    23
19521				    30
19531				    31
19542				    36
19553				    43
19564				    50
19574				    50
19585				    59
19596				    70
19607				    70
19618				    74
19629				    86
19639				    95
19650				    96
19661				    104
19672				    104
19683				    104
19694				    104
19704				    104
19715				    104
19726				    104
19737				    104
19748				    104
19758				    104
19769				    104
19780				    104
19791				    104
19802				    104
19813				    104
19824				    104
19834				    104
19845				    104
19856				    104
19867				    104
19878				    104
19889				    104
19900				    104
19910				    104
19921				    104
19932				    104
19943				    104
19954				    104
19965				    104
19976				    104
19987				    104
19998				    104
20009				    104
20020				    104
20030				    104
20041				    106
20052				    106
20063				    106
20074				    106
20085				    106
20096				    76
20106				    76
20117				    76
20128				    76
20139				    76
20149				    76
20160				    76
20171				    76
20182				    76
20193				    76
20204				    76
20215				    76
20226				    76
20237				    76
20247				    76
20259				    76
20269				    76
20280				    76
20291				    76
20302				    76
20313				    76
20324				    76
20335				    76
20346				    76
20357				    76
20367				    76
20378				    76
20389				    76
20400				    76
20411				    76
20422				    76
20432				    76
20444				    76
20454				    76
20465				    76
20476				    76
20487				    76
20498				    76
20509				    76
20520				    76
20530				    76
20541				    76
20552				    76
