18362				    1
18373				    1
18384				    1
18396				    1
18407				    1
18418				    1
18429				    1
18441				    1
18452				    1
18464				    1
18475				    1
18486				    1.1	
18498				    1.1	
18510				    1.2	
18521				    1.2	
18533				    1.2	
18545				    1.2	
18554				    1.2	
18562				    1.2	
18570				    1.2	
18578				    1.2	
18587				    1.2	
18595				    1.2	
18604				    1.3	
18612				    1.8	
18620				    2.0	
18628				    2.1	
18637				    2.3	
18645				    2.3	
18653				    2.5	
18661				    2.6	
18669				    2.6	
18678				    2.6	
18686				    2.6	
18694				    2.6	
18702				    2.6	
18711				    2.6	
18719				    2.6	
18727				    2.6	
18735				    2.6	
18743				    2.7	
18752				    2.7	
18760				    2.7	
18768				    2.7	
18776				    2.7	
18785				    3.0	
18796				    3.1	
18808				    3.1	
18820				    3.1	
18831				    3.1	
18842				    3.3	
18854				    3.3	
18865				    3.4	
18877				    3.5	
18888				    3.6	
18900				    3.6	
18911				    3.6	
18923				    3.6	
18934				    3.6	
18945				    3.6	
18956				    3.6	
18968				    3.6	
18979				    3.8	
18990				    3.8	
19001				    3.9	
19013				    3.9	
19024				    3.9	
19035				    3.9	
19046				    4.0	
19057				    4.0	
19069				    4.1	
19080				    4.1	
19091				    4.2	
19102				    4.3	
19114				    4.4	
19125				    4.4	
19136				    4.6	
19148				    4.6	
19159				    4.7	
19170				    4.8	
19181				    4.8	
19193				    4.9	
19204				    4.9	
19216				    5.0	
19227				    5.0	
19238				    5.0	
19250				    5.0	
19261				    5.0	
19272				    5.0	
19283				    5.0	
19294				    5.0	
19305				    5.0	
19317				    5.0	
19328				    5.0	
19340				    4.9	
19351				    4.9	
19362				    4.9	
19374				    4.9	
19385				    4.9	
19396				    5.0	
19408				    5.0	
19419				    5.0	
19430				    5.0	
19441				    5.0	
19452				    5.0	
19463				    5.0	
19474				    5.0	
19486				    5.0	
19497				    5.0	
19508				    4.9	
19520				    5.0	
19531				    5.0	
19542				    5.0	
19554				    4.9	
19565				    4.9	
19576				    4.9	
19588				    4.9	
19599				    4.8	
19611				    4.8	
19623				    4.8	
19634				    4.9	
19645				    5.0	
19656				    5.0	
19667				    5.0	
19678				    5.0	
19689				    5.1	
19700				    5.1	
19712				    5.1	
19723				    5.1	
19735				    5.2	
19746				    5.2	
19757				    5.3	
19768				    5.4	
19779				    5.4	
19791				    5.5	
19802				    5.5	
19813				    5.5	
19824				    5.5	
19836				    5.5	
19847				    5.5	
19858				    5.5	
19869				    5.6	
19881				    5.6	
19892				    5.6	
19903				    5.6	
19915				    5.6	
19926				    5.6	
19937				    5.6	
19949				    5.6	
19960				    5.5	
19971				    5.4	
19982				    5.4	
19994				    5.4	
20006				    5.4	
20017				    5.3	
20028				    5.3	
20040				    5.3	
20050				    5.3	
20059				    5.3	
20067				    5.3	
20075				    5.3	
20083				    5.3	
20092				    5.3	
20100				    5.3	
20108				    5.2	
20117				    5.2	
20125				    5.2	
20134				    5.2	
20142				    5.1	
20150				    5.1	
20158				    5.1	
20167				    5.1	
20175				    5.1	
20183				    5.2	
20191				    5.2	
20200				    5.2	
20208				    5.2	
20217				    5.2	
20225				    5.1	
20234				    5.2	
20242				    5.2	
20250				    5.2	
20259				    5.2	
20267				    5.2	
20275				    5.2	
20283				    5.3	
20291				    5.3	
20299				    5.3	
20308				    5.3	
20316				    5.3	
20325				    5.3	
20333				    5.3	
20342				    5.3	
20350				    5.3	
20358				    5.3	
20367				    5.3	
20375				    5.3	
20383				    5.3	
20391				    5.3	
20400				    5.3	
20409				    5.3	
20417				    5.3	
20425				    5.3	
20434				    5.3	
20442				    5.3	
20450				    5.3	
20459				    5.3	
20467				    5.3	
20475				    5.4	
20483				    5.4	
20492				    5.4	
20500				    5.4	
20508				    5.4	
20516				    5.4	
20524				    5.4	
20533				    5.5	
20541				    5.5	
20549				    5.5	
20557				    5.5	
20565				    5.5	
20574				    5.5	
20582				    5.5	
20590				    5.5	
20599				    5.5	
20607				    5.5	
20615				    5.5	
20624				    5.5	
