10802				    10
10810				    10
10817				    10
10825				    10
10833				    10
10840				    10
10848				    10
10855				    10
10863				    10
10871				    10
10878				    10
10886				    10
10894				    10
10902				    10
10909				    10
10917				    10
10924				    10
10932				    10
10939				    10
10947				    10
10955				    10
10963				    10
10970				    10
10978				    10
10986				    10
10993				    10
11001				    10
11009				    10
11016				    10
11024				    10
11032				    10
11039				    10
11047				    11
11055				    19
11063				    19
11070				    19
11078				    19
11085				    19
11093				    19
11100				    19
11108				    19
11116				    21
11123				    21
11131				    23
11139				    26
11146				    28
11154				    32
11162				    34
11169				    38
11177				    44
11185				    48
11192				    54
11200				    67
11212				    79
11224				    103
11236				    121
11247				    141
11259				    180
11271				    197
11279				    204
11286				    204
11293				    216
11299				    216
11306				    216
11313				    216
11320				    216
11326				    216
11333				    216
11340				    216
11347				    216
11353				    216
11360				    216
11367				    216
11374				    216
11381				    216
11388				    216
11395				    216
11401				    216
11408				    216
11415				    216
11421				    216
11428				    216
11435				    216
11442				    216
11450				    216
11458				    216
11466				    216
11473				    216
11481				    216
11490				    216
11499				    216
11509				    216
11519				    216
11529				    216
11538				    216
11548				    216
11558				    216
11567				    216
11577				    216
11587				    216
11596				    216
11606				    216
11616				    216
11626				    216
11635				    216
11645				    216
11654				    216
11664				    216
11674				    216
11684				    216
11693				    216
11703				    216
11713				    216
11723				    216
11733				    216
11743				    216
11753				    216
11762				    216
11772				    216
11782				    216
11792				    216
11802				    216
11812				    216
11821				    216
11831				    216
11841				    216
11851				    216
11861				    216
11871				    216
11881				    216
11890				    216
11900				    216
11910				    216
11920				    216
11930				    216
11940				    216
11949				    216
11959				    216
11969				    216
11979				    216
11989				    216
11999				    216
12009				    216
12019				    216
12029				    216
12039				    216
12049				    216
12058				    216
12068				    216
