26719				    1
26731				    1
26742				    1
26753				    1
26764				    1
26775				    1
26786				    1
26797				    1
26809				    1
26820				    1.1	
26831				    1.4	
26842				    1.4	
26853				    1.4	
26864				    1.4	
26876				    1.4	
26887				    1.4	
26898				    2.3	
26909				    2.3	
26920				    3.2	
26931				    3.2	
26942				    3.3	
26954				    3.3	
26964				    3.3	
26976				    3.3	
26987				    3.3	
26998				    3.3	
27008				    3.3	
27019				    3.3	
27031				    4.7	
27042				    4.8	
27053				    5.5	
27064				    5.8	
27075				    5.8	
27087				    5.8	
27098				    11.3	
27109				    12.6	
27120				    12.6	
27131				    12.5	
27142				    12.5	
27153				    12.7	
27164				    13.6	
27175				    13.6	
27186				    13.6	
27197				    15.8	
27209				    16.0	
27220				    16.0	
27231				    15.2	
27242				    17.6	
27253				    20.8	
27264				    20.8	
27275				    20.1	
27286				    20.0	
27298				    20.2	
27309				    20.1	
27320				    19.7	
27331				    19.7	
27342				    19.2	
27353				    19.2	
27364				    19.0	
27375				    19.1	
27386				    19.2	
27398				    19.0	
27409				    19.7	
27420				    20.6	
27431				    20.5	
27442				    20.0	
27454				    20.3	
27465				    20.2	
27476				    19.6	
27487				    19.6	
27498				    19.1	
27509				    20.1	
27520				    19.8	
27531				    20.1	
27542				    20.0	
27553				    19.8	
27564				    19.8	
27575				    20.4	
27587				    20.4	
27598				    20.5	
27609				    20.9	
27620				    21.2	
27631				    21.2	
27642				    21.2	
27653				    21.4	
27665				    21.4	
27676				    21.0	
27687				    21.5	
27698				    21.4	
27709				    21.4	
27720				    22.1	
27732				    22.2	
27743				    22.2	
27754				    21.9	
27765				    21.9	
27776				    21.4	
27787				    22.6	
27799				    22.5	
27810				    22.2	
27821				    22.0	
27832				    21.9	
27843				    21.8	
27854				    21.8	
27865				    21.8	
