14555				    1
14567				    1
14578				    1
14590				    1
14601				    1
14613				    1
14624				    1
14636				    1
14647				    1
14659				    1
14670				    1.5	
14682				    1.5	
14693				    1.5	
14705				    1.5	
14716				    1.5	
14727				    1.5	
14739				    1.5	
14750				    1.5	
14762				    1.5	
14774				    1.5	
14785				    1.9	
14797				    3.0	
14808				    3.0	
14820				    3.0	
14831				    3.0	
14843				    3.0	
14854				    3.0	
14866				    3.0	
14877				    3.0	
14889				    3.0	
14901				    4.2	
14913				    5.1	
14924				    5.8	
14936				    5.8	
14948				    5.8	
14959				    5.8	
14971				    5.8	
14982				    5.8	
14995				    5.8	
15006				    5.8	
15018				    6.0	
15029				    6.0	
15041				    6.0	
15053				    6.9	
15064				    7.1	
15076				    9.2	
15087				    9.3	
15099				    9.3	
15110				    9.3	
15122				    9.3	
15133				    9.1	
15145				    9.1	
15156				    9.1	
15168				    9.1	
15179				    9.1	
15191				    9.1	
15203				    9.1	
15215				    9.1	
15227				    9.1	
15239				    8.8	
15250				    8.5	
15263				    8.2	
15275				    8.2	
15286				    7.3	
15298				    7.3	
15310				    7.1	
15321				    6.6	
15333				    6.6	
15344				    6.6	
15356				    6.2	
15367				    6.2	
15379				    6.2	
15390				    6.2	
15403				    6.2	
15415				    6.2	
15427				    6.2	
15438				    6.2	
15450				    6.2	
15461				    6.2	
15473				    6.2	
15484				    6.2	
15496				    6.2	
15507				    6.1	
15519				    6.1	
15530				    6.2	
15542				    6.3	
15553				    6.3	
15565				    6.3	
15576				    6.3	
15588				    6.3	
15599				    6.3	
15611				    6.3	
15623				    6.3	
15634				    6.3	
15646				    6.3	
15658				    6.3	
15670				    6.3	
15681				    6.3	
15693				    6.3	
15703				    6.3	
15712				    6.3	
15721				    6.3	
15729				    6.3	
15738				    6.2	
15746				    6.2	
15754				    6.2	
15763				    6.2	
15771				    6.2	
15780				    6.2	
15788				    6.2	
15796				    6.3	
15805				    6.3	
15813				    6.4	
15822				    6.5	
15831				    6.5	
15843				    6.4	
15854				    6.4	
15866				    6.7	
15877				    6.8	
15889				    7.0	
15899				    7.0	
15907				    7.1	
15916				    7.1	
15928				    7.1	
15940				    7.1	
15951				    7.2	
15963				    7.2	
15975				    7.3	
15986				    7.3	
15998				    7.4	
16010				    7.6	
16021				    7.6	
16033				    7.8	
16045				    7.9	
16056				    8.1	
16068				    8.3	
16079				    8.3	
16088				    8.3	
16094				    8.3	
16099				    8.3	
16105				    8.5	
16110				    8.5	
16115				    8.5	
16120				    8.5	
16125				    8.5	
16131				    8.5	
16136				    8.5	
16141				    8.5	
16146				    8.5	
16151				    8.5	
16157				    8.5	
16162				    8.5	
16167				    8.5	
16173				    8.5	
16178				    8.5	
16183				    8.5	
16188				    8.5	
16194				    8.5	
16199				    8.4	
16204				    8.4	
16210				    8.5	
16215				    8.5	
16220				    8.5	
16226				    8.5	
16232				    8.5	
16238				    8.5	
16243				    8.5	
16249				    8.4	
16255				    8.3	
16260				    8.3	
16266				    8.3	
16272				    8.3	
16278				    8.3	
16284				    8.3	
16290				    8.3	
16295				    8.3	
16301				    8.3	
16307				    8.2	
16312				    8.2	
16318				    8.2	
16324				    8.2	
16330				    8.2	
16336				    8.2	
16341				    8.2	
16347				    8.2	
16353				    8.2	
16359				    8.2	
16365				    8.2	
16370				    8.2	
16376				    8.2	
16382				    8.2	
16387				    8.2	
16393				    8.2	
16398				    8.2	
16404				    8.2	
16409				    8.2	
16415				    8.2	
16421				    8.2	
16426				    8.2	
16432				    8.2	
16438				    8.2	
16443				    8.2	
16449				    8.2	
16455				    8.2	
16460				    8.2	
16466				    8.2	
16472				    8.2	
16478				    8.2	
16483				    8.2	
16489				    8.2	
16495				    7.9	
16501				    7.9	
16506				    7.9	
16512				    7.8	
16517				    7.8	
16523				    7.8	
16528				    7.8	
16534				    7.8	
16539				    7.8	
16545				    7.8	
16551				    7.8	
16557				    8.0	
16563				    8.0	
16569				    8.0	
16574				    8.1	
16580				    8.1	
16586				    8.1	
16592				    8.1	
16598				    8.1	
16603				    8.1	
16609				    8.2	
16614				    8.2	
16620				    8.2	
16625				    8.3	
16631				    8.3	
16637				    8.3	
16643				    8.3	
16648				    8.4	
16654				    8.5	
16660				    8.5	
16666				    8.5	
16671				    8.5	
16677				    8.6	
16683				    8.6	
16689				    8.6	
16695				    8.6	
16701				    8.5	
16706				    8.7	
16712				    8.7	
16718				    8.7	
16724				    8.8	
16729				    8.8	
16735				    8.8	
16741				    8.8	
16746				    8.9	
16752				    8.9	
16758				    8.9	
16763				    8.9	
16769				    8.9	
16775				    8.9	
16780				    9.0	
16786				    9.1	
16791				    9.1	
16797				    9.1	
16803				    9.1	
16809				    9.1	
16815				    9.1	
16820				    9.3	
16826				    9.3	
16832				    9.3	
16837				    9.4	
16843				    9.4	
16849				    9.4	
16854				    9.4	
16860				    9.4	
16865				    9.4	
16871				    9.4	
16877				    9.4	
16883				    9.4	
16889				    9.4	
16895				    9.4	
